arrival_ms,start_ms,end_ms,latency_ms,qid
391194.1877,391194.1979,429453.8004,38259.6025,p_default_330
393774.2640,393774.2752,430339.4985,36565.2233,p_default_330
409311.3646,409311.3769,562589.0731,153277.6962,np_default_87
417015.2265,417015.2381,566568.8358,149553.5977,np_default_87
429804.3203,429804.3327,574362.7807,144558.4480,np_default_87
435238.4225,435238.4313,588365.0325,153126.6012,np_default_87
435613.1858,435613.1945,584939.0850,149325.8905,np_default_87
451869.2252,451869.2356,621722.4419,169853.2063,np_default_87
454185.2912,454185.3003,626398.2030,172212.9026,np_default_87
455776.1827,455776.1922,468538.4508,12762.2585,p_default_330
474063.0443,474063.0543,656468.6160,182405.5617,np_default_87
481428.8260,481428.8361,506397.6642,24968.8280,p_default_330
483930.2254,483930.2356,518506.3630,34576.1274,p_default_330
493569.3550,493569.3665,539541.3436,45971.9771,p_default_330
494591.0506,494591.0605,541287.8861,46696.8256,p_default_330
499009.0249,499009.0366,545720.4851,46711.4484,p_default_330
502435.5103,502435.5215,705927.0970,203491.5756,np_default_87
503843.1066,503843.1178,548955.0172,45111.8994,p_default_330
512783.2528,512783.2632,551859.7206,39076.4575,p_default_330
514865.8523,514865.8625,719864.2511,204998.3887,np_default_87
517025.1203,517025.1322,736733.2976,219708.1654,np_default_87
521781.9064,521781.9163,734874.8200,213092.9037,np_default_87
527532.5285,527532.5392,731721.3050,204188.7657,np_default_87
528411.8069,528411.8165,738481.3637,210069.5472,np_default_87
535486.2548,535486.2639,735691.5478,200205.2839,np_default_87
543478.3047,543478.3175,560213.6984,16735.3808,p_default_330
545343.8076,545343.8189,739812.6023,194468.7833,np_default_87
550087.2075,550087.2173,744022.7129,193935.4956,np_default_87
552514.5895,552514.5992,751518.1215,199003.5223,np_default_87
553583.2137,553583.2235,747905.8146,194322.5911,np_default_87
562653.2807,562653.2883,577960.0885,15306.8002,p_default_330
565048.8918,565048.9012,760603.1679,195554.2667,np_default_87
565196.4719,565196.4814,762388.3890,197191.9076,np_default_87
570224.5931,570224.6032,768863.7211,198639.1180,np_default_87
571503.4156,571503.4252,587002.3588,15498.9336,p_default_330
573236.5286,573236.5403,771221.5096,197984.9692,np_default_87
582033.1345,582033.1447,777147.4488,195114.3041,np_default_87
589368.2039,589368.2129,604543.2414,15175.0284,p_default_330
596935.2034,596935.2148,798863.4154,201928.2005,np_default_87
597029.7766,597029.7856,612718.7436,15688.9580,p_default_330
612227.0948,612227.1056,625178.8596,12951.7540,p_default_330
624714.4983,624714.5095,848331.3273,223616.8178,np_default_87
629602.5765,629602.5886,647936.7218,18334.1332,p_default_330
633041.5794,633041.5902,651697.1343,18655.5441,p_default_330
636507.5980,636507.6082,869753.9669,233246.3587,np_default_87
653754.3363,653754.3469,668380.7652,14626.4183,p_default_330
663752.9811,663752.9937,686831.1362,23078.1425,p_default_330
671460.0629,671460.0734,707578.6494,36118.5760,p_default_330
677301.0610,677301.0709,721486.2906,44185.2197,p_default_330
680238.2752,680238.2863,727590.6909,47352.4046,p_default_330
688293.5948,688293.6043,733625.6142,45332.0099,p_default_330
689854.6174,689854.6284,735127.9627,45273.3343,p_default_330
692140.7138,692140.7252,921980.8837,229840.1585,np_default_87
701530.5906,701530.6047,740237.1821,38706.5774,p_default_330
727994.2768,727994.2869,747773.0554,19778.7684,p_default_330
730666.5101,730666.5212,930224.2914,199557.7701,np_default_87
742182.2783,742182.2882,934065.9715,191883.6833,np_default_87
745260.0196,745260.0293,935725.3371,190465.3078,np_default_87
746101.4317,746101.4445,758667.5823,12566.1377,p_default_330
752920.7245,752920.7364,948475.9072,195555.1708,np_default_87
755184.9558,755184.9661,949462.2799,194277.3139,np_default_87
756984.3433,756984.3546,771752.3483,14767.9937,p_default_330
764885.7836,764885.7934,778770.6445,13884.8511,p_default_330
778671.0981,778671.1079,803503.2632,24832.1553,p_default_330
780181.2097,780181.2203,807490.6001,27309.3798,p_default_330
780804.3011,780804.3108,807874.6535,27070.3427,p_default_330
803714.7038,803714.7152,824351.1055,20636.3903,p_default_330
808918.7797,808918.7883,829916.3266,20997.5383,p_default_330
811053.3915,811053.4144,1039179.8016,228126.3871,np_default_87
817859.6624,817859.6780,1057205.9413,239346.2633,np_default_87
821726.0573,821726.0673,848379.3379,26653.2706,p_default_330
828050.9454,828050.9565,855261.6184,27210.6619,p_default_330
833196.7785,833196.7884,863622.8258,30426.0374,p_default_330
833995.0216,833995.0309,1070798.8363,236803.8054,np_default_87
834518.4916,834518.5027,1072890.1171,238371.6144,np_default_87
836195.2719,836195.2829,1069167.7869,232972.5040,np_default_87
838681.3518,838681.3625,1075888.4965,237207.1341,np_default_87
842113.7016,842113.7135,1076264.3378,234150.6243,np_default_87
847142.6903,847142.7029,1076394.6175,229251.9145,np_default_87
850233.0851,850233.0946,878266.0893,28032.9946,p_default_330
850814.0932,850814.1039,1077070.8002,226256.6963,np_default_87
855102.7921,855102.8023,882155.2553,27052.4530,p_default_330
857413.6459,857413.6553,1081608.5278,224194.8725,np_default_87
863728.1202,863728.1298,1080078.8323,216350.7025,np_default_87
865061.9064,865061.9163,1081972.1895,216910.2732,np_default_87
865809.7423,865809.7534,1089845.3056,224035.5522,np_default_87
870890.2866,870890.2966,1084656.4953,213766.1987,np_default_87
871329.2136,871329.2235,890897.9268,19568.7032,p_default_330
871967.4253,871967.4370,1086089.4792,214122.0421,np_default_87
878543.5635,878543.5742,1093436.9237,214893.3496,np_default_87
878642.1309,878642.1398,1115423.0809,236780.9411,np_default_87
887537.5199,887537.5313,1115326.3345,227788.8032,np_default_87
888416.7897,888416.8001,1114381.3081,225964.5080,np_default_87
891222.4580,891222.4709,913298.6685,22076.1976,p_default_330
893533.2335,893533.2448,915447.1688,21913.9240,p_default_330
902144.5778,902144.5915,1131302.1480,229157.5566,np_default_87
908145.7655,908145.7768,1133543.9603,225398.1835,np_default_87
937344.9254,937344.9353,969760.3583,32415.4231,p_default_330
938090.2579,938090.2695,971326.3384,33236.0689,p_default_330
944300.7183,944300.7275,981207.6663,36906.9387,p_default_330
952337.1020,952337.1117,987038.4213,34701.3096,p_default_330
957062.9949,957063.0045,1234754.7188,277691.7143,np_default_87
960589.7108,960589.7238,1236434.1588,275844.4350,np_default_87
967998.0841,967998.0985,1237011.1389,269013.0404,np_default_87
972817.8623,972817.8734,1008945.1168,36127.2434,p_default_330
975044.5798,975044.5885,1011100.8547,36056.2662,p_default_330
984093.5605,984093.5702,1241312.5664,257218.9961,np_default_87
984527.4329,984527.4432,1017987.2929,33459.8497,p_default_330
988816.1328,988816.1419,1241293.1295,252476.9876,np_default_87
989852.5031,989852.5117,1019936.7748,30084.2631,p_default_330
993777.1650,993777.1771,1241028.8477,247251.6706,np_default_87
1005583.7150,1005583.7293,1244675.2507,239091.5215,np_default_87
1019355.7582,1019355.7674,1050281.4634,30925.6960,p_default_330
1020866.8000,1020866.8082,1054672.7863,33805.9781,p_default_330
1024438.8619,1024438.8732,1060844.3024,36405.4292,p_default_330
1044293.1442,1044293.1552,1074088.7887,29795.6335,p_default_330
1046079.2186,1046079.2274,1253644.2706,207565.0432,np_default_87
1048796.9491,1048796.9599,1075036.5939,26239.6340,p_default_330
1071017.1998,1071017.2087,1256647.3554,185630.1467,np_default_87
1077310.1554,1077310.1636,1259109.8441,181799.6805,np_default_87
1082228.6053,1082228.6143,1119055.5628,36826.9485,p_default_330
1082841.6883,1082841.6994,1120312.5021,37470.8027,p_default_330
1088537.1812,1088537.1912,1129336.2824,40799.0912,p_default_330
1089855.5106,1089855.5163,1130242.8952,40387.3789,p_default_330
1091962.0230,1091962.0331,1267265.6958,175303.6627,np_default_87
1099731.4359,1099731.4487,1132876.5562,33145.1075,p_default_330
1105124.7409,1105124.7540,1269442.1566,164317.4026,np_default_87
1110519.8754,1110519.8918,1269112.1293,158592.2375,np_default_87
1113619.5738,1113619.5862,1270565.9102,156946.3240,np_default_87
1114561.6811,1114561.6904,1267935.5829,153373.8926,np_default_87
1137954.7391,1137954.7498,1156519.0888,18564.3390,p_default_330
1139017.2624,1139017.2723,1277183.4658,138166.1935,np_default_87
1139699.3499,1139699.3603,1278950.6686,139251.3083,np_default_87
1142503.4784,1142503.4873,1169791.1624,27287.6751,p_default_330
1148175.5731,1148175.5865,1280877.0410,132701.4545,np_default_87
1154558.5952,1154558.6081,1194436.9100,39878.3019,p_default_330
1157101.8722,1157101.8817,1280598.4507,123496.5690,np_default_87
1158138.3674,1158138.3785,1197887.9047,39749.5262,p_default_330
1158932.0984,1158932.1086,1280977.3637,122045.2551,np_default_87
1164842.7522,1164842.7629,1209308.6551,44465.8923,p_default_330
1171291.7897,1171291.7994,1283867.0481,112575.2487,np_default_87
1174656.7114,1174656.7248,1221999.7190,47342.9942,p_default_330
1177966.1833,1177966.1941,1223480.9765,45514.7824,p_default_330
1191559.7886,1191559.8019,1230981.2221,39421.4202,p_default_330
1199599.8475,1199599.8593,1232567.6347,32967.7754,p_default_330
1199957.6788,1199957.6897,1287345.4537,87387.7640,np_default_87
