event,value,description
QueryConditionCacheHits,2685,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,2715,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,404999,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,2533038191,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,1237536,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,3373929976,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,92851,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,695189,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1198589,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1201,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,1224633,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,858090,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,22159,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,16415521,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,20882,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,20734,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,20624433,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,873873141,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,47608652,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,392135529743,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,732213442,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,251867,Total time spent analyzing index of patch parts
InsertedRows,5018,Number of rows INSERTed to all tables.
InsertedBytes,61672860,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
CompileFunction,3,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,81890,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,24576,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,1272,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,188128592982,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,752514371928,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,2411,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,1074723,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,2008708,Total time spent executing query plan optimizations.
SelectedParts,2700,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2700,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2700,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,49537575,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,49537575,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,405025617064,Number of rows SELECTed from all tables.
SelectedBytes,19347685678630,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,405026058435,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,405025583850,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,21,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1702517,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,3603,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,5990451,Time spent loading marks
LoadedMarksFiles,598,Number of mark files loaded.
LoadedMarksCount,4569990,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,9084616,Size of in-memory representations of loaded marks.
Merge,90,Number of launched background merges.
MergeSourceParts,582,Number of source parts scheduled for merges.
MergedRows,474585,Rows read for background merges. This is the number of rows before merge.
MergedColumns,138420,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,552081623,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,679719,Total time spent for background merges
MergeExecuteMilliseconds,679294,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,544138,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,543803,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,29,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,135552,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,135491,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,260812,Total time spent while merging sorted columns
MergeTreeDataWriterRows,5018,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,61672860,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,106309006,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,491,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,491,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,681824891,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,906818,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,461457564,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,540,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,1731,Time spent sorting blocks
InsertedCompactParts,491,Number of parts inserted in Compact format.
MergedIntoWideParts,29,Number of parts merged into Wide format.
MergedIntoCompactParts,61,Number of parts merged into Compact format.
ContextLock,1112187,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,32554,Context lock wait time in microseconds
RWLockAcquiredReadLocks,8472,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,12,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,7640755,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,21,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,4531,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,237444,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,209281,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,154955,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,494527035417,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,208597777076,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,2141978627,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,4723,Total time spent for memory allocator purge
SoftPageFaults,273547319,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,14,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,161772179712,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,210733728247,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,22016000,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,976654336,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,5985699595499,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,429742097,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,92666,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,206978170,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,76993760002156,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,118433522,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,47585646,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,5957947126102,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,2153524844,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,36164609498,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1758,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,150650,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,88148,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,40800,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,6148,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,24753,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,582,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,1498141,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,4,Number of log messages with level Warning
LoggerElapsedNanoseconds,6811392,Cumulative time spend in logging
InterfaceHTTPSendBytes,894999,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,693989,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,303590,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1200,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,263,Number of created server HTTP connections
HTTPServerConnectionsReused,673,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,675,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,9,Number of expired server HTTP connections.
HTTPServerConnectionsReset,7,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,491,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,9284,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,491,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,7500387658,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,97631,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,133386664,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
