event,value,description
QueryConditionCacheHits,3301,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,3331,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,474475,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,3175005243,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,1375134,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,3614251754,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,113535,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,852982,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,1434474,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,1636,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,4369975,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,1359523,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,28500,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,61846232,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,27066,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,26918,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,34457170,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,1502413677,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,58492424,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,567316603426,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,987413588,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,330378,Total time spent analyzing index of patch parts
InsertedRows,6242,Number of rows INSERTed to all tables.
InsertedBytes,76716194,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
CompileFunction,3,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,81890,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,24576,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,1584,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,234273342204,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,937093368816,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,3001,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,1739062,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,2891294,Total time spent executing query plan optimizations.
SelectedParts,3316,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,3316,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,3316,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,60839481,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,60839481,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,497431456012,Number of rows SELECTed from all tables.
SelectedBytes,23787981264579,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,497431924897,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,497431420758,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,21,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1702517,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,4409,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,7826217,Time spent loading marks
LoadedMarksFiles,742,Number of mark files loaded.
LoadedMarksCount,5431699,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,10200456,Size of in-memory representations of loaded marks.
Merge,114,Number of launched background merges.
MergeSourceParts,727,Number of source parts scheduled for merges.
MergedRows,504139,Rows read for background merges. This is the number of rows before merge.
MergedColumns,175332,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,592223955,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,730851,Total time spent for background merges
MergeExecuteMilliseconds,730229,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,586573,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,586076,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,51,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,144227,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,144153,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,314683,Total time spent while merging sorted columns
MergeTreeDataWriterRows,6242,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,76716194,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,132080415,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,610,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,610,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,734479971,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,1352639,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,482707220,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,715,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,2163,Time spent sorting blocks
InsertedCompactParts,610,Number of parts inserted in Compact format.
MergedIntoWideParts,30,Number of parts merged into Wide format.
MergedIntoCompactParts,84,Number of parts merged into Compact format.
ContextLock,1382909,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,42726,Context lock wait time in microseconds
RWLockAcquiredReadLocks,10311,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,13,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,10119502,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,29,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,5534,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,293921,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,486153,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,192181,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,691940864191,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,257722669823,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,2688954586,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,4723,Total time spent for memory allocator purge
SoftPageFaults,371813143,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,14,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,278551187626,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,260404512157,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,22016000,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,1086132224,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,7350228407197,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,515774520,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,96822,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,255267496,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,99103035393640,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,150273988,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,58462730,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,7316373436137,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,2658705229,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,53986880409,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,1758,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,171726,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,109415,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,50850,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,7450,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,30794,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,727,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,1498141,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,4,Number of log messages with level Warning
LoggerElapsedNanoseconds,6811392,Cumulative time spend in logging
InterfaceHTTPSendBytes,1130884,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,851782,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,303590,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,1200,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,335,Number of created server HTTP connections
HTTPServerConnectionsReused,827,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,829,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,12,Number of expired server HTTP connections.
HTTPServerConnectionsReset,10,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,610,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,9284,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,610,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,7500387658,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,121310,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,173441733,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,26463,Number of rows that passed the filter in the query
FilterTransformPassedBytes,1804310,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,55,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,4,How many messages (accepted or dropped) have been sent to the async queue for the error file log
