timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55267.87,262144,64,114037,7514444638,126,0,585,1484899,2,28468,67,99,126837126,1172,1,66,17199,2112372,2,2077,585,31463105,51637021,2255135035,585,194,2,1,2,2,288,1,2245566876,2199927959,454348931,170429754,170446138,2,1,7498909176,73389,73389,2,2,2,170429754,4,3,438711,32626019,2818692,82941,17134,2245566876,1401958,28641566,3481
60282.23,262144,64,117346,7732630522,127,0,585,1537442,2,29427,67,99,127102578,1172,1,66,17687,2426247,2,2077,585,32357576,56710412,2319271999,585,194,2,1,2,2,288,1,2309398940,2263687642,523560196,175391503,175407887,2,1,7717226132,73389,73389,2,2,2,175391503,4,3,442278,36395204,2870307,85395,17621,2309398940,1452047,29484410,3481
65300.10,262144,64,121002,7973291946,128,1,585,1590677,2,30480,67,99,127102578,1172,1,66,18223,2742971,2,2077,585,33332198,61629558,2389868557,585,194,2,1,2,2,288,1,2379653532,2334036265,660663424,180863315,180879699,2,1,7957985860,73389,73389,2,2,2,180863315,4,3,446778,39870219,2937048,88104,18157,2379653532,1502573,30392402,3481
70311.82,262144,64,124521,8205240390,128,1,585,1643162,2,31440,67,99,127102578,1172,1,66,18740,2973331,2,2077,585,34644887,67039990,2457966334,585,194,2,1,2,2,288,1,2447417756,2401816626,681618716,186136360,186152744,2,1,8189999840,73389,73389,2,2,2,186136360,4,3,449395,43317060,3018606,90646,18674,2447417756,1552516,31623891,3481
75335.34,262144,64,128108,8441645282,129,1,585,1697201,2,32470,67,99,127368030,1172,1,66,19267,3280122,2,2077,585,35454083,71833537,2527252382,585,194,2,1,2,2,288,1,2516361628,2470930611,693821930,191507709,191524093,2,1,8426339196,73389,73389,2,2,2,191507709,4,3,450175,46810437,3066763,93392,19201,2516361628,1603809,32385479,3481
80351.30,262144,64,132038,8700794474,129,1,585,1755336,2,33541,67,99,127368030,1172,1,66,19846,3641518,2,2077,585,37706064,77192601,2603634310,585,194,2,1,2,2,288,1,2592383388,2546741414,830806318,197392995,197409379,2,1,8685291780,73389,73389,2,2,2,197392995,4,3,458538,50389620,3157696,96270,19780,2592383388,1659066,34546603,3481
85377.04,262144,64,136301,8981501702,130,1,585,1815833,2,34761,67,99,127368030,1172,1,66,20470,3859926,2,2077,585,39343991,82861022,2685812663,585,194,2,1,2,2,288,1,2674172316,2628810667,930098038,203771960,203788344,2,1,8965966240,73389,73389,2,2,2,203771960,4,3,460639,53441061,3214330,99172,20405,2674172316,1716661,36128005,3481
90467.78,262144,64,141000,9291060144,131,1,585,1912010,2,36096,67,99,127621416,1172,1,66,21163,4082228,2,2077,585,40790489,87980871,2777077958,585,194,2,1,2,2,288,1,2765005212,2719285303,944380708,210804126,210820510,2,1,9275381544,73389,73389,2,2,2,210804126,4,3,467632,56510674,3316263,130381,21097,2765005212,1781629,37472772,3481
95486.98,262144,64,147643,9729058246,132,1,585,2003647,2,37965,67,99,127886868,1172,1,66,22137,4183059,2,2077,585,44319635,94197665,2905459458,585,194,2,1,2,2,288,1,2892800412,2847334147,1128944330,220768584,220784968,2,1,9713817696,73389,73389,2,2,2,220768584,4,3,476274,58960487,3459986,134685,22072,2892800412,1868962,40858456,3481
100507.95,262144,64,159343,10499811226,134,2,585,2150860,2,41265,67,99,128152320,1172,1,66,23857,4249756,2,2077,585,47636278,98659172,3131733388,585,194,2,1,2,2,288,1,3118113180,3072633175,1210581381,238283463,238299847,2,1,10484472372,73389,73389,2,2,2,238283463,4,3,491571,61148116,3640409,141083,23791,3118113180,2009777,43995576,3481
105513.30,262144,64,202291,13329847570,141,2,585,2507119,2,53313,67,99,129214128,1172,1,66,30164,4267540,2,2077,585,56973948,100192300,3961410377,585,194,2,1,2,2,288,1,3944653212,3899870349,1334073958,302596513,302612897,2,1,13314246572,73389,73389,2,2,2,302596513,4,3,533303,62248655,3890664,149896,30098,3944653212,2357223,53082949,3481
110522.61,262144,64,238121,15690816542,147,2,585,2811872,2,63458,67,99,130010484,1172,1,66,35429,4299569,2,2077,585,65150503,101743765,4654159887,585,194,2,1,2,2,288,1,4634747292,4590144112,1356235136,356248785,356265169,2,1,15674946540,73389,73389,2,2,2,356248785,4,3,556449,63620810,4088203,158553,35363,4634747292,2653319,61062025,3481
115542.25,262144,64,247443,16304928558,149,2,585,2937335,2,66114,67,99,130275936,1172,1,66,36796,4423396,2,2077,585,68877136,106792170,4834253798,585,194,2,1,2,2,288,1,4814053788,4769652350,1442168529,370206621,370223005,2,1,16289091324,73389,73389,2,2,2,370206621,4,3,568048,66091767,4269357,163985,36731,4814053788,2773350,64606456,3481
120567.56,262144,64,258088,17006275606,151,2,585,3075004,2,69128,67,99,130541388,1172,1,66,38363,4551699,2,2077,585,72106885,111452354,5040659885,585,194,2,1,2,2,288,1,5019574684,4974624972,1652199388,386158987,386158987,2,1,16990995428,73389,73389,2,2,2,386158987,4,3,579910,68371300,4433818,169800,38298,5019574684,2905204,67671011,3481
125573.33,262144,64,304158,20041977150,158,2,585,3455072,2,82049,67,99,131603196,1172,1,66,45133,4569286,2,2077,585,81967848,112596816,5931257940,585,194,2,1,2,2,288,1,5906801052,5862131309,1684636351,455149225,455165609,2,1,20026565900,73389,73389,2,2,2,455149225,4,3,618912,69400449,4667848,179857,45067,5906801052,3275215,77298021,3481
130585.02,262144,64,341765,22519862102,165,2,585,3781311,2,92700,67,99,132665004,1172,1,66,50655,4586766,2,2077,585,91109537,114216038,6657843140,585,194,2,1,2,2,288,1,6630580636,6586369924,1726566972,511467771,511484155,2,1,22504581924,73389,73389,2,2,2,511467771,4,3,642016,70649970,4883155,188776,50589,6630580636,3592535,86225235,3481
135596.00,262144,64,353514,23294091798,167,2,585,3923275,2,96030,67,99,132930456,1172,1,66,52380,4654802,2,2077,585,95506461,119028026,6884909906,585,194,2,1,2,2,288,1,6856679836,6812766499,1804081817,529070603,529070603,2,1,23278385636,73389,73389,2,2,2,529054219,4,3,656223,72795176,5088005,197147,52314,6856679836,3726128,90417653,3481
140608.30,262144,64,360857,23777977166,168,2,585,4020435,2,98088,67,99,133195908,1172,1,66,53457,4757255,2,2077,585,98025694,124130101,7026581654,585,194,2,1,2,2,288,1,6997713308,6954189720,1828765340,540059061,540075445,2,1,23762598684,73389,73389,2,2,2,540059061,4,3,660211,75204531,5189647,201621,53391,6997713308,3818814,92835259,3481
145630.60,262144,64,366605,24157067162,169,2,585,4101029,2,99706,67,99,133461360,1172,1,66,54301,4912931,2,2077,585,100090535,128867102,7137851887,585,194,2,1,2,2,288,1,7108469148,7065014375,1854016212,548673998,548690382,2,1,24141655912,73389,73389,2,2,2,548673998,4,3,664239,78026450,5276296,205347,54235,7108469148,3895682,94812879,3481
150653.45,262144,64,372093,24518333508,170,2,585,4177974,2,101262,67,99,133461360,1172,1,66,55108,5057369,2,2077,585,101716142,133357144,7244118927,585,194,2,1,2,2,288,1,7214244252,7170641174,1883566299,556894004,556894004,2,1,24503336176,73389,73389,2,2,2,556894004,4,3,667748,80886248,5348561,209103,55042,7214244252,3968871,96366547,3481
155673.91,262144,64,376751,24825458360,170,2,585,4257806,2,102534,67,99,133461360,1172,1,66,55793,5281267,2,2077,585,102940104,137847457,7334334720,585,194,2,1,2,2,288,1,7304028572,7260366301,1932862739,563866667,563883051,2,1,24810133348,73389,73389,2,2,2,563866667,4,3,672178,84097466,5412256,224885,55727,7304028572,4032921,97526467,3481
160708.58,262144,64,381465,25135987776,171,2,585,4329397,2,103874,67,99,133726812,1172,1,66,56482,5553591,2,2077,585,105429160,145096819,7425204062,585,194,2,1,2,2,288,1,7394468252,7351178048,1973095592,570931601,570931601,2,1,25120990444,73389,73389,2,2,2,570931601,4,3,679523,87538223,5517598,232023,56417,7394468252,4097374,99910720,3481
165719.95,262144,64,385905,25428560328,172,2,585,4391456,2,105138,67,99,133726812,1172,1,66,57139,5774967,2,2077,585,107070887,150116869,7511598294,585,194,2,1,2,2,288,1,7480451484,7436785484,2026829891,577562359,577578743,2,1,25412743796,73389,73389,2,2,2,577562359,4,3,685663,90770428,5600665,235012,57073,7480451484,4156444,101469254,3481
170741.07,262144,64,390695,25744335932,173,3,585,4478990,2,106500,67,99,133992264,1172,1,66,57841,5931202,2,2077,585,109010224,155128423,7604051057,585,194,2,1,2,2,288,1,7572464028,7528968163,2116101811,584748014,584764398,2,1,25728912616,73389,73389,2,2,2,584748014,4,3,689176,93890992,5692109,260074,57775,7572464028,4218916,103316805,3481
175757.38,262144,64,396514,26127548080,174,3,585,4558178,2,108141,67,99,133992264,1172,1,66,58694,6024867,2,2077,585,111184768,159990044,7716377252,585,194,2,1,2,2,288,1,7684268444,7641096678,2166793689,593465573,593465573,2,1,26112485212,73389,73389,2,2,2,593465573,4,3,693499,96544338,5791308,264252,58628,7684268444,4293926,105391661,3481
