timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55154.22,8,262144,64,261644,17240648882,151,1,585,2641496,14,70098,67,1679,130541388,1172,1,66,38883,2599938,2,243735,585,64082663,54360377,5108048709,585,1423,2,1,2,2,905,1,5087601052,5043119070,581008529,391481184,391497568,2,1,17225172096,73389,73389,2,2,2,391481184,15,1,3,380093,35558350,3079016,95534,38817,5087601052,2545962,61001432,9488
60173.29,8,262144,64,269194,17738365654,152,1,585,2744857,14,72210,67,1679,130806840,1172,1,66,39994,2750966,2,243735,585,65953182,58444183,5254456744,585,1423,2,1,2,2,905,1,5233353116,5188640638,600406528,402786971,402803355,2,1,17722626724,73389,73389,2,2,2,402786971,15,1,3,383703,38126589,3165493,100690,39929,5233353116,2644167,62785639,9488
65202.09,8,262144,64,276600,18226114338,154,2,585,2845653,14,74338,67,1679,131072292,1172,1,66,41081,2884829,2,243735,585,68917361,63615947,5397439344,585,1423,2,1,2,2,905,1,5375697308,5331232638,648488583,413892276,413892276,2,1,18211260144,73389,73389,2,2,2,413892276,15,1,3,387551,40864973,3279819,105215,41015,5375697308,2740438,65635379,9488
70206.63,8,262144,64,297599,19610002910,157,2,585,3064207,14,80216,67,1679,131603196,1172,1,66,44167,2945374,2,243735,585,74632658,68050576,5803543573,585,1423,2,1,2,2,905,1,5780185500,5735806683,844061221,445344289,445344289,2,1,19594427820,73389,73389,2,2,2,445327905,15,1,3,406048,42778768,3497880,115413,44101,5780185500,2948794,71132869,9488
75223.33,8,262144,64,317124,20896229610,160,2,585,3267060,14,85722,67,1679,131868648,1172,1,66,47036,2985385,2,243735,585,80510070,71688843,6181104657,585,1423,2,1,2,2,905,1,6156231068,6111856553,900568861,474560330,474576714,2,1,20880654520,73389,73389,2,2,2,474560330,15,1,3,420669,44613994,3706499,123179,46970,6156231068,3143881,76801611,9488
80236.31,8,262144,64,327403,21573855934,162,2,585,3403978,14,88635,67,1679,132399552,1172,1,66,48545,3088635,2,243735,585,85163026,76944357,6379880309,585,1423,2,1,2,2,905,1,6354149788,6309915224,1006006312,489961673,489978057,2,1,21558313612,73389,73389,2,2,2,489961673,15,1,3,440152,46768776,3923567,129055,48480,6354149788,3274923,81237957,9488
85246.06,8,262144,64,334934,22069796618,163,2,585,3505899,14,90744,67,1679,132399552,1172,1,66,49651,3216979,2,243735,585,87335057,81272908,6525368041,585,1423,2,1,2,2,905,1,6498984348,6454878412,1034483328,501247202,501247202,2,1,22054155992,73389,73389,2,2,2,501230818,15,1,3,445191,49085851,4029426,133866,49585,6498984348,3372033,83304377,9488
90261.95,8,262144,64,340618,22444692310,164,2,585,3594328,14,92349,67,1679,132665004,1172,1,66,50487,3364686,2,243735,585,89587557,86256123,6635454555,585,1423,2,1,2,2,905,1,6608560540,6564422915,1078547123,509755643,509772027,2,1,22429248292,73389,73389,2,2,2,509755643,15,1,3,452968,51865643,4143441,147566,50421,6608560540,3446762,85443480,9488
95373.79,8,262144,64,344938,22729135090,165,2,585,3655079,14,93584,67,1679,132665004,1172,1,66,51119,3529613,2,243735,585,90877564,90969617,6718690253,585,1423,2,1,2,2,905,1,6691398044,6647565426,1100916459,516232912,516232912,2,1,22714248128,73389,73389,2,2,2,516232912,15,1,3,456269,54926457,4213323,152547,51053,6691398044,3502532,86663618,9488
100599.78,8,262144,64,349512,23030489466,166,2,585,3720162,14,94884,67,1679,132930456,1172,1,66,51792,3785540,2,243735,585,92951798,96690399,6807449188,585,1423,2,1,2,2,905,1,6779740572,6735714494,1170749049,523068470,523084854,2,1,23015012680,73389,73389,2,2,2,523068470,15,1,3,461597,58560456,4302518,157989,51727,6779740572,3562173,88648695,9488
105627.28,8,262144,64,353975,23324569346,167,2,585,3780772,14,96154,67,1679,132930456,1172,1,66,52447,3983593,2,243735,585,94399590,101945637,6893575491,585,1423,2,1,2,2,905,1,6865461660,6821659601,1431920372,529748380,529764764,2,1,23308928720,73389,73389,2,2,2,529748380,15,1,3,467830,62073631,4369698,160865,52381,6865461660,3619907,90028390,9488
110681.46,8,262144,64,358760,23639751818,167,2,585,3845027,14,97461,67,1679,132930456,1172,1,66,53149,4244484,2,243735,585,95438900,106900147,6986023018,585,1423,2,1,2,2,905,1,6957474204,6913781654,1549472464,536928002,536928002,2,1,23624832088,73389,73389,2,2,2,536928002,15,1,3,468689,65344556,4426598,164257,53083,6957474204,3680770,91010995,9488
115720.53,8,262144,64,363063,23923345938,168,2,585,3903703,14,98687,67,1679,133195908,1172,1,66,53781,4582145,2,243735,585,97595413,112823770,7069261206,585,1423,2,1,2,2,905,1,7040311708,6996688509,1711243015,543370344,543386728,2,1,23908295136,73389,73389,2,2,2,543370344,15,1,3,475971,68717854,4526034,167187,53715,7040311708,3736516,93068234,9488
120749.73,8,262144,64,367028,24184788890,169,2,585,3960746,14,99825,67,1679,133461360,1172,1,66,54366,4752900,2,243735,585,98798096,117829617,7146306538,585,1423,2,1,2,2,905,1,7116988828,7073140462,1749796830,549296590,549312974,2,1,24169049960,73389,73389,2,2,2,549296590,15,1,3,476751,71957953,4578443,169956,54300,7116988828,3790790,94217298,9488
125763.51,8,262144,64,371680,24491267140,170,2,585,4024802,14,101149,67,1679,133461360,1172,1,66,55048,5041842,2,243735,585,100195039,122909284,7236123244,585,1423,2,1,2,2,905,1,7206379932,7162658709,1913280290,556271412,556287796,2,1,24475942128,73389,73389,2,2,2,556271412,15,1,3,477087,74821684,4645236,173129,54983,7206379932,3851673,95547696,9488
130773.54,8,262144,64,378230,24922917008,171,2,585,4115197,14,102992,67,1679,133726812,1172,1,66,56010,5216975,2,243735,585,102327575,128000818,7362784516,585,1423,2,1,2,2,905,1,7332471196,7288894208,2073435606,566090573,566090573,2,1,24907985212,73389,73389,2,2,2,566090573,15,1,3,479751,77352383,4747779,177349,55944,7332471196,3937848,97577275,9488
135778.77,8,262144,64,388481,25598177420,172,3,585,4227390,14,105840,67,1679,133726812,1172,1,66,57516,5327111,2,243735,585,106211795,133718484,7561020528,585,1423,2,1,2,2,905,1,7529865628,7486358255,2189819866,581430698,581430698,2,1,25582229816,73389,73389,2,2,2,581414314,15,1,3,484481,79590483,4876617,181975,57450,7529865628,4045415,101332627,9488
