timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55173.82,4,262144,64,144059,9492849962,131,2,585,1788456,11,36932,67,411,127621416,1172,1,66,21612,1552202,2,138311,585,41770714,56827448,2835846428,585,831,2,1,2,2,580,1,2823856540,2778263536,574101320,215405427,215405427,2,1,9477838788,73389,73389,2,2,2,215405427,16,1,3,391312,30833484,2952896,103485,21546,2823856540,1684971,38822254,6154
60193.56,4,262144,64,168827,11124805526,136,2,585,2029515,11,43961,67,411,128417772,1172,1,66,25249,1585186,2,138311,585,48709571,60445318,3314435711,585,831,2,1,2,2,580,1,3300565404,3255323683,700608404,252493092,252493092,2,1,11109696048,73389,73389,2,2,2,252493092,16,1,3,425903,32500242,3204571,111700,25183,3300565404,1917815,45509227,6154
65218.80,4,262144,64,179311,11815359958,137,2,585,2163485,11,46875,67,411,128417772,1172,1,66,26790,1642772,2,138311,585,52718783,65630788,3517420420,585,831,2,1,2,2,580,1,3502678428,3457170728,766132583,268177281,268193665,2,1,11799800364,73389,73389,2,2,2,268177281,16,1,3,429867,34676349,3363069,120545,26725,3502678428,2042940,49359836,6154
70238.04,4,262144,64,187879,12380299150,139,2,585,2274119,11,49320,67,411,128948676,1172,1,66,28048,1747217,2,138311,585,55172582,69932187,3682906385,585,831,2,1,2,2,580,1,3667435932,3622317021,797959512,281027038,281027038,2,1,12364468776,73389,73389,2,2,2,281010654,16,1,3,433928,36936920,3493559,125770,27982,3667435932,2148349,51683046,6154
75254.45,4,262144,64,219860,14487354950,144,2,585,2550147,11,58317,67,411,129479580,1172,1,66,32744,1769826,2,138311,585,62892970,72281525,4300798684,585,831,2,1,2,2,580,1,4282950044,4238296829,975062006,328900520,328916904,2,1,14471622880,73389,73389,2,2,2,328900520,16,1,3,454294,38269545,3680601,133941,32679,4282950044,2416206,59216207,6154
80268.59,4,262144,64,233777,15404463050,146,3,585,2720572,11,62221,67,411,130010484,1172,1,66,34790,1820632,2,138311,585,67900419,77212720,4570096379,585,831,2,1,2,2,580,1,4551123356,4506373756,1176459580,349749099,349765483,2,1,15388960356,73389,73389,2,2,2,349749099,16,1,3,461322,40307077,3889442,141502,34724,4551123356,2579070,64014729,6154
85273.69,4,262144,64,278296,18338059750,154,3,585,3095925,11,74773,67,411,131072292,1172,1,66,41333,1847300,2,138311,585,77522523,78655641,5430974755,585,831,2,1,2,2,580,1,5408727452,5363945799,1290258252,416433511,416449895,2,1,18323074484,73389,73389,2,2,2,416433511,16,1,3,480897,41475688,4103007,151192,41267,5408727452,2944733,73423610,6154
90285.66,4,262144,64,330930,21806063214,163,3,585,3526098,11,89654,67,411,132399552,1172,1,66,49063,1850558,2,138311,585,87246347,79040291,6447993052,585,831,2,1,2,2,580,1,6421914012,6377787424,1320068189,495253261,495253261,2,1,21791143484,73389,73389,2,2,2,495253261,16,1,3,506775,42497408,4299363,161324,48997,6421914012,3364774,82950429,6154
95299.15,4,262144,64,340098,22410348138,164,3,585,3646196,11,92208,67,411,132665004,1172,1,66,50410,1923130,2,138311,585,90140189,83442233,6625320908,585,831,2,1,2,2,580,1,6598467996,6554372199,1440831613,508979562,508995946,2,1,22395100728,73389,73389,2,2,2,508979562,16,1,3,512744,44848923,4430171,167893,50344,6598467996,3478303,85713863,6154
100316.76,4,262144,64,347084,22870571702,165,3,585,3740557,11,94167,67,411,132665004,1172,1,66,51434,2012866,2,138311,585,92596631,88438641,6760150926,585,831,2,1,2,2,580,1,6732685724,6688943351,1584215163,519445891,519445891,2,1,22855619204,73389,73389,2,2,2,519445891,16,1,3,519655,47235930,4553340,172392,51368,6732685724,3568165,88046583,6154
105321.54,4,262144,64,381824,25159780652,171,3,585,4055069,11,103971,67,411,133726812,1172,1,66,56538,2060270,2,138311,585,100394448,90831763,7431718099,585,831,2,1,2,2,580,1,7401677212,7358143209,1632224289,571461922,571478306,2,1,25144324568,73389,73389,2,2,2,571461922,16,1,3,551359,48607845,4783062,181195,56472,7401677212,3873874,95614935,6154
