timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55201.65,2,262144,64,134284,8848519234,130,585,1645505,9,34212,67,6136,127368030,1172,1,66,20173,2213152,2,115856,585,38201427,58171021,2646400305,585,864,2,1,2,2,853,1,2635243932,2589955990,686599419,200755589,200771973,2,1,8833245916,73389,73389,2,2,2,200755589,17,3,393769,33797801,2742470,92192,20107,2635243932,1553313,35458562,18233
60207.78,2,262144,64,181678,11971521346,138,585,2014962,9,47528,67,6136,128683224,1172,1,66,27136,2214464,2,115856,585,49245170,58196898,3562503007,585,864,2,1,2,2,853,1,3547898268,3502839035,712726927,271723973,271740357,2,1,11955854812,73389,73389,2,2,2,271723973,17,3,421055,34573358,2971546,102500,27070,3547898268,1912462,46273245,18233
65222.40,2,262144,64,195727,12897280198,140,585,2172744,9,51516,67,6136,128948676,1172,1,66,29202,2269726,2,115856,585,53140932,62377689,3834429337,585,864,2,1,2,2,853,1,3818693020,3773414452,780651159,292777352,292777352,2,1,12881482592,73389,73389,2,2,2,292760968,17,3,430771,36605745,3155441,109815,29136,3818693020,2062929,49983630,18233
70233.36,2,262144,64,207884,13698248582,142,585,2316931,9,54942,67,6136,129214128,1172,1,66,30986,2326264,2,115856,585,57650534,67881737,4069257380,585,864,2,1,2,2,853,1,4052525468,4007590997,912884723,310970008,310986392,2,1,13682680352,73389,73389,2,2,2,310970008,17,3,447111,38726853,3370082,117150,30920,4052525468,2199781,54277407,18233
75239.26,2,262144,64,227037,14960361342,145,585,2503370,9,60323,67,6136,129745032,1172,1,66,33801,2379602,2,115856,585,61991723,71754804,4439704463,585,864,2,1,2,2,853,1,4421493148,4376590486,942897517,339659602,339659602,2,1,14944301592,73389,73389,2,2,2,339643218,17,3,464308,40510307,3547017,125584,33735,4421493148,2377786,58441707,18233
80244.65,2,262144,64,276995,18252266510,154,585,2897371,9,74444,67,6136,131072292,1172,1,66,41141,2380983,2,115856,585,73807829,72245813,5405397134,585,864,2,1,2,2,853,1,5383561628,5338874371,987325826,414471749,414488133,2,1,18236756956,73389,73389,2,2,2,414471749,17,3,497514,41338091,3765942,136037,41075,5383561628,2761334,70039074,18233
85261.98,2,262144,64,290563,19146237094,156,585,3052903,9,78261,67,6136,131337744,1172,1,66,43133,2447517,2,115856,585,78172815,76604840,5667581299,585,864,2,1,2,2,853,1,5644657052,5600171153,1035825732,434798199,434814583,2,1,19131120756,73389,73389,2,2,2,434798199,17,3,501352,43574364,3920750,142804,43067,5644657052,2910099,74249414,18233
90270.92,2,262144,64,300831,19822877070,158,585,3185245,9,81168,67,6136,131603196,1172,1,66,44644,2487403,2,115856,585,81139371,81081044,5866487210,585,864,2,1,2,2,853,1,5842706844,5798123229,1093693543,450177125,450177125,2,1,19807793500,73389,73389,2,2,2,450177125,17,3,506195,45701315,4054864,153319,44578,5842706844,3031926,77081461,18233
95278.21,2,262144,64,320430,21114218886,161,585,3379154,9,86673,67,6136,132134100,1172,1,66,47521,2531841,2,115856,585,85887377,85418279,6245096731,585,864,2,1,2,2,853,1,6219800988,6175523356,1206655800,479522079,479538463,2,1,21098971476,73389,73389,2,2,2,479522079,17,3,530193,47503515,4273471,164600,47455,6219800988,3214554,81611077,18233
100295.35,2,262144,64,350339,23084953190,166,585,3647253,9,95109,67,6136,132930456,1172,1,66,51915,2561431,2,115856,585,94516653,87884230,6823391195,585,864,2,1,2,2,853,1,6795862428,6751645293,1249372550,524303303,524319687,2,1,23069345332,73389,73389,2,2,2,524303303,17,3,545817,49029495,4479209,178445,51850,6795862428,3468808,90034168,18233
105300.12,2,262144,64,369741,24363649866,169,585,3849648,9,100564,67,6136,133461360,1172,1,66,54766,2596298,2,115856,585,100387551,92915799,7198444822,585,864,2,1,2,2,853,1,7169417628,7125409273,1438794350,553367570,553383954,2,1,24348173080,73389,73389,2,2,2,553367570,17,3,563784,50874159,4698504,188265,54700,7169417628,3661383,95685501,18233
