timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55285.84,262144,64,91551,6032838582,123,0,585,1231962,4,22171,67,34,126318288,1172,1,66,13897,2057571,2,17686,585,27862062,56889320,1820669985,585,327,2,1,2,2,302,1,1812636060,1766857128,565705481,136759868,136776252,2,1,6017434192,73389,73389,2,2,2,136759868,3,3,368329,32907842,2445789,64969,13831,1812636060,1166993,25415899,3955
60339.40,262144,64,98742,6506762478,124,0,585,1332760,4,24185,67,34,126571674,1172,1,66,14953,2239507,2,17686,585,30262596,61331142,1959709209,585,327,2,1,2,2,302,1,1951048092,1905419946,594523941,147535334,147551718,2,1,6491554696,73389,73389,2,2,2,147535334,3,3,368942,35387440,2548883,72065,14887,1951048092,1260695,27713989,3955
65346.16,262144,64,112654,7423277446,126,0,585,1496173,4,28092,67,34,126837126,1172,1,66,16996,2350109,2,17686,585,33003720,65263674,2228593276,585,327,2,1,2,2,302,1,2218828188,2173283768,638321449,168353304,168369688,2,1,7407545376,73389,73389,2,2,2,168353304,3,3,375662,37651032,2661665,87965,16930,2218828188,1408208,30342822,3955
70352.18,262144,64,159195,10490111898,134,0,585,1873094,4,41221,67,34,128152320,1172,1,66,23836,2352371,2,17686,585,45391641,66137573,3128533691,585,327,2,1,2,2,302,1,3115360668,3069815916,679237643,238054087,238070471,2,1,10474379828,73389,73389,2,2,2,238054087,3,3,406869,38509881,2946051,98705,23770,3115360668,1774389,42445722,3955
75356.99,262144,64,209406,13798525278,142,0,585,2273895,4,55304,67,34,129214128,1172,1,66,31210,2353430,2,17686,585,56710148,66162782,4098723027,585,327,2,1,2,2,302,1,4081885596,4036917672,704812275,313243066,313259450,2,1,13782694904,73389,73389,2,2,2,313243066,3,3,439961,39321252,3150174,109235,31144,4081885596,2164660,53560217,3955
80367.00,262144,64,230009,15156196142,146,0,585,2499401,4,61192,67,34,130010484,1172,1,66,34237,2387029,2,17686,585,62191256,69765754,4497081719,585,327,2,1,2,2,302,1,4478640540,4433814966,788953829,344099222,344115606,2,1,15140365768,73389,73389,2,2,2,344099222,3,3,447129,41123661,3346416,118971,34171,4478640540,2380430,58844851,3955
85380.06,262144,64,240589,15853355746,148,0,585,2633277,4,64190,67,34,130275936,1172,1,66,35791,2494666,2,17686,585,65716897,74159853,4701781748,585,327,2,1,2,2,302,1,4682457500,4637647234,836833777,359953284,359953284,2,1,15837944496,73389,73389,2,2,2,359953284,3,3,454672,43327884,3513290,124956,35726,4682457500,2508321,62203737,3955
90384.90,262144,64,269885,17783651030,153,0,585,2913419,4,72426,67,34,130806840,1172,1,66,40096,2540060,2,17686,585,72401871,77037721,5268109783,585,327,2,1,2,2,302,1,5246591388,5201875338,928025357,403827355,403843739,2,1,17768403620,73389,73389,2,2,2,403827355,3,3,486698,44875357,3745910,132943,40030,5246591388,2780476,68656651,3955
95400.00,262144,64,311912,20552797814,160,0,585,3281214,4,84302,67,34,131868648,1172,1,66,46271,2559185,2,17686,585,80881195,78402186,6080557475,585,327,2,1,2,2,302,1,6055960988,6011476179,1051193956,466768467,466768467,2,1,20537812548,73389,73389,2,2,2,466768467,3,3,519837,46176754,3956737,141168,46205,6055960988,3140046,76924484,3955
100461.32,262144,64,319487,21052152986,161,0,585,3382930,4,86421,67,34,132134100,1172,1,66,47384,2691324,2,17686,585,83533596,83080227,6227096935,585,327,2,1,2,2,302,1,6201844124,6157413870,1128873958,478107022,478123406,2,1,21036708968,73389,73389,2,2,2,478107022,3,3,524628,48669540,4074144,145871,47318,6201844124,3237059,79458149,3955
105470.57,262144,64,326718,21528698322,162,0,585,3483096,4,88443,67,34,132399552,1172,1,66,48445,2842610,2,17686,585,86496956,87774788,6366795819,585,327,2,1,2,2,302,1,6340911516,6296680118,1211665197,488939832,488956216,2,1,21513352608,73389,73389,2,2,2,488939832,3,3,532973,51201215,4209319,152349,48379,6340911516,3330747,82286358,3955
110492.31,262144,64,335638,22116464866,164,0,585,3597463,4,90972,67,34,132665004,1172,1,66,49755,2987157,2,17686,585,89331519,92719340,6539255609,585,327,2,1,2,2,302,1,6512615836,6468508748,1491283303,502307844,502307844,2,1,22101545136,73389,73389,2,2,2,502307844,3,3,539700,53606331,4324562,158238,49689,6512615836,3439225,85006516,3955
115505.21,262144,64,362589,23892281874,168,0,585,3852529,4,98559,67,34,133195908,1172,1,66,53713,3031939,2,17686,585,96093647,95952181,7060070358,585,327,2,1,2,2,302,1,7031398812,6987626659,1641458554,542665832,542665832,2,1,23877296608,73389,73389,2,2,2,542665832,3,3,560859,55176062,4527976,166327,53647,7031398812,3686202,91565562,3955
120556.99,262144,64,375510,24743597280,170,0,585,4015379,4,102195,67,34,133461360,1172,1,66,55609,3125111,2,17686,585,100590065,100752518,7309767210,585,327,2,1,2,2,302,1,7280042396,7236465971,1708510960,562003209,562019593,2,1,24728141196,73389,73389,2,2,2,562003209,3,3,566841,57428576,4698371,174008,55544,7280042396,3841371,95891064,3955
125584.98,262144,64,384202,25316156164,172,0,585,4133636,4,104675,67,34,133726812,1172,1,66,56887,3300009,2,17686,585,103645013,105809632,7477884036,585,327,2,1,2,2,302,1,7447421340,7403908322,1739459918,575021124,575021124,2,1,25300929456,73389,73389,2,2,2,575021124,3,3,571447,59840381,4822872,179533,56821,7447421340,3954103,98822254,3955
130601.39,262144,64,391263,25781560380,173,0,585,4232885,4,106653,67,34,133992264,1172,1,66,57924,3396838,2,17686,585,106431209,110840426,7614425884,585,327,2,1,2,2,302,1,7583343004,7539932309,1788955038,585599982,585599982,2,1,25766399208,73389,73389,2,2,2,585599982,3,3,577663,62276745,4933843,185014,57858,7583343004,4047871,101496597,3955
135841.45,262144,64,396729,26141638320,174,1,585,4305208,4,108201,67,34,133992264,1172,1,66,58725,3686089,2,17686,585,108662432,116112065,7719909655,585,327,2,1,2,2,302,1,7688331676,7645192639,1820635103,593776869,593793253,2,1,26126182236,73389,73389,2,2,2,593776869,3,3,590222,65012124,5052109,188530,58659,7688331676,4116678,103608266,3955
