timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55266.63,7,262144,64,179642,11837293694,137,3,585,2111366,10,46965,67,23479,128417772,1172,1,66,26838,1890623,2,287663,585,46527610,55012747,3523319232,585,1212,2,1,2,2,887,1,3508838812,3463584097,480623835,268674834,268691218,2,1,11821692696,73389,73389,2,2,2,268674834,11,1,3,343519,34488392,2946406,114616,26772,3508838812,1996750,43582214,13646
60303.53,7,262144,64,185727,12238469322,138,3,585,2195435,10,48678,67,23479,128683224,1172,1,66,27733,2045887,2,287663,585,48804868,60411914,3641303309,585,1212,2,1,2,2,887,1,3626279324,3580879125,510482397,277789483,277805867,2,1,12222737252,73389,73389,2,2,2,277789483,11,1,3,347402,37148411,3047122,119289,27668,3626279324,2076146,45759234,13646
65308.37,7,262144,64,214113,14108861394,143,3,585,2454152,10,56694,67,23479,129479580,1172,1,66,31899,2086760,2,287663,585,56364412,64303924,4189343532,585,1212,2,1,2,2,887,1,4172194204,4127605702,670447832,320314033,320314033,2,1,14093096556,73389,73389,2,2,2,320297649,11,1,3,388546,38742443,3320772,127374,31833,4172194204,2326778,53044940,13646
70317.37,7,262144,64,245230,16159366486,148,3,585,2726873,10,65454,67,23479,130275936,1172,1,66,36474,2110886,2,287663,585,63694024,66547948,4791318848,585,1212,2,1,2,2,887,1,4771848604,4727077691,700106424,366909563,366909563,2,1,16143299876,73389,73389,2,2,2,366893179,11,1,3,404470,40248020,3519530,135641,36408,4771848604,2591232,60175309,13646
75322.48,7,262144,64,266711,17574577958,152,3,585,2950557,10,71532,67,23479,130806840,1172,1,66,39629,2167383,2,287663,585,68980621,70754232,5206495595,585,1212,2,1,2,2,887,1,5185380764,5140798477,765502255,399060055,399076439,2,1,17558642420,73389,73389,2,2,2,399060055,11,1,3,439469,42224802,3779801,143375,39563,5185380764,2807182,65202169,13646
80328.14,7,262144,64,316614,20862806250,160,3,585,3336350,10,85582,67,23479,131868648,1172,1,66,46961,2168330,2,287663,585,79330139,70882766,6171133555,585,1212,2,1,2,2,887,1,6146400668,6102036533,790234044,473806666,473823050,2,1,20847493304,73389,73389,2,2,2,473806666,11,1,3,460113,42997141,3985064,152779,46895,6146400668,3183571,75346618,13646
85348.95,7,262144,64,337255,22222967482,164,3,585,3542616,10,91433,67,23479,132665004,1172,1,66,49990,2253797,2,287663,585,86002166,74655838,6569742584,585,1212,2,1,2,2,887,1,6543417756,6499622554,943993484,504728358,504728358,2,1,22208047752,73389,73389,2,2,2,504728358,11,1,3,478043,44817603,4212532,160397,49924,6543417756,3382219,81791553,13646
90364.28,7,262144,64,361570,23824969786,168,3,585,3785163,10,98282,67,23479,133195908,1172,1,66,53564,2286287,2,287663,585,93159416,78154403,7040033683,585,1212,2,1,2,2,887,1,7011869084,6967907318,1057690089,541130054,541146438,2,1,23809722376,73389,73389,2,2,2,541130054,11,1,3,503760,46516595,4476510,170162,53498,7011869084,3615001,88684906,13646
95385.32,7,262144,64,374392,24669797128,170,3,585,3944447,10,101892,67,23479,133461360,1172,1,66,55447,2339810,2,287663,585,96138560,82137044,7287888704,585,1212,2,1,2,2,887,1,7258677660,7214939883,1084612246,560336359,560352743,2,1,24654799796,73389,73389,2,2,2,560336359,11,1,3,507477,48515247,4635775,178015,55381,7258677660,3766432,91504259,13646
100412.93,7,262144,64,386407,25461459400,172,3,585,4092020,10,105276,67,23479,133726812,1172,1,66,57209,2433006,2,287663,585,99771360,86408569,7519821681,585,1212,2,1,2,2,887,1,7489626524,7446353409,1231894671,578316023,578332407,2,1,25445905012,73389,73389,2,2,2,578316023,11,1,3,519766,50613290,4813283,184475,57143,7489626524,3907545,94960676,13646
