timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55197.44,12,262144,64,190606,12559981102,139,1,585,2104149,6,50062,67,1345,128948676,1172,1,66,28449,1450827,2,91871,585,48721163,50982898,3735184813,585,901,2,1,2,2,779,1,3719995804,3674830324,578246235,285091985,285114402,2,1,12544047340,73389,73389,2,2,2,285091985,12,1,3,471313,29303328,3168034,95026,28383,3719995804,2009123,45555085,5841
60215.90,12,262144,64,222492,14660907510,145,1,585,2398807,6,59088,67,1345,129745032,1172,1,66,33133,1492316,2,91871,585,55324123,53274186,4351515753,585,901,2,1,2,2,779,1,4333937052,4289010745,613632100,332856812,332856812,2,1,14645699728,73389,73389,2,2,2,332856812,12,1,3,484499,30997748,3363908,104240,33067,4333937052,2294567,51962397,5841
65241.24,12,262144,64,246661,16253413954,149,1,585,2633595,6,65873,67,1345,130275936,1172,1,66,36683,1540606,2,91871,585,61849762,57235763,4818652539,585,901,2,1,2,2,779,1,4799242652,4754600407,679399076,369037324,369053708,2,1,16237642256,73389,73389,2,2,2,369037324,12,1,3,513895,32651639,3609219,112779,36617,4799242652,2520816,58243177,5841
70258.95,12,262144,64,258945,17062705410,151,1,585,2815740,6,69360,67,1345,130541388,1172,1,66,38487,1596098,2,91871,585,66649491,61616416,5056115679,585,901,2,1,2,2,779,1,5035696540,4991107967,745666239,387442972,387442972,2,1,17046769872,73389,73389,2,2,2,387426588,12,1,3,527317,34707165,3832812,119860,38421,5035696540,2695880,62819892,5841
75270.10,12,262144,64,270847,17846962114,153,22,585,2966844,6,72717,67,1345,130806840,1172,1,66,40236,1646779,2,91871,585,69746191,65806997,5286466834,585,901,2,1,2,2,779,1,5265072540,5220359210,893875906,405275180,405291564,2,1,17832107920,73389,73389,2,2,2,405275180,12,1,3,539222,36875865,4010123,128879,40171,5265072540,2837965,65738918,5841
80274.62,12,262144,64,297561,19607512542,157,22,585,3226289,6,80223,67,1345,131603196,1172,1,66,44161,1707544,2,91871,585,75635921,69358697,5802797502,585,901,2,1,2,2,779,1,5779399068,5735064083,951665613,445278753,445295137,2,1,19592265132,73389,73389,2,2,2,445278753,12,1,3,571924,38527354,4257183,150695,44095,5779399068,3075594,71381715,5841
85285.79,12,262144,64,318807,21007323054,161,22,585,3433271,6,86237,67,1345,132134100,1172,1,66,47281,1794394,2,91871,585,81525372,72587259,6213484545,585,901,2,1,2,2,779,1,6188474780,6144299427,978412254,477101565,477101565,2,1,20992468860,73389,73389,2,2,2,477101565,12,1,3,581865,40681631,4396504,158131,47216,6188474780,3275140,77131970,5841
90294.98,12,262144,64,325359,21439103994,162,22,585,3524208,6,88077,67,1345,132399552,1172,1,66,48245,1961054,2,91871,585,84215125,77502917,6340283721,585,901,2,1,2,2,779,1,6314697116,6270517940,1095932840,486912534,486912534,2,1,21424151496,73389,73389,2,2,2,486912534,12,1,3,585223,43390589,4504248,162543,48179,6314697116,3361665,79713469,5841
95312.25,12,262144,64,332240,21892446278,163,22,585,3617494,6,90009,67,1345,132399552,1172,1,66,49257,2112797,2,91871,585,86526287,82119174,6473534007,585,901,2,1,2,2,779,1,6447341980,6403065335,1164125328,497215023,497215023,2,1,21876740116,73389,73389,2,2,2,497198639,12,1,3,590785,46082708,4602524,167080,49191,6447341980,3450414,81926729,5841
100322.92,12,262144,64,340199,22416967274,164,22,585,3719465,6,92231,67,1345,132665004,1172,1,66,50425,2273620,2,91871,585,89303244,86960380,6627305561,585,901,2,1,2,2,779,1,6600434076,6556330500,1219849535,509127018,509143402,2,1,22401588792,73389,73389,2,2,2,509127018,12,1,3,596873,48566187,4724832,174036,50359,6600434076,3545429,84581297,5841
105340.95,12,262144,64,351882,23186871594,166,22,585,3863779,6,95531,67,1345,132930456,1172,1,66,52142,2377741,2,91871,585,93164695,91744355,6853447021,585,901,2,1,2,2,779,1,6825615772,6781422854,1271596185,526631546,526631546,2,1,23171788024,73389,73389,2,2,2,526631546,12,1,3,603763,50883395,4875354,181123,52077,6825615772,3682656,88292355,5841
110359.06,12,262144,64,361124,23795740730,168,22,585,3986529,6,98162,67,1345,133195908,1172,1,66,53495,2480276,2,91871,585,96441578,96618654,7031569617,585,901,2,1,2,2,779,1,7002956188,6959372403,1408630407,540474694,540474694,2,1,23780886536,73389,73389,2,2,2,540474694,12,1,3,608927,53268657,5014060,189056,53430,7002956188,3797473,91430656,5841
115372.37,12,262144,64,375731,24758080736,170,22,585,4153751,6,102253,67,1345,133461360,1172,1,66,55645,2556260,2,91871,585,100442493,101180452,7314411041,585,901,2,1,2,2,779,1,7284629916,7240709797,1457873523,562330889,562347273,2,1,24742559116,73389,73389,2,2,2,562330889,12,1,3,615934,55438577,5175277,195518,55579,7284629916,3958233,95269576,5841
120398.92,12,262144,64,386434,25463228872,172,22,585,4285088,6,105282,67,1345,133726812,1172,1,66,57216,2636148,2,91871,585,104520548,106442044,7521206877,585,901,2,1,2,2,779,1,7490544028,7446932117,1579422191,578348791,578365175,2,1,25447346804,73389,73389,2,2,2,578348791,12,1,3,622601,57754483,5356005,202043,57150,7490544028,4083045,99166774,5841
125417.87,12,262144,64,393595,25935210820,173,22,585,4385750,6,107289,67,1345,133992264,1172,1,66,58267,2714359,2,91871,585,107832825,111752946,7659588545,585,901,2,1,2,2,779,1,7628300700,7584863010,1642888727,589091489,589091489,2,1,25920025516,73389,73389,2,2,2,589091489,12,1,3,627960,60181282,5465961,212083,58201,7628300700,4173667,102368622,5841
