timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55195.30,262144,64,197609,13021149854,140,0,585,2086233,5,52031,67,283,128948676,1172,1,66,29478,1261570,2,1487,585,47014415,43915359,3870465388,585,352,2,1,2,2,307,1,3854868892,3809653320,598272434,295591082,295607466,2,1,13006007608,73389,73389,2,2,2,295591082,6,3,438590,25596179,2861923,80753,29412,3854868892,2005480,44150041,5967
60214.30,262144,64,204448,13471739626,142,0,585,2175642,5,54002,67,283,129214128,1172,1,66,30480,1304689,2,1487,585,49521718,48697111,4002400471,585,352,2,1,2,2,307,1,3986203036,3941368800,644949646,305828035,305844419,2,1,13456433540,73389,73389,2,2,2,305828035,6,3,443925,28195937,2957508,84960,30414,3986203036,2090682,46561149,5967
65221.66,262144,64,229761,15139943214,146,0,585,2403527,5,61104,67,283,130010484,1172,1,66,34197,1361148,2,1487,585,56292363,51998457,4491517828,585,352,2,1,2,2,307,1,4473397660,4429000762,694168788,343738774,343755158,2,1,15124506056,73389,73389,2,2,2,343738774,6,3,464548,29896285,3170701,98135,34131,4473397660,2305392,53118745,5967
70227.37,262144,64,276153,18196819746,154,0,585,2784449,5,74168,67,283,131072292,1172,1,66,41018,1362544,2,1487,585,67226466,52228488,5388953283,585,352,2,1,2,2,307,1,5367439772,5322635446,728456892,413220532,413236916,2,1,18181703408,73389,73389,2,2,2,413220532,6,3,499865,30713299,3425702,108491,40952,5367439772,2675958,63796839,5967
75247.83,262144,64,300598,19807341730,158,0,585,3004104,5,81105,67,283,131603196,1172,1,66,44607,1433332,2,1487,585,73210153,54861522,5861238320,585,352,2,1,2,2,307,1,5837857180,5793549266,768096676,449827028,449827028,2,1,19792389232,73389,73389,2,2,2,449827028,6,3,511387,32378572,3573069,115795,44541,5837857180,2888309,69633935,5967
80258.75,262144,64,306957,20226474222,159,0,585,3090356,5,82895,67,283,131868648,1172,1,66,45542,1642895,2,1487,585,75347078,59583301,5984350066,585,352,2,1,2,2,307,1,5960409500,5916066694,806211710,459351277,459351277,2,1,20211456188,73389,73389,2,2,2,459351277,6,3,513468,35092707,3670515,120099,45476,5960409500,2970257,71673921,5967
85280.17,262144,64,313404,20651108430,160,0,585,3176907,5,84706,67,283,131868648,1172,1,66,46487,1767310,2,1487,585,78365678,64932997,6108779184,585,352,2,1,2,2,307,1,6084272540,6040207668,850597269,468992373,469008757,2,1,20635664412,73389,73389,2,2,2,468992373,6,3,518925,37839438,3765582,124425,46421,6084272540,3052482,74597193,5967
90294.89,262144,64,320150,21095868806,161,0,585,3266172,5,86603,67,283,132134100,1172,1,66,47480,1896030,2,1487,585,80950127,69712129,6239534018,585,352,2,1,2,2,307,1,6214427036,6170190509,964272132,479112479,479112479,2,1,21080949076,73389,73389,2,2,2,479112479,6,3,525786,40397024,3881066,129046,47414,6214427036,3137126,77066043,5967
95305.17,262144,64,330775,21795905134,163,0,585,3395510,5,89610,67,283,132399552,1172,1,66,49039,2012265,2,1487,585,84925786,74702861,6444758161,585,352,2,1,2,2,307,1,6418768284,6374830213,1133265433,495007501,495023885,2,1,21780330044,73389,73389,2,2,2,495007501,6,3,536514,42615232,4048029,135032,48973,6418768284,3260478,80873947,5967
100320.87,262144,64,338018,22273236902,164,0,585,3509589,5,91639,67,283,132665004,1172,1,66,50104,2092957,2,1487,585,87750710,79743728,6584985632,585,352,2,1,2,2,307,1,6558359964,6514258778,1348074778,505864887,505881271,2,1,22258055028,73389,73389,2,2,2,505864887,6,3,544030,45043313,4154288,155314,50039,6558359964,3354275,83591820,5967
105325.74,262144,64,357040,23526498994,167,1,585,3704878,5,96991,67,283,132930456,1172,1,66,52896,2172041,2,1487,585,92683726,83758288,6952278710,585,352,2,1,2,2,307,1,6924181916,6880666425,1485588842,534343648,534360032,2,1,23511120512,73389,73389,2,2,2,534343648,6,3,557341,46903807,4330878,168517,52830,6924181916,3536361,88348216,5967
