timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55336.73,262144,64,170973,11266242138,136,1,585,1993630,7,44546,67,4,128417772,1172,1,66,25566,2116570,2,102294,585,46562028,58899654,3356007279,585,780,2,1,2,2,621,1,3342115228,3296696181,651408861,255706071,255706071,2,1,11251067124,73389,73389,2,2,2,255706071,17,3,349329,40569856,2715968,110675,25500,3342115228,1882955,43842992,7492
60340.77,262144,64,201824,13298976806,141,1,585,2272965,7,53190,67,4,129214128,1172,1,66,30096,2135493,2,102294,585,53759620,61763330,3952062710,585,780,2,1,2,2,621,1,3935871388,3890913443,775873050,301885968,301902352,2,1,13282982592,73389,73389,2,2,2,301885968,17,3,385053,42016424,2948333,119571,30030,3935871388,2153394,50808919,7492
65345.27,262144,64,254627,16778393702,150,1,585,2696855,7,68117,67,4,130541388,1172,1,66,37853,2136227,2,102294,585,64498281,61766099,4972668370,585,780,2,1,2,2,621,1,4952596892,4908009981,804102126,380982087,380982087,2,1,16762490932,73389,73389,2,2,2,380965703,17,3,409280,42841886,3159939,130061,37787,4952596892,2566794,61335721,7492
70350.26,262144,64,307495,20261998042,159,1,585,3109152,7,83040,67,4,131868648,1172,1,66,45621,2136946,2,102294,585,75064242,61766932,5994713213,585,780,2,1,2,2,621,1,5970764188,5926419189,837322176,460160126,460160126,2,1,20246324648,73389,73389,2,2,2,460143742,17,3,443362,43662089,3359133,140061,45555,5970764188,2969091,71702523,7492
75372.65,262144,64,341435,22498235222,165,1,585,3408773,7,92628,67,4,132665004,1172,1,66,50604,2170266,2,102294,585,82599660,63914143,6650366917,585,780,2,1,2,2,621,1,6623895964,6580032613,906300725,510976251,510992635,2,1,22482955044,73389,73389,2,2,2,510976251,17,3,461187,45177065,3517118,147913,50538,6623895964,3260860,79078902,7492
80391.79,262144,64,348054,22934407074,166,1,585,3506736,7,94485,67,4,132930456,1172,1,66,51579,2326517,2,102294,585,84493876,68409853,6778747520,585,780,2,1,2,2,621,1,6751691164,6707631968,923396536,520893716,520893716,2,1,22919323504,73389,73389,2,2,2,520893716,17,3,462313,47751767,3608782,159589,51513,6751691164,3347147,80881356,7492
85404.01,262144,64,353325,23281705494,167,1,585,3581150,7,95979,67,4,132930456,1172,1,66,52352,2581996,2,102294,585,86886100,73515719,6880539821,585,780,2,1,2,2,621,1,6853009820,6809100664,1078625046,528792075,528792075,2,1,23266851300,73389,73389,2,2,2,528792075,17,3,464566,50618705,3678330,163480,52286,6853009820,3417670,83203410,7492
90423.51,262144,64,358062,23593742238,167,1,585,3660489,7,97272,67,4,132930456,1172,1,66,53048,2884727,2,102294,585,88636973,78350641,6972198993,585,780,2,1,2,2,621,1,6944235932,6900325436,1171924595,535873393,535889777,2,1,23578429292,73389,73389,2,2,2,535873393,17,3,465324,53494129,3745037,179170,52982,6944235932,3481319,84887615,7492
95433.45,262144,64,363205,23932917502,168,2,585,3735821,7,98727,67,4,133195908,1172,1,66,53802,3072598,2,102294,585,90358335,83262364,7071496476,585,780,2,1,2,2,621,1,7043064220,6999505634,1216434246,543589369,543589369,2,1,23917932236,73389,73389,2,2,2,543589369,17,3,466516,56494963,3828645,182785,53736,7043064220,3553036,86524910,7492
100457.48,262144,64,369832,24369613642,169,2,585,3832158,7,100590,67,4,133461360,1172,1,66,54778,3262131,2,102294,585,92802144,88080116,7200139484,585,780,2,1,2,2,621,1,7171121564,7127200431,1262525263,553498642,553515026,2,1,24353940248,73389,73389,2,2,2,553498642,17,3,467897,59161725,3919423,187424,54713,7171121564,3644734,88876302,7492
105461.43,262144,64,396943,26155663024,174,2,585,4088136,7,108206,67,4,133992264,1172,1,66,58759,3319504,2,102294,585,99345307,91277146,7723851791,585,780,2,1,2,2,621,1,7692788124,7649300225,1364885297,594104549,594104549,2,1,26139879260,73389,73389,2,2,2,594088165,17,3,495124,60772233,4130163,194753,58693,7692788124,3893383,95208399,7492
