timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLockWaitMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
55186.45,11,262144,64,158212,10425424558,134,1,585,1807031,13,40952,67,6010,128152320,1172,1,66,23690,4063091,2,268348,585,38678609,68727779,3109167118,585,1256,2,1,2,2,874,1,3096224156,3050836306,523973270,236589878,236606262,2,1,10409954632,73389,73389,2,2,2,236589878,17,1,3,263604,47755392,2248685,84954,23624,3096224156,1722077,36430246,8518
60191.34,11,262144,64,202271,13328536850,141,1,585,2167023,13,53355,67,6010,129214128,1172,1,66,30162,4076331,2,268348,585,47843088,70212381,3960572431,585,1256,2,1,2,2,874,1,3944391068,3899519382,602469718,302563745,302580129,2,1,13312804780,73389,73389,2,2,2,302563745,17,1,3,290905,48711021,2465283,93991,30096,3944391068,2073032,45377031,8518
65204.11,11,262144,64,240677,15859388366,148,1,585,2489616,13,64212,67,6010,130275936,1172,1,66,35805,4102259,2,268348,585,56813271,71535448,4703163653,585,1256,2,1,2,2,874,1,4684161436,4639398907,642135934,360090389,360090389,2,1,15843977116,73389,73389,2,2,2,360090389,17,1,3,318746,50015134,2674646,102518,35740,4684161436,2387098,54137977,8518
70214.93,11,262144,64,251987,16604582306,150,1,585,2630708,13,67409,67,6010,130541388,1172,1,66,37466,4206713,2,268348,585,61392600,76180257,4921806323,585,1256,2,1,2,2,874,1,4901872028,4857198678,703121065,377031828,377031828,2,1,16589400432,73389,73389,2,2,2,377031828,17,1,3,327090,52196603,2837015,109832,37400,4901872028,2520876,58554116,8518
75235.75,11,262144,64,260211,17146204890,151,1,585,2744141,13,69705,67,6010,130541388,1172,1,66,38674,4462030,2,268348,585,64937215,82098560,5080845159,585,1256,2,1,2,2,874,1,5060207004,5015540614,791719069,389339198,389339198,2,1,17130924712,73389,73389,2,2,2,389339198,17,1,3,332017,54901376,2955671,117810,38608,5060207004,2626331,61979614,8518
80281.54,11,262144,64,265990,17527061050,152,1,585,2836568,13,71337,67,6010,130806840,1172,1,66,39524,4608102,2,268348,585,66844872,86872720,5192775899,585,1256,2,1,2,2,874,1,5171618204,5126814522,822573735,397989062,398005446,2,1,17511518728,73389,73389,2,2,2,397989062,17,1,3,337351,57662213,3059773,134000,39458,5171618204,2702568,63783031,8518
85303.17,11,262144,64,271538,17892512942,153,1,585,2913230,13,72906,67,6010,130806840,1172,1,66,40336,4852574,2,268348,585,69284006,92395140,5299703563,585,1256,2,1,2,2,874,1,5278048668,5233698361,1018669242,406313405,406313405,2,1,17877789820,73389,73389,2,2,2,406313405,17,1,3,343348,60674456,3179446,137645,40270,5278048668,2775585,66102840,8518
90330.46,11,262144,64,275816,18174468662,154,1,585,2972151,13,74127,67,6010,130806840,1172,1,66,40969,5015567,2,268348,585,71263343,97821797,5383073451,585,1256,2,1,2,2,874,1,5361017244,5316154791,1059348512,412706595,412722979,2,1,18159090180,73389,73389,2,2,2,412706595,17,1,3,347712,63696516,3263910,140626,40903,5361017244,2831525,67997818,8518
95360.57,11,262144,64,280131,18458849214,154,1,585,3033891,13,75303,67,6010,131072292,1172,1,66,41602,5367741,2,268348,585,72392827,103113632,5466442509,585,1256,2,1,2,2,874,1,5443985820,5399282324,1077230338,419181705,419181705,2,1,18443274124,73389,73389,2,2,2,419165321,17,1,3,350776,67158924,3320450,145513,41536,5443985820,2888378,69071376,8518
100371.46,11,262144,64,284500,18746768710,155,1,585,3095543,13,76551,67,6010,131337744,1172,1,66,42245,5668350,2,268348,585,74287520,108545000,5551126420,585,1256,2,1,2,2,874,1,5528265116,5483464290,1135454463,425714159,425730543,2,1,18731422996,73389,73389,2,2,2,425714159,17,1,3,356173,70450540,3407738,148552,42179,5528265116,2946991,70878373,8518
105389.80,11,262144,64,290158,19119429562,156,1,585,3174580,13,78150,67,6010,131337744,1172,1,66,43076,5906186,2,268348,585,76370542,113495756,5660556426,585,1256,2,1,2,2,874,1,5637185948,5592388473,1199479450,434185958,434202342,2,1,19104182152,73389,73389,2,2,2,434185958,17,1,3,364120,73521590,3507790,152254,43010,5637185948,3022326,72861780,8518
110417.89,11,262144,64,296087,19510381574,157,1,585,3263820,13,79821,67,6010,131603196,1172,1,66,43948,6095489,2,268348,585,78246071,118394210,5775377722,585,1256,2,1,2,2,874,1,5751480732,5706671078,1256587865,443071231,443087615,2,1,19495134164,73389,73389,2,2,2,443071231,17,1,3,366823,76427118,3575801,166299,43882,5751480732,3097521,74669392,8518
115437.05,11,262144,64,303266,19983253586,158,1,585,3358647,13,81834,67,6010,131603196,1172,1,66,45002,6310646,2,268348,585,80608763,123655835,5914153133,585,1256,2,1,2,2,874,1,5889630620,5844950503,1294567512,453816088,453832472,2,1,19967907872,73389,73389,2,2,2,453816088,17,1,3,370189,79114588,3668256,171889,44936,5889630620,3186758,76939846,8518
120449.06,11,262144,64,310200,20440334730,159,1,585,3449460,13,83780,67,6010,131868648,1172,1,66,46019,6483452,2,268348,585,82837289,128379571,6048063250,585,1256,2,1,2,2,874,1,6022930844,5978607724,1322423531,464214722,464214722,2,1,20425447768,73389,73389,2,2,2,464214722,17,1,3,376198,81596371,3772034,176132,45953,6022930844,3273328,79064799,8518
125466.12,11,262144,64,317428,20916418006,161,1,585,3545645,13,85812,67,6010,131868648,1172,1,66,47082,6602205,2,268348,585,85817363,133741293,6188023772,585,1256,2,1,2,2,874,1,6162260380,6117725670,1412075788,475025115,475041499,2,1,20901105060,73389,73389,2,2,2,475025115,17,1,3,383162,84062213,3883351,180695,47016,6162260380,3364950,81932524,8518
130472.81,11,262144,64,346376,22823906762,165,1,585,3791695,13,93963,67,6010,132665004,1172,1,66,51332,6647932,2,268348,585,93120390,136283280,6747238870,585,1256,2,1,2,2,874,1,6719316380,6675302043,1591215394,518374898,518391282,2,1,22808495512,73389,73389,2,2,2,518374898,17,1,3,401407,85524559,4069757,188838,51266,6719316380,3602857,89049807,8518
135478.61,11,262144,64,392759,25880133140,173,1,585,4162335,13,107061,67,6010,133992264,1172,1,66,58144,6649560,2,268348,585,104098850,136424828,7643485493,585,1256,2,1,2,2,874,1,7612178844,7568753869,1614284650,587840272,587840272,2,1,25864251072,73389,73389,2,2,2,587823888,17,1,3,422185,86315269,4281095,199253,58078,7612178844,3963082,99817031,8518
