event,start_value,end_value,diff,description
FilterTransformPassedBytes,1804310,1804310,0,Number of bytes that passed the filter in the query
FilterTransformPassedRows,26463,26463,0,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,14650,17860,3210,Time spent filtering parts by PK.
FunctionExecute,464823622,581537210,116713588,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,2519,2519,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,75393490,86640418,11246928,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,217319,257860,40541,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,6133858,6596753,462895,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,782,782,0,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,2021358,2021358,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1036,1226,190,Number of created server HTTP connections
HTTPServerConnectionsExpired,24,25,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,3154,3945,791,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,12,13,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,3142,3933,791,Number of reused server HTTP connections
HardPageFaults,23,23,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,433358497906,542110717608,108752219702,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,3798263,4752031,953768,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,3173,3966,793,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,3364028,4230778,866750,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,3735516,4638077,902561,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,4931,4931,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,5522916,5522916,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,6164,7716,1552,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,2713402,3195036,481634,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,911654596809,1141195144221,229540547412,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,10438,13226,2788,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,3646618387236,4564780576884,918162189648,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,7935738,7935738,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,807301,0,Number of marks loaded (total across columns).
LoadedMarksFiles,22,22,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,4932899227915,5525123714117,592224486202,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,213558,253306,39748,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,4195110750,5216698693,1021587943,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,223483554,280360822,56877268,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,7216885524,7557342831,340457307,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,213410,253151,39741,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,119416805,125907368,6490563,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,62,62,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,105978590,105978590,0,Cumulative time spend in logging
MainConfigLoads,2,2,0,Number of times the main configuration was reloaded.
MarkCacheHits,1882445,2355242,472797,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2829,2829,0,Total time spent for memory allocator purge
MemoryWorkerRun,451915,521590,69675,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,670666525,814881718,144215193,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1319,1421,102,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2040,2255,215,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,853,919,66,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,5081,5521,440,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,22406,23374,968,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,582026,795929,213903,Total time spent while merging sorted columns
NetworkReceiveBytes,3368959,4235709,866750,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,628146022,628167808,21786,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,9258432,10160993,902561,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,484243,588718,104475,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,594695874587,743892039867,149196165280,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,295510862267,314633531755,19122669488,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,1323008,1323008,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,28052691281240,35188327860859,7135636579619,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,25376,31720,6344,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1875207,2346988,471781,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,5118577,5675677,557100,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,7443,8459,1016,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,7919796,7919855,59,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,13,13,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,828,901,73,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,7879,9852,1973,Count queries with all subqueries
Query,3173,3966,793,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,6314,7898,1584,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,6318,7902,1584,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,4240938,5132439,891501,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,99921002582,129228149476,29307146894,Total time of all queries.
RWLockAcquiredReadLocks,7448,9083,1635,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,2,3,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,7521791,8732340,1210549,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,27953804914002,35061899654524,7108094740522,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,27663275630193,34619778727345,6956503097152,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,5125735892686,5774961015740,649225123054,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,10634,14262,3628,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,1894491933442,2369721951826,475230018384,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1894491933442,2369721951826,475230018384,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,3162,4745,1583,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,451915,521590,69675,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,7879,9852,1973,Count SELECT queries with all subqueries
SelectQuery,3173,3966,793,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,99921002582,129228149476,29307146894,Total time of SELECT queries.
SelectedBytes,90754914336741,113527552824789,22772638488048,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,231762462,289886550,58124088,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,231762462,289886550,58124088,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,6316,7900,1584,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,6316,7900,1584,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,6316,7900,1584,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,1894491967110,2369721987190,475230020080,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,7750,7750,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,246482,288642,42160,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3070,3687,617,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,526448,609116,82668,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1664623755,2067013646,402389891,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,148533042134,164092394474,15559352340,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,16312510448,20515065340,4202554892,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,628405205,757694147,129288942,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,223253396,280079175,56825779,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,27930870931788,35035233103720,7104362171932,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,14837499643,18564233786,3726734143,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,578388435179,723384885301,144996450122,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,15822068,18841834,3019766,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
