timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
209390.03,253952,62,148376,9775744742,29,51769631,0,403,33,33,5441,138,0,675,1095351,40,37592,28,12,143207792,1352,1,0,27,47,5,2788,675,0,0,0,36385264,5647869,2909970352,0,675,409,2,1,14,14,436,1,2910714672,2861528222,103364189,221811571,221827955,1,2,1,9759709124,73389,73389,14,14,14,221811571,9,3,581452,1116774,2385092,22226,2910714672,1095351,34001531,1849
211405.51,253952,62,162147,10682694762,29,54626916,0,450,35,35,5441,140,0,675,1219538,40,41459,28,12,143738696,1352,1,0,27,49,5,2788,675,0,0,0,40472793,6513233,3174719020,0,675,409,2,1,14,14,436,1,3174927312,3126575536,111870760,242438966,242438966,1,2,1,10666593608,73389,73389,14,14,14,242422582,9,3,591866,1243204,2540661,24245,3174927312,1219538,37933634,1849
213413.30,253952,62,175904,11589317102,32,59159726,0,492,36,36,5441,142,0,675,1355074,40,45316,28,12,144004148,1352,1,0,27,50,5,2788,675,0,0,0,44532022,7092286,3441586988,0,675,409,2,1,14,14,436,1,3440348112,3391525087,121390803,263041785,263058169,1,2,1,11573838540,73389,73389,14,14,14,263041785,9,3,601194,1381069,2706520,26270,3440348112,1355074,41827142,1849
215421.54,253952,62,189613,12492528262,32,62926253,0,530,36,36,5441,145,0,675,1478731,40,49222,28,12,144535052,1352,1,0,27,50,5,2788,675,0,0,0,48540805,7714345,3705051970,0,675,409,2,1,14,14,436,1,3704064976,3655614280,130062350,283556651,283573035,1,2,1,12476492644,73389,73389,14,14,14,283556651,9,3,606869,1507026,2853766,28282,3704064976,1478731,45688823,1849
217425.77,253952,62,200983,13241654362,34,66483986,0,566,36,36,5441,147,0,675,1539769,40,52376,28,12,144535052,1352,1,0,27,50,5,2788,675,0,0,0,50995813,7747686,3923772633,0,675,409,2,1,14,14,436,1,3922955216,3874562479,136269760,300596394,300596394,1,2,1,13226241336,73389,73389,14,14,14,300596394,9,3,607857,1569436,2930950,29952,3922955216,1539769,48066734,1849
219432.63,253952,62,215120,14173180382,34,67697671,0,606,39,39,5441,149,0,675,1648999,40,56394,28,12,145065956,1352,1,0,27,53,5,2788,675,0,0,0,54641919,8070277,4194571806,0,675,409,2,1,14,14,436,1,4194798544,4146886582,141746502,321756269,321772653,1,2,1,14157275836,73389,73389,14,14,14,321756269,9,3,622342,1680776,3072259,32026,4194798544,1648999,51571664,1849
221441.11,253952,62,229697,15134073146,35,71033308,0,649,41,41,5441,151,0,675,1776102,40,60482,28,12,145596860,1352,1,0,27,55,5,2788,675,0,0,0,58783847,8879644,4475205216,0,675,409,2,1,14,14,436,1,4475685840,4427780919,150775644,343608146,343608146,1,2,1,15118758424,73389,73389,14,14,14,343608146,9,3,637232,1810301,3281554,34169,4475685840,1776102,55504433,1849
223447.83,253952,62,243441,16039312614,37,75794537,0,693,41,41,5441,153,0,675,1906002,40,64340,28,12,145596860,1352,1,0,27,55,5,2788,675,0,0,0,62884053,9593956,4739707960,0,675,409,2,1,14,14,436,1,4740189136,4692392462,160520528,364166131,364182515,1,2,1,16023309764,73389,73389,14,14,14,364166131,9,3,641398,1942591,3429088,36187,4740189136,1906002,59457231,1849
225452.13,253952,62,254004,16735551162,39,79159076,0,720,41,41,5441,155,0,675,1956840,40,67331,28,12,146127764,1352,1,0,27,55,5,2788,675,0,0,0,65147138,9607166,4945317411,0,675,409,2,1,14,14,436,1,4943612880,4895969836,166405470,380001650,380001650,1,2,1,16720072600,73389,73389,14,14,14,380001650,9,3,642276,1994662,3488911,37739,4943612880,1956840,61660575,1849
227456.67,253952,62,264601,17433752482,39,81038932,0,760,41,41,5441,157,0,675,2014334,40,70329,28,12,146393216,1352,1,0,27,55,5,2788,675,0,0,0,67494580,9607632,5149616099,0,675,409,2,1,14,14,436,1,5147560912,5100029306,170646360,395872096,395872096,1,2,1,17418372224,73389,73389,14,14,14,395872096,9,3,643148,2053434,3550838,39295,5147560912,2014334,63946179,1849
229461.03,253952,62,276256,18201821794,41,84263813,0,803,43,43,5441,159,0,675,2090387,40,73617,28,12,146658668,1352,1,0,27,57,5,2788,675,0,0,0,70351466,9763698,5374124730,0,675,409,2,1,14,14,436,1,5372087248,5324510641,176979100,413327472,413327472,1,2,1,18185687872,73389,73389,14,14,14,413311088,9,3,650757,2131140,3641715,41008,5372087248,2090387,66712302,1849
231471.42,253952,62,287677,18953864246,42,85627420,0,822,46,46,5441,161,0,675,2158649,40,76844,28,12,146924120,1352,1,0,27,60,5,2788,675,0,0,0,73093944,9925088,5592606605,0,675,409,2,1,14,14,436,1,5590850379,5544345460,181341990,430408175,430424559,1,2,1,18937959700,73389,73389,14,14,14,430408175,9,3,659712,2200982,3743058,42681,5590850379,2158649,69353550,1849
233478.32,253952,62,301778,19882765518,44,90621664,0,863,48,48,5441,163,0,675,2270807,40,80807,28,12,147189572,1352,1,0,27,62,5,2788,675,0,0,0,77038810,10566497,5862885956,0,675,409,2,1,14,14,436,1,5862431563,5815902557,190201551,451537441,451537441,1,2,1,19866926508,73389,73389,14,14,14,451521057,9,3,667154,2315379,3873591,44753,5862431563,2270807,73168022,1849
235484.16,253952,62,316309,20839919422,44,93158383,0,919,51,51,5441,167,0,675,2384065,40,84991,28,12,147720476,1352,1,0,27,65,5,2788,675,0,0,0,81267656,11325846,6140533954,0,675,409,2,1,14,14,436,1,6141515113,6095661023,199787206,473276789,473293173,1,2,1,20824178716,73389,73389,14,14,14,473276789,9,3,680325,2430988,4052298,46889,6141515113,2384065,77218302,1849
237488.01,253952,62,328721,21657864938,50,100733421,0,965,52,52,5441,169,0,675,2464338,40,88487,28,12,148251380,1352,1,0,27,66,5,2788,675,0,0,0,84511387,11763828,6382470065,0,675,409,2,1,14,14,436,1,6380328297,6334675006,211397895,491876886,491893270,1,2,1,21642582984,73389,73389,14,14,14,491876886,9,3,686960,2512971,4156399,48711,6380328297,2464338,80358033,1849
239492.21,253952,62,339451,22364634080,50,102403693,0,997,52,52,5441,171,0,675,2519018,40,91556,28,12,148516832,1352,1,0,27,66,5,2788,675,0,0,0,86851062,11764121,6588945905,0,675,409,2,1,14,14,436,1,6586576906,6541234465,215436946,507941781,507958165,1,2,1,22349438364,73389,73389,14,14,14,507941781,9,3,691316,2568938,4228265,50291,6586576906,2519018,82625938,1849
241501.88,253952,62,352777,23242491566,50,103892319,0,1031,55,55,5441,173,0,675,2618146,40,95306,28,12,148782284,1352,1,0,27,69,5,2788,675,0,0,0,90434620,12772148,6843611482,0,675,409,2,1,14,14,436,1,6842822666,6797858052,221547149,527893558,527909942,1,2,1,23227316552,73389,73389,14,14,14,527893558,9,3,708145,2671230,4381736,52246,6842822666,2618146,86056139,1849
243506.06,253952,62,364070,23986664248,53,108222860,0,1063,55,55,5441,176,0,675,2683954,40,98545,28,12,149578640,1352,1,0,27,69,5,2788,675,0,0,0,93195896,12982964,7062730014,0,675,409,2,1,14,14,436,1,7059872579,7015430636,229208378,544814295,544814295,1,2,1,23971828980,73389,73389,14,14,14,544814295,9,3,710735,2739430,4453832,53908,7059872579,2683954,88745423,1849
245511.09,253952,62,374914,24701052960,54,109982462,0,1097,56,56,5441,178,2,675,2737300,40,101609,28,12,149844092,1352,1,0,27,70,5,2788,675,0,0,0,95560488,12987974,7271353161,0,675,409,2,1,14,14,436,1,7268277059,7224214852,233344086,561053381,561053381,1,2,1,24686348764,73389,73389,14,14,14,561053381,9,3,717294,2794096,4521918,55498,7268277059,2737300,91042012,1849
247519.57,253952,62,387667,25540726968,54,111774395,0,1124,60,60,5441,182,2,675,2830061,40,105309,28,12,150374996,1352,1,0,27,74,5,2788,675,0,0,0,98880121,13998254,7512088542,0,675,409,2,1,14,14,436,1,7512611099,7469568148,240244789,580126455,580142839,1,2,1,25525564020,73389,73389,14,14,14,580126455,9,3,734745,2888727,4681605,57375,7512611099,2830061,94202078,1849
249533.48,253952,62,400887,26409767720,54,116658869,0,1161,62,62,5441,190,2,675,2937978,40,109339,28,12,151171352,1352,1,0,27,76,5,2788,675,0,0,0,102856901,15577157,7761959288,0,675,409,2,1,14,14,436,1,7762525774,7723520670,252976134,599899723,599899723,1,2,1,26395587812,73389,73389,14,14,14,599899723,9,3,750479,2998634,4858424,59315,7762525774,2937978,98002165,1849
249608.67,253952,62,400982,26415782060,57,116683424,3,1164,64,64,5441,191,2,675,2938571,40,109422,34,12,158511825,1359,1,1038,33,85,27,3290,675,569,1038,1019,103213030,15782862,7767598847,8,675,409,2,1,14,14,436,1,7763869224,7725268584,314757197,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,9,3,753216,2999245,4876752,59330,7763869224,2938571,98339982,1849
