timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
802106.35,253952,62,172482,11363725650,40,52323720,279,43,43,6038,142,675,979506,108,44379,44,249,144004148,1352,1,43,57,21,14,1658,675,36384022,2742209,3374683294,675,425,2,1,14,14,6222,1,3374418896,3325620931,180251215,257916196,257916196,1,2,1,11347591728,73389,73389,14,14,14,257899812,12,3,522315,1000578,2125105,25767,3374418896,979506,34260363,1829
804110.60,253952,62,182483,12022602062,42,55063686,303,43,43,6038,144,675,1050260,108,47181,44,249,144004148,1352,1,43,57,21,14,1658,675,38933085,2820985,3568112486,675,425,2,1,14,14,6222,1,3566832592,3518261746,185668118,272887681,272887681,1,2,1,12007057964,73389,73389,14,14,14,272887681,12,3,523064,1072914,2199902,27235,3566832592,1050260,36734735,1829
806117.88,253952,62,194817,12835435770,42,56398170,335,46,46,6038,146,675,1160331,108,50651,44,249,144535052,1352,1,43,60,21,14,1658,675,42364778,3313366,3804549355,675,425,2,1,14,14,6222,1,3804335056,3755827350,191164228,291364898,291364898,1,2,1,12820055512,73389,73389,14,14,14,291364898,12,3,534685,1185057,2343497,29047,3804335056,1160331,40022949,1829
808130.07,253952,62,208610,13744417406,42,59106563,385,46,46,6038,148,675,1297823,108,54566,44,249,145065956,1352,1,43,60,21,14,1658,675,46452513,4080097,4068928215,675,425,2,1,14,14,6222,1,4069755856,4021530946,199189154,312025061,312025061,1,2,1,13728381788,73389,73389,14,14,14,312008677,12,3,539667,1325057,2499667,31072,4069755856,1297823,43954651,1829
810138.37,253952,62,222237,14642254614,42,61864678,429,47,47,6038,150,675,1427111,108,58412,44,249,145331408,1352,1,43,61,21,14,1658,675,50464751,4738525,4332255526,675,425,2,1,14,14,6222,1,4332030928,4284026465,207012768,332425239,332441623,1,2,1,14626710516,73389,73389,14,14,14,332425239,12,3,546160,1456835,2659993,33073,4332030928,1427111,47806704,1829
812146.95,253952,62,236273,15567161498,44,65732521,481,47,47,6038,152,675,1565242,108,62330,44,249,145596860,1352,1,43,61,21,14,1658,675,54569658,5440310,4603444259,675,425,2,1,14,14,6222,1,4602039248,4554346308,215930974,353454042,353454042,1,2,1,15551977848,73389,73389,14,14,14,353454042,12,3,547937,1597425,2832118,35133,4602039248,1565242,51739629,1829
814158.34,253952,62,249947,16468078898,44,67597629,521,48,48,6038,154,675,1704112,108,66170,44,249,145862312,1352,1,43,62,21,14,1658,675,58575125,6270635,4866630231,675,425,2,1,14,14,6222,1,4865493968,4817741845,221910442,373927948,373927948,1,2,1,16452829712,73389,73389,14,14,14,373927948,12,3,552425,1738773,3017748,37143,4865493968,1704112,55559595,1829
816164.51,253952,62,263799,17380927158,45,70411263,561,50,50,6038,157,675,1839463,108,70112,44,249,146393216,1352,1,43,64,21,14,1658,675,62691260,7051574,5133488734,675,425,2,1,14,14,6222,1,5132225488,5084618050,231108018,394670031,394670031,1,2,1,17365481364,73389,73389,14,14,14,394670031,12,3,559995,1876518,3183068,39178,5132225488,1839463,59510531,1829
818173.27,253952,62,277905,18310421562,46,74228826,613,50,50,6038,159,675,1976810,108,74069,44,249,146658668,1352,1,43,64,21,14,1658,675,66752952,7660015,5404549944,675,425,2,1,14,14,6222,1,5403675600,5356247516,239908695,415797138,415797138,1,2,1,18295074072,73389,73389,14,14,14,415797138,12,3,567057,2016343,3358276,41249,5403675600,1976810,63397149,1829
820181.30,253952,62,291424,19200489446,46,77389412,656,50,50,6038,162,675,2108586,108,77921,44,249,146924120,1352,1,43,64,21,14,1658,675,70760091,8417902,5664597619,675,425,2,1,14,14,6222,1,5663071051,5616490289,248244703,436027443,436027443,1,2,1,19185207492,73389,73389,14,14,14,436027443,12,3,577538,2150553,3532587,43232,5663071051,2108586,67230099,1829
822190.86,253952,62,305754,20144929366,46,80062817,710,51,51,6038,164,675,2245927,108,81941,44,249,147455024,1352,1,43,65,21,14,1658,675,74897404,8992158,5939731431,675,425,2,1,14,14,6222,1,5939239755,5892561383,256029641,457480071,457496455,1,2,1,20129123124,73389,73389,14,14,14,457480071,12,3,581981,2290513,3713472,45339,5939239755,2245927,71186674,1829
824194.72,253952,62,326962,21541790758,46,80993813,717,56,56,6038,168,675,2329626,108,87944,44,249,147985928,1352,1,43,70,29,14,1658,675,79014936,9031444,6348220179,675,425,2,1,14,14,6222,1,6346642793,6300821062,263230134,489245539,489245539,1,2,1,21526082820,73389,73389,14,14,14,489229155,12,3,589113,2376594,3829740,48454,6346642793,2329626,75188109,1829
826197.64,253952,62,348824,22982088432,47,81993876,718,56,56,6038,173,675,2406617,108,94225,44,249,148782284,1352,1,43,70,29,14,1658,675,82974215,9031561,6767763297,675,425,2,1,14,14,6222,1,6766800906,6721826041,274422221,521981537,521997921,1,2,1,22967187628,73389,73389,14,14,14,521981537,12,3,594759,2455598,3928303,51666,6766800906,2406617,79048999,1829
828201.09,253952,62,370817,24431224708,50,84994222,722,56,56,6038,177,675,2486241,108,100441,44,249,149844092,1352,1,43,70,29,14,1658,675,87112768,9031643,7191686620,675,425,2,1,14,14,6222,1,7189633859,7145300144,293774650,554911984,554928368,1,2,1,24416127296,73389,73389,14,14,14,554911984,12,3,604549,2537366,4040260,54898,7189633859,2486241,83075766,1829
830204.66,253952,62,387976,25560989658,54,89539481,776,56,56,6038,182,675,2548450,108,105389,44,249,150387062,1352,1,43,70,29,14,1658,675,90309226,9038185,7520029326,675,425,2,1,14,14,6222,1,7518509339,7475489923,320965098,580601591,580601591,1,2,1,25546470004,73389,73389,14,14,14,580601591,12,3,615733,2601077,4139278,57420,7518509339,2548450,86173336,1829
832209.48,253952,62,399068,26291101560,55,92100103,825,58,58,6038,186,675,2619953,108,108616,44,249,151171352,1352,1,43,72,29,14,1658,675,93076082,9149755,7733067250,675,425,2,1,14,14,6222,1,7730000323,7688920762,326468894,597196807,597196807,1,2,1,26276659508,73389,73389,14,14,14,597196807,12,3,619544,2674187,4218222,59042,7730000323,2619953,88861356,1829
