timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
261854.31,1,253952,62,145042,9555920458,24,48261645,0,339,29,29,4196,137,675,1072593,35,36626,30,213,142942340,1352,1,0,29,43,0,11,1462,675,0,0,0,34814203,7224757,2846392869,0,675,511,2,1,14,14,2077,0,1,2847013680,2797304618,97177200,216825246,216825246,1,2,1,0,9539589928,73389,73389,14,14,14,216808862,8,3,553307,1095238,2291463,21740,2847013680,1072593,32524004,2123
263865.22,1,253952,62,158776,10460711098,25,52212808,0,379,30,30,4196,140,675,1186273,35,40535,30,213,143738696,1352,1,0,29,44,0,11,1462,675,0,0,0,38909839,8023966,3109297413,0,675,511,2,1,14,14,2077,0,1,3110308816,3061648745,108457814,237384946,237401330,1,2,1,0,10444937624,73389,73389,14,14,14,237384946,8,3,556144,1211169,2436377,23752,3110308816,1186273,36474855,2123
265870.41,1,253952,62,171604,11305919590,28,57217478,0,431,30,30,4196,142,675,1282089,35,44162,30,213,144004148,1352,1,0,29,44,0,11,1462,675,0,0,0,42269746,8290644,3358715205,0,675,511,2,1,14,14,2077,0,1,3357248464,3308680594,117200046,256599443,256615827,1,2,1,0,11290375492,73389,73389,14,14,14,256599443,8,3,558752,1308913,2544188,25636,3357248464,1282089,39727074,2123
267886.47,1,253952,62,183531,12091814694,28,58735722,0,457,32,32,4196,144,675,1354026,35,47507,30,213,144269600,1352,1,0,29,46,0,11,1462,675,0,0,0,44949653,8467078,3586620331,0,675,511,2,1,14,14,2077,0,1,3587017680,3538479464,121688648,274456227,274472611,1,2,1,0,12076073988,73389,73389,14,14,14,274456227,8,3,563791,1382390,2621315,27389,3587017680,1354026,42329956,2123
269894.04,1,253952,62,198405,13071652812,29,62024737,0,498,33,33,4196,146,675,1471963,35,51676,30,213,144535052,1352,1,0,29,47,0,11,1462,675,0,0,0,49001732,9357007,3873420902,0,675,511,2,1,14,14,2077,0,1,3873278928,3824885075,130458040,296730214,296746598,1,2,1,0,13056129416,73389,73389,14,14,14,296730214,8,3,570478,1503292,2771243,29573,3873278928,1471963,46232257,2123
271898.83,1,253952,62,209427,13798225770,31,65209234,0,531,33,33,4196,148,675,1532179,35,54789,30,213,145065956,1352,1,0,29,47,0,11,1462,675,0,0,0,51399683,9375923,4087162343,0,675,511,2,1,14,14,2077,0,1,4085615568,4037236653,136001538,313243510,313259894,1,2,1,0,13782714440,73389,73389,14,14,14,313243510,8,3,571254,1564838,2844247,31193,4085615568,1532179,48557296,2123
273905.45,1,253952,62,221618,14601422378,31,67003767,0,580,34,34,4196,150,675,1600601,35,58223,30,213,145331408,1352,1,0,29,48,4,11,1462,675,0,0,0,54041836,9388800,4320962270,0,675,511,2,1,14,14,2077,0,1,4320234448,4272083186,140550458,331501702,331501702,1,2,1,0,14586074888,73389,73389,14,14,14,331501702,8,3,574998,1634700,2932540,32983,4320234448,1600601,51111255,2123
275918.90,1,253952,62,236545,15584987290,32,69867494,0,625,36,36,4196,152,675,1720511,35,62403,30,213,145596860,1352,1,0,29,50,4,11,1462,675,0,0,0,58066828,10037883,4608293598,0,675,511,2,1,14,14,2077,0,1,4607544272,4559579129,148605644,353847258,353863642,1,2,1,0,15569279352,73389,73389,14,14,14,353847258,8,3,586014,1756950,3082688,35175,4607544272,1720511,54986259,2123
277925.89,1,253952,62,251518,16571832310,32,72778146,0,666,36,36,4196,155,675,1840855,35,66653,30,213,146127764,1352,1,0,29,50,4,11,1462,675,0,0,0,62129045,10883348,4894573886,0,675,511,2,1,14,14,2077,0,1,4895640528,4848119264,157098228,376264383,376280767,1,2,1,0,16555632852,73389,73389,14,14,14,376264383,8,3,595374,1879630,3245473,37373,4895640528,1840855,58885848,2123
279933.26,1,253952,62,266420,17553505436,32,75277762,0,712,36,36,4196,157,675,1964494,35,70827,30,213,146393216,1352,1,0,29,50,4,11,1462,675,0,0,0,66232924,11480930,5183089355,0,675,511,2,1,14,14,2077,0,1,5182557136,5135034918,164734924,398587522,398603906,1,2,1,0,17537850968,73389,73389,14,14,14,398587522,8,3,600877,2005712,3406284,39562,5182557136,1964494,62829078,2123
281938.01,1,253952,62,279159,18392869158,34,79401432,0,764,36,36,4196,159,675,2058150,35,74409,30,213,146658668,1352,1,0,29,50,4,11,1462,675,0,0,0,69457028,11783293,5429102845,0,675,511,2,1,14,14,2077,0,1,5427530704,5380367456,172581958,417654563,417670947,1,2,1,0,18376800772,73389,73389,14,14,14,417654563,8,3,605066,2101236,3538005,41431,5427530704,2058150,65921587,2123
283944.98,1,253952,62,291062,19176765414,35,80884389,0,781,38,38,4196,162,675,2131734,35,77830,30,213,146924120,1352,1,0,29,52,4,11,1462,675,0,0,0,72215637,11921934,5657151026,0,675,511,2,1,14,14,2077,0,1,5656255307,5609578492,177047488,435470387,435486771,1,2,1,0,19160697028,73389,73389,14,14,14,435470387,8,3,613618,2176371,3634877,43180,5656255307,2131734,68583431,2123
285958.88,1,253952,62,306102,20168001346,36,82991803,0,829,39,39,4196,164,675,2256398,35,82041,30,213,147455024,1352,1,0,29,53,4,11,1462,675,0,0,0,76307709,12481191,5945915629,0,675,511,2,1,14,14,2077,0,1,5945793355,5899242842,184140603,458010392,458026776,1,2,1,0,20152457248,73389,73389,14,14,14,458010392,8,3,620311,2303460,3788048,45389,5945793355,2256398,72522475,2123
287964.89,1,253952,62,320671,21127380166,38,86922812,0,867,42,42,4196,167,675,2369471,35,86174,30,213,147720476,1352,1,0,29,56,4,11,1462,675,0,0,0,80317876,13443302,6226585032,0,675,511,2,1,14,14,2077,0,1,6225532265,6179666853,193984071,479817435,479833819,1,2,1,0,21111967140,73389,73389,14,14,14,479817435,8,3,637085,2418812,3986930,47530,6225532265,2369471,76333908,2123
289973.25,1,253952,62,335834,22126263108,38,90618605,0,910,46,46,4196,171,675,2481597,35,90573,30,213,148516832,1352,1,0,29,60,4,11,1462,675,0,0,0,84422604,14384705,6515331502,0,675,511,2,1,14,14,2077,0,1,6516715530,6471527993,204016545,502537664,502537664,1,2,1,0,22110936320,73389,73389,14,14,14,502521280,8,3,658377,2533292,4166825,49758,6516715530,2481597,80258887,2123
291979.38,1,253952,62,351243,23141416372,42,97933685,0,958,46,46,4196,173,675,2591643,35,94882,30,213,148782284,1352,1,0,29,60,4,11,1462,675,0,0,0,88562304,15568535,6811802697,0,675,511,2,1,14,14,2077,0,1,6813462538,6768363584,218051747,525604116,525604116,1,2,1,0,23126581104,73389,73389,14,14,14,525604116,8,3,673115,2645679,4342922,52022,6813462538,2591643,84222650,2123
293986.13,1,253952,62,365894,24106998268,43,101896484,0,1008,48,48,4196,177,675,2703318,35,99099,30,213,149844092,1352,1,0,29,62,4,11,1462,675,0,0,0,92548956,16294403,7096104684,0,675,511,2,1,14,14,2077,0,1,7094868803,7050537124,227231766,547552138,547552138,1,2,1,0,24091573176,73389,73389,14,14,14,547535754,8,3,683598,2759650,4504921,54175,7094868803,2703318,88047453,2123
295999.10,1,253952,62,382224,25182775640,43,105132587,0,1054,51,51,4196,179,675,2832082,35,103668,30,213,149844092,1352,1,0,29,65,4,11,1462,675,0,0,0,96752647,17171275,7409250745,0,675,511,2,1,14,14,2077,0,1,7409179459,7365010155,237206581,572000879,572000879,1,2,1,0,25167317780,73389,73389,14,14,14,571984495,8,3,708369,2890854,4718915,56573,7409179459,2832082,92037300,2123
298008.13,1,253952,62,396736,26137209800,48,112969855,0,1099,52,52,4196,185,675,2945506,35,107940,30,213,151171352,1352,1,0,29,66,4,11,1462,675,0,0,0,100995271,18381781,7686475671,0,675,511,2,1,14,14,2077,0,1,7685216109,7643944424,251862891,593699267,593699267,1,2,1,0,26122767748,73389,73389,14,14,14,593699267,8,3,724514,3006474,4921207,58700,7685216109,2945506,96077771,2123
298760.45,1,253952,62,400982,26415782060,51,113772300,3,1115,56,56,4196,194,675,2972439,35,109422,37,213,158511825,1359,1,1038,36,77,4,29,1505,675,576,1038,95,102508720,18889201,7767541518,8,675,511,2,1,14,14,2077,56975416,1,7763869224,7725268584,369667658,600037902,600037902,1,2,1,56975416,26401667688,73389,73389,14,14,14,600037902,8,3,741591,3034036,4998669,59330,7763869224,2972439,97513809,2123
