timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
214469.10,16,253952,62,165522,10904359748,6,19394263,0,1067,11,11,1888,1121,2,603,1407966,0,8,65132,13,122295651,1208,1,0,4,2413,206435087,8,825740348,12,25,5,4652,603,0,0,92363205,1987970,3474411305,0,603,543,0,3,1,14,14,2982,3,3472102539,3436790407,113492233,209461526,209477910,1,3,1,10891147416,73389,73389,14,14,14,209445146,9,3,176308,1445230,1924922,28859,3472102539,1407966,90441534,1918
216473.58,17,253952,62,178169,11738502580,6,20992224,0,1126,11,11,1888,1200,2,603,1508397,0,8,70071,13,122295651,1208,1,0,4,2413,222198489,8,888793956,12,25,5,4652,603,0,0,99274686,2036731,3737813881,0,603,543,0,3,1,14,14,2982,3,3735246405,3699445027,121975760,225481143,225497527,1,3,1,11725019468,73389,73389,14,14,14,225481147,9,3,194531,1548148,2069773,31043,3735246405,1508397,97208421,1918
218482.69,17,253952,62,190024,12518906868,8,24424743,0,1172,14,14,1888,1277,2,603,1577997,0,8,74783,13,122295651,1208,1,0,4,2413,237067332,8,948269328,12,28,5,4652,603,0,0,104560319,2052395,3982790345,0,603,543,0,3,1,14,14,2982,3,3979753338,3944960506,130829670,240514290,240514290,1,3,1,12506743112,73389,73389,14,14,14,240514294,9,3,209010,1619680,2176725,33070,3979753338,1577997,102387310,1918
220491.18,19,253952,62,213355,14055818448,8,26448326,0,1302,18,18,1888,1426,2,603,1787100,0,8,83953,17,122295651,1208,1,0,4,2413,266170760,8,1064489364,16,32,5,4749,603,0,0,117879523,2323412,4467576695,0,603,543,0,3,1,14,14,2982,3,4465257725,4428902494,146419963,270066203,270066203,1,3,1,14043442588,73389,73389,14,14,14,270066207,9,3,219923,1833848,2443974,37090,4465257725,1787100,115439733,1918
222497.91,28,253952,62,241599,15918653978,9,29677011,0,1455,18,18,1888,1609,2,603,2051118,0,8,95083,17,122295651,1208,1,0,4,2413,301481359,8,1205739792,16,32,5,4749,603,0,0,134284189,2581137,5062546679,0,603,543,0,3,1,14,14,2982,3,5058700068,5015532786,166283594,305865121,305881505,1,3,1,15904986324,73389,73389,14,14,14,305865125,9,3,229628,2104206,2774570,42012,5058700068,2051118,131514371,1918
224502.54,33,253952,62,264935,17455277872,12,33998361,0,1566,18,18,1888,1758,2,603,2242601,0,8,104211,17,122295651,1208,1,0,4,2413,330460329,8,1321712208,16,32,5,4749,603,0,0,146205059,2706578,5555595651,0,603,543,0,3,1,14,14,2982,3,5551237417,5500461041,182643394,335355816,335355816,1,3,1,17437650496,73389,73389,14,14,14,335339436,9,3,239161,2300204,2981572,46089,5551237417,2242601,143228680,1918
226507.56,34,253952,62,285709,18825193068,14,36655329,0,1671,21,21,1888,1887,3,603,2378621,0,8,112404,17,122295651,1208,1,0,4,2413,356398001,8,1425592004,16,35,5,4749,603,0,0,155465863,2707563,6000787685,0,603,543,0,3,1,14,14,2982,3,5995795048,5932549666,194544211,361642995,361642995,1,3,1,18805435772,73389,73389,14,14,14,361642999,9,3,265906,2439768,3177201,49769,5995795048,2378621,152294239,1918
228512.96,36,253952,62,304689,20074725302,16,40710758,0,1772,23,23,1888,2007,3,612,2515201,0,8,119858,17,123793493,1226,1,0,4,2413,380076776,8,1520113288,16,37,5,4749,612,0,0,164403186,2770844,6407572301,0,612,547,0,3,1,14,14,2982,3,6402605126,6327225495,207585522,385598501,385598501,1,3,1,20051122084,73389,73389,14,14,14,385598505,9,3,273154,2579713,3345208,53133,6402605126,2515201,161063892,1942
230517.29,36,253952,62,319443,21046035470,20,44953719,0,1815,23,23,1888,2105,3,612,2604641,0,8,125631,17,124107209,1226,1,0,4,2413,398381116,8,1593459888,16,37,5,4749,612,0,0,170690576,2771463,6726696260,0,612,547,0,3,1,14,14,2982,3,6720849387,6634445109,218133251,404196883,404196883,1,3,1,21018237948,73389,73389,14,14,14,404196887,9,3,281095,2671549,3463082,55777,6720849387,2604641,167233648,1942
232523.94,39,253952,62,338710,22316067186,20,46611081,0,1917,27,27,1888,2226,3,621,2785588,0,8,133192,17,125605946,1244,1,0,4,2413,422340058,8,1689166212,16,41,5,4749,621,0,0,180866131,3051442,7151415924,0,621,552,0,3,1,14,14,2982,3,7145987825,7035986949,230063093,428497724,428497724,1,3,1,22281029712,73389,73389,14,14,14,428481344,9,3,306691,2856621,3710875,59307,7145987825,2785588,177161789,1979
234534.19,40,253952,62,361215,23799763046,20,48619652,0,2030,27,27,1888,2375,3,621,3000135,0,8,142018,17,125605946,1244,1,0,4,2413,450276406,8,1801105624,16,41,5,4749,621,0,0,192895947,3251243,7655088628,0,621,552,0,3,1,14,14,2982,3,7649337030,7506287466,244449123,456814360,456814360,1,3,1,23753494784,73389,73389,14,14,14,456797980,9,3,319468,3076167,3975354,63487,7649337030,3000135,188927559,1979
236541.15,41,253952,62,384179,25312562584,20,49728852,0,2176,27,27,1888,2516,3,657,3222019,0,8,150977,17,131802804,1316,1,0,4,2413,478742482,8,1914840980,16,41,5,4749,657,0,0,205343180,3489561,8156738515,0,657,592,0,3,1,14,14,2982,3,8151320451,7984723319,258208780,485751873,485768257,1,3,1,25259097428,73389,73389,14,14,14,485751877,9,3,333395,3303102,4262127,67646,8151320451,3222019,201088468,2111
238546.05,41,253952,62,400258,26371431912,23,54182376,0,2236,27,27,1888,2618,3,666,3326341,0,8,157265,17,133928554,1334,1,0,4,2413,498707737,8,1994830948,16,41,5,4749,666,0,0,211905244,3490129,8518357272,0,666,597,0,3,1,14,14,2982,3,8512025658,8319837145,269223474,506017105,506017105,1,3,1,26312889492,73389,73389,14,14,14,506017109,9,3,340190,3410175,4388045,70635,8512025658,3326341,207524875,2137
240558.32,42,253952,62,419091,27612137000,23,55914611,0,2329,30,30,1888,2740,3,702,3480957,0,8,164667,17,140180854,1406,1,0,4,2413,522150481,8,2088537420,16,44,5,4749,702,0,0,220799946,3588904,8940509913,0,702,620,0,3,1,14,14,2982,3,8934078500,8713183542,279933666,529695798,529712182,1,3,1,27544181528,73389,73389,14,14,14,529695802,9,3,350670,3568497,4575876,74146,8934078500,3480957,216232090,2246
242562.97,44,253952,62,437003,28792534760,24,57957450,0,2426,30,30,1888,2852,3,783,3657434,0,8,171632,17,154094491,1568,1,0,4,2413,544288029,8,2177022940,16,44,5,4749,783,0,0,229985652,3829090,9359568516,0,783,668,0,3,1,14,14,2982,3,9351616214,9088463307,291378183,552182333,552198717,1,3,1,28713481348,73389,73389,14,14,14,552182337,9,3,363419,3748923,4792380,77617,9351616214,3657434,225201639,2482
244568.16,44,253952,62,448881,29574739274,27,61900011,0,2506,31,31,1888,2923,4,1044,3740398,4,8,176252,17,197306133,2090,1,0,4,2413,558938725,8,2235625636,16,45,5,4749,1044,0,0,235456414,3831298,9637281132,0,1040,851,4,3,1,14,14,2982,3,9629892517,9337255406,300771918,567059388,567059388,1,3,1,29486236240,73389,73389,14,14,14,567043008,9,3,382843,3834049,4914375,79931,9629892517,3740398,230550650,3244
246581.76,44,253952,62,461130,30380595438,28,64126835,0,2566,33,33,1888,3003,4,1512,3838014,4,8,180982,17,278179405,3026,1,0,4,2413,573813763,8,2295190484,16,47,5,4749,1512,0,0,241182586,3847581,9933854492,0,1508,1158,4,3,1,14,14,2982,3,9926629172,9594978036,308779651,582277263,582277263,1,3,1,30277565740,73389,73389,14,14,14,582260883,9,3,405862,3933953,5068074,82392,9926629172,3838014,236123351,4704
248589.52,44,253952,62,475283,31311967264,28,65914919,0,2638,33,33,1888,3126,4,1773,3976667,4,8,186546,17,324175062,3548,1,0,4,2413,591534715,8,2366138860,16,47,5,4749,1773,0,0,249280549,4048160,10269194946,0,1769,1387,4,3,1,14,14,2982,3,10260772948,9891069092,318859621,600005134,600005134,1,3,1,31200267000,73389,73389,14,14,14,600005138,9,3,412075,4075807,5242986,85102,10260772948,3976667,244046687,5600
248646.71,44,253952,62,475310,31313736736,29,65919996,1,2639,40,40,1888,3127,4,1773,3976888,4,8,186584,24,331515535,3555,1,1228,4,2413,591599349,8,2366397396,23,61,18,6304,1773,1228,982,249444738,4111340,10270423504,8,1769,1387,4,3,1,14,14,2982,3,10261324390,9891636151,373576043,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,9,3,412099,4076038,5250692,85107,10261324390,3976888,244203276,5600
