timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1007973.70,253952,62,181936,11986488418,1,1001766,0,5,22,22,11950,143,1,675,1156981,14,47019,37,46,144004148,1352,1,0,36,36,14,329,675,0,0,0,41284925,10779533,3551990752,0,675,229,2,1,14,14,291,1,3556346832,3507687206,169149367,272070640,272070640,1,2,1,11970387264,73389,73389,14,14,14,272054256,4,3,624460,1187361,2527770,27155,3556346832,1156981,38758551,1338
1009983.54,253952,62,197193,12991945662,2,2001967,0,5,22,22,11950,146,1,675,1278449,14,51344,37,46,144535052,1352,1,0,36,36,14,329,675,0,0,0,45980015,12936856,3844405281,0,675,229,2,1,14,14,291,1,3849948112,3801585689,212135599,294921941,294938325,1,2,1,12976565404,73389,73389,14,14,14,294921941,4,3,655593,1311256,2783134,29395,3849948112,1278449,43198396,1338
1011986.78,253952,62,217930,14358398350,2,2001967,0,5,22,22,11950,149,1,675,1365847,14,57164,37,46,145065956,1352,1,0,36,36,14,329,675,0,0,0,50220995,13329556,4246569858,0,675,229,2,1,14,14,291,1,4249062352,4201011217,221655311,325974705,325991089,1,2,1,14342887020,73389,73389,14,14,14,325974705,4,3,682603,1400929,2989456,32440,4249062352,1365847,47233227,1338
1013990.06,253952,62,239678,15791373386,2,2001967,0,5,22,22,11950,153,1,675,1445306,14,63314,37,46,145596860,1352,1,0,36,36,14,329,675,0,0,0,54291414,13342857,4663812013,0,675,229,2,1,14,14,291,1,4667575248,4619895802,231322822,358549022,358549022,1,2,1,15776156968,73389,73389,14,14,14,358549022,4,3,714502,1482573,3137977,35633,4667575248,1445306,51155297,1338
1015993.28,253952,62,261981,17260986354,2,2001967,0,5,22,22,11950,156,1,675,1519707,14,69560,37,46,146127764,1352,1,0,36,36,14,329,675,0,0,0,58368939,13342922,5092065173,0,675,229,2,1,14,14,291,1,5097229264,5049604376,238956972,391940380,391940380,1,2,1,17245376720,73389,73389,14,14,14,391940380,4,3,739172,1558980,3260429,38911,5097229264,1519707,55110537,1338
1017996.82,253952,62,283607,18685965998,2,2001967,0,5,22,22,11950,160,1,675,1599016,14,75680,37,46,146658668,1352,1,0,36,36,14,329,675,0,0,0,62398087,13343061,5510878132,0,675,229,2,1,14,14,291,1,5513382864,5466080064,247164090,424318089,424334473,1,2,1,18669995916,73389,73389,14,14,14,424318089,4,3,766689,1640299,3418648,42086,5513382864,1599016,58981633,1338
1020000.12,253952,62,305317,20116290134,2,2001967,0,5,22,22,11950,164,1,675,1678981,14,81821,37,46,147455024,1352,1,0,36,36,14,329,675,0,0,0,66462775,13343153,5926943060,0,675,229,2,1,14,14,291,1,5930589003,5884183919,254648162,456841095,456841095,1,2,1,20101008180,73389,73389,14,14,14,456841095,4,3,792720,1722334,3565975,45273,5930589003,1678981,62899162,1338
1022003.63,253952,62,326928,21539562534,2,2001967,0,5,22,22,11950,168,1,675,1758382,14,87935,37,46,147985928,1352,1,0,36,36,14,329,675,0,0,0,70585511,13343305,6343297979,0,675,229,2,1,14,14,291,1,6345987433,6300139785,262985227,489196387,489196387,1,2,1,21524641028,73389,73389,14,14,14,489196387,4,3,823501,1803939,3735097,48449,6345987433,1758382,66852946,1338
1024007.12,253952,62,347964,22925462020,2,2001967,0,5,22,22,11950,173,1,675,1833437,14,93988,37,46,148782284,1352,1,0,36,36,14,329,675,0,0,0,74619071,13343715,6746976658,0,675,229,2,1,14,14,291,1,6750416906,6705210777,281888520,520697552,520697552,1,2,1,22910692288,73389,73389,14,14,14,520697552,4,3,868510,1881086,3899692,51541,6750416906,1833437,70722075,1338
1026010.98,253952,62,369580,24349891224,2,2001967,0,5,22,22,11950,177,1,675,1913000,14,100102,37,46,149844092,1352,1,0,36,36,14,329,675,0,0,0,78677626,13343782,7164211861,0,675,229,2,1,14,14,291,1,7165647683,7121564647,289576002,553070943,553070943,1,2,1,24335121492,73389,73389,14,14,14,553070943,4,3,893348,1962755,4034481,54715,7165647683,1913000,74646011,1338
1028014.71,253952,62,390712,25741345896,2,2001967,0,5,22,22,11950,183,1,675,1988650,14,106192,37,46,150640448,1352,1,0,36,36,14,329,675,0,0,0,82694302,13343835,7568621480,0,675,229,2,1,14,14,291,1,7570810759,7528227146,295592051,584688955,584705339,1,2,1,25726314020,73389,73389,14,14,14,584688955,4,3,915668,2040414,4161771,57820,7570810759,1988650,78535562,1338
1029130.74,253952,62,400982,26415782060,14,2051510,12,17,22,22,11950,191,1,675,2025074,14,109422,44,58,158511825,1359,1,1038,43,43,36,358,675,489,1038,75,85121390,13414502,7767030333,8,675,229,2,1,14,14,291,1,7763869224,7725268584,862792195,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,4,3,942583,2077885,4275385,59330,7763869224,2025074,80849137,1338
