timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1058912.82,253952,62,237779,15666389618,42,70123663,0,477,48,48,5597,152,0,675,1654707,16,62741,48,56,145596860,1352,1,0,47,62,5,14,174,675,0,0,0,55257919,9339426,4630995352,0,675,244,2,1,14,14,313,0,1,4631268304,4583369135,321477905,355694332,355710716,1,2,1,0,15650550608,73389,73389,14,14,14,355694332,5,3,615886,1686513,2921238,35356,4631268304,1654707,52338636,1295
1060924.59,253952,62,251285,16556296970,43,74888943,0,513,49,49,5597,155,0,675,1778752,16,66588,48,56,146127764,1352,1,0,47,63,5,14,174,675,0,0,0,59254346,10959954,4891962144,0,675,244,2,1,14,14,313,0,1,4891315152,4843548640,332902754,375914286,375930670,1,2,1,0,16540228584,73389,73389,14,14,14,375914286,5,3,631969,1815709,3112425,37340,4891315152,1778752,56144012,1295
1062929.79,253952,62,261673,17240801266,47,80231752,0,550,49,49,5597,156,0,675,1841193,16,69474,48,56,146127764,1352,1,0,47,63,5,14,174,675,0,0,0,61760656,11127257,5093125398,0,675,244,2,1,14,14,313,0,1,5091331024,5043701320,341223984,391481628,391481628,1,2,1,0,17225191632,73389,73389,14,14,14,391481628,5,3,635848,1879569,3192566,38866,5091331024,1841193,58570281,1295
1064944.63,253952,62,273804,18040331166,47,81526891,0,576,51,51,5597,158,1,675,1929787,16,72898,48,56,146658668,1352,1,0,47,65,5,14,174,675,0,0,0,64993554,11978389,5326155524,0,675,244,2,1,14,14,313,0,1,5325032400,5277363128,347042225,409655741,409672125,1,2,1,0,18024852604,73389,73389,14,14,14,409655741,5,3,650916,1969944,3359856,40649,5325032400,1929787,61636000,1295
1066956.33,253952,62,287185,18921355082,47,85698451,0,612,53,53,5597,161,1,675,2046699,16,76714,48,56,146924120,1352,1,0,47,67,5,14,174,675,0,0,0,68937926,13512799,5580310040,0,675,244,2,1,14,14,313,0,1,5581544267,5534837619,357068144,429681246,429697630,1,2,1,0,18905974824,73389,73389,14,14,14,429681246,5,3,661690,2089004,3540595,42610,5581544267,2046699,65399761,1295
1068969.15,253952,62,301478,19863104718,49,90116034,0,647,54,54,5597,163,1,675,2159953,16,80726,48,56,147189572,1352,1,0,47,68,5,14,174,675,0,0,0,72925746,14534727,5857407146,0,675,244,2,1,14,14,313,0,1,5856402251,5810165786,367653965,451078689,451095073,1,2,1,0,19847462316,73389,73389,14,14,14,451078689,5,3,671819,2204459,3697931,44707,5856402251,2159953,69230391,1295
1070974.21,253952,62,312563,20593094306,52,95541100,0,689,54,54,5597,166,1,675,2231194,16,83904,48,56,147720476,1352,1,0,47,68,5,14,174,675,0,0,0,75816834,14883540,6071190057,0,675,244,2,1,14,14,313,0,1,6069556585,6023478838,376925725,467684256,467684256,1,2,1,0,20577386368,73389,73389,14,14,14,467667872,5,3,673944,2277222,3766892,46340,6069556585,2231194,72052620,1295
1072987.59,253952,62,323744,21329834102,52,97450294,0,714,56,56,5597,168,1,675,2311339,16,87068,48,56,147985928,1352,1,0,47,70,5,14,174,675,0,0,0,78700117,15125120,6285075763,0,675,244,2,1,14,14,313,0,1,6284645737,6238816338,382053600,484420895,484437279,1,2,1,0,21314519380,73389,73389,14,14,14,484420895,5,3,683950,2359005,3873969,47981,6284645737,2311339,74828945,1295
1074996.64,253952,62,338072,22273729032,54,101887765,0,755,59,59,5597,171,1,675,2425570,16,91185,48,56,148516832,1352,1,0,47,73,5,14,174,675,0,0,0,82837984,15888824,6561058675,0,675,244,2,1,14,14,313,0,1,6559707146,6514583691,391910043,505881715,505898099,1,2,1,0,22258795460,73389,73389,14,14,14,505881715,5,3,700832,2475477,4049459,50086,6559707146,2425570,78791454,1295
1077004.51,253952,62,351831,23180216992,55,105763797,0,795,59,59,5597,173,1,675,2549339,16,95044,48,56,148782284,1352,1,0,47,73,5,14,174,675,0,0,0,86880243,16827254,6826222751,0,675,244,2,1,14,14,313,0,1,6824865802,6779666407,401494089,526478501,526494885,1,2,1,0,23165054044,73389,73389,14,14,14,526478501,5,3,708718,2601530,4197197,52109,6824865802,2549339,82686107,1295
1079012.09,253952,62,365423,24075865360,55,108265623,0,838,59,59,5597,177,1,675,2663327,16,98922,48,56,149578640,1352,1,0,47,73,5,14,174,675,0,0,0,90857276,17360994,7088895609,0,675,244,2,1,14,14,313,0,1,7085955907,7041487217,408609531,546841593,546841593,1,2,1,0,24061030092,73389,73389,14,14,14,546841593,5,3,712095,2719919,4330721,54107,7085955907,2663327,86529757,1295
1081015.44,253952,62,386781,25482655456,55,109485180,0,843,64,64,5597,181,1,675,2732137,16,105013,48,56,150109544,1352,1,0,47,78,5,14,174,675,0,0,0,94837295,17434218,7497440653,0,675,244,2,1,14,14,313,0,1,7496031678,7452565024,415972120,578811861,578828245,1,2,1,0,25467721884,73389,73389,14,14,14,578811861,5,3,717878,2790611,4446822,57242,7496031678,2732137,90393835,1295
1082447.85,253952,62,400982,26415782060,62,109512195,7,850,81,81,5597,194,1,675,2781923,16,109422,55,63,158511825,1359,1,1039,54,102,33,54,203,675,519,1039,89,97773897,17436595,7767386165,8,675,244,2,1,14,14,313,53641972,1,7763869224,7725268584,546727969,600037902,600037902,1,2,1,53641972,26401667688,73389,73389,14,14,14,600037902,5,3,723855,2841522,4535648,59330,7763869224,2781923,93241744,1295
