timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
191389.04,19,253952,62,230492,15183299554,20,33414903,1238,24,24,1441,1537,10,738,1750429,8,6,90599,14,146384460,1478,1,0,4,1873,287245658,7,1148853312,13,38,4,6797,738,0,0,115424808,2083763,4847286639,0,730,605,8,3,1,14,14,2492,3,4844985455,4785958391,150838536,291621639,291621639,1,3,1,15164325260,73389,73389,14,14,14,291621643,10,3,247272,1794858,2487481,40268,4844985455,1750429,112941603,4542
193398.11,20,253952,62,252061,16603862500,20,35074686,1333,27,27,1441,1674,10,801,1929029,8,6,99111,14,157827545,1604,1,0,4,1873,314197591,7,1256531628,13,41,4,6797,801,0,0,126675158,2242777,5320648768,0,793,673,8,3,1,14,14,2492,3,5316740430,5235141287,163888147,318808223,318808223,1,3,1,16578027628,73389,73389,14,14,14,318808227,10,3,263008,1978789,2751246,44184,5316740430,1929029,123928606,4767
195412.11,22,253952,62,273190,17996113894,21,37727248,1439,27,27,1441,1809,10,828,2112522,8,6,107386,14,163263503,1658,1,0,4,1873,340389333,7,1361557332,13,41,4,6797,828,0,0,137850284,2450189,5783293575,0,820,698,8,3,1,14,14,2492,3,5780246927,5675829136,177914245,345421367,345421367,1,3,1,17961059148,73389,73389,14,14,14,345404987,10,3,269516,2168654,2973260,48030,5780246927,2112522,134882139,4863
197417.27,24,253952,62,292830,19289527320,21,39188390,1562,27,27,1441,1938,10,837,2278650,8,6,115045,14,165075994,1676,1,0,4,1873,364755879,7,1458894008,13,41,4,6797,837,0,0,148128554,2663251,6220030526,0,829,705,8,3,1,14,14,2492,3,6215951658,6085517774,189849444,370134411,370150795,1,3,1,19246989404,73389,73389,14,14,14,370134415,10,3,285119,2338821,3197413,51638,6215951658,2278650,144936645,4892
199423.36,25,253952,62,306021,20159186990,24,43249344,1649,29,29,1441,2021,10,999,2357371,8,6,120193,14,192413391,2000,1,0,4,1873,381033553,7,1524069772,13,43,4,6797,999,0,0,153533952,2663844,6522389576,0,991,804,8,3,1,14,14,2492,3,6517862574,6361724867,199323807,386700733,386717117,1,3,1,20107586180,73389,73389,14,14,14,386684353,10,3,307074,2419712,3314343,54153,6517862574,2357371,150225325,5306
201431.49,28,253952,62,324454,21373756812,24,44970873,1739,30,30,1441,2137,15,1125,2518926,8,6,127426,14,215672657,2252,1,0,4,1873,403940569,7,1615697740,13,44,4,6797,1125,0,0,163206577,2799769,6945405626,0,1117,929,8,3,1,14,14,2492,3,6940126412,6747283178,210669926,409861171,409877555,1,3,1,21312780924,73389,73389,14,14,14,409861175,10,3,323751,2585190,3541259,57637,6940126412,2518926,159671389,5722
203438.97,29,253952,62,343131,22604096678,24,46796367,1849,30,30,1441,2254,15,1179,2689862,8,6,134733,14,226231279,2360,1,0,4,1873,427063495,7,1708253980,13,44,4,6797,1179,0,0,173248819,3020410,7374840641,0,1171,987,8,3,1,14,14,2492,3,7369059876,7137986898,222909400,433316521,433316521,1,3,1,22532459124,73389,73389,14,14,14,433316525,10,3,332788,2760301,3767183,61189,7369059876,2689862,169487067,5904
205445.86,29,253952,62,361463,23811632158,24,48303337,1976,30,30,1441,2373,15,1188,2867535,8,6,141857,14,228405329,2378,1,0,4,1873,449655417,7,1798557012,13,44,4,6797,1188,0,0,183574865,3291745,7803906189,0,1180,997,8,3,1,14,14,2492,3,7798022601,7521935837,234982341,456295020,456295020,1,3,1,23726601372,73389,73389,14,14,14,456280799,10,3,335082,2942114,3972956,64741,7798022601,2867535,179608716,5939
207455.25,29,253952,62,378431,24929680006,25,50299879,2099,30,30,1441,2476,23,1188,3041846,8,6,148455,14,229611929,2378,1,0,4,1873,470627547,7,1882510188,13,44,4,6797,1188,0,0,192880880,3517522,8202329718,0,1180,997,8,3,1,14,14,2492,3,8196383804,7877569851,246483605,477553199,477569583,1,3,1,24832766380,73389,73389,14,14,14,477553203,10,3,349085,3120226,4177603,68033,8196383804,3041846,188710417,5939
209466.08,31,253952,62,395882,26080322890,25,51636611,2204,31,31,1441,2589,23,1188,3217258,8,6,155280,14,230251427,2378,1,0,4,1873,492259989,7,1968975280,13,45,4,6797,1188,0,0,202451423,3763406,8618918725,0,1180,997,8,3,1,14,14,2492,3,8612350408,8243589604,257609545,499443877,499443877,1,3,1,25971081636,73389,73389,14,14,14,499443881,10,3,358649,3299756,4403321,71478,8612350408,3217258,198055572,5939
211472.55,32,253952,62,413562,27243475856,25,53284440,2308,31,31,1441,2703,33,1188,3401510,8,6,162126,14,231192575,2378,1,0,4,1873,513938659,7,2055754636,13,45,4,6797,1188,0,0,212420079,4020825,9037038279,0,1180,997,8,3,1,14,14,2492,3,9030755417,8613868702,269450498,521548435,521564819,1,3,1,27120518652,73389,73389,14,14,14,521548439,10,3,363014,3488243,4634239,74964,9030755417,3401510,207793660,5939
213479.09,32,253952,62,428945,28257157624,26,56351436,2410,31,31,1441,2798,33,1557,3551023,8,6,168104,14,294357441,3116,1,0,4,1873,532937351,7,2131684996,13,45,4,6797,1557,0,0,221105428,4264081,9408540715,0,1549,1318,8,3,1,14,14,2492,3,9401067230,8937004246,281440754,540815958,540815958,1,3,1,28122429848,73389,73389,14,14,14,540815962,10,3,378246,3641302,4848909,78027,9401067230,3551023,216264631,7271
215486.90,32,253952,62,443689,29228850108,26,58190879,2490,31,31,1441,2886,34,1575,3689818,8,6,173846,14,299855133,3152,1,0,4,1873,551168515,7,2204674060,13,45,4,6797,1575,0,0,229153097,4457316,9765343250,0,1567,1331,8,3,1,14,14,2492,3,9757581553,9246977943,291483378,559227639,559244023,1,3,1,29079837260,73389,73389,14,14,14,559227643,10,3,384883,3783617,5009696,80984,9757581553,3689818,224151802,7333
217491.23,32,253952,62,455406,30000524144,28,61469972,2542,31,31,1441,2965,34,1575,3773307,8,6,178365,14,300772149,3152,1,0,4,1873,565437838,7,2261751352,13,45,4,6797,1575,0,0,234153550,4461927,10059973450,0,1567,1331,8,3,1,14,14,2492,3,10053053307,9494033541,299727981,573799875,573832643,1,3,1,29837593532,73389,73389,14,14,14,573799879,10,3,386344,3869270,5102680,83455,10053053307,3773307,229059465,7333
219502.30,33,253952,62,471623,31068775288,28,62657834,2605,37,37,1441,3067,34,1575,3924612,8,6,184674,15,302642379,3152,1,0,4,1873,585498329,7,2341864188,14,51,4,6812,1575,0,0,242405102,4615524,10458433568,0,1567,1331,8,3,1,14,14,2492,3,10451742849,9835488408,309346154,594046564,594079332,1,3,1,30889569392,73389,73389,14,14,14,594030184,10,3,415342,4024035,5343599,86763,10451742849,3924612,237070401,7333
219927.98,33,253952,62,476312,31379186620,29,63193277,2641,43,43,1441,3127,34,1575,3967172,8,6,186584,28,310936066,3159,1,1228,4,1873,591599349,7,2366397396,27,64,20,7010,1575,1228,145,245462504,4779014,10561952174,8,1567,1331,8,3,1,14,14,2492,3,10552916890,9933049382,363886332,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,10,3,419814,4067607,5414957,87558,10552916890,3967172,240056543,7333
