timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1185862.38,17,253952,62,238878,15739534410,12,30908153,1293,21,21,1022,1589,7,603,2057281,2,5,94041,17,633,121982326,1208,1,0,4,1820,298137695,8,1192486176,16,35,4,1991,603,0,0,134804265,3283784,4993017590,0,601,576,2,3,1,14,14,2369,0,3,4989017452,4958288381,168769656,302457693,302506845,1,3,1,0,15727800068,73389,73389,14,14,14,302457697,7,3,203838,2107337,2796289,41441,4989017452,2057281,132012638,2095
1187874.29,21,253952,62,263415,17354867040,12,33972510,1432,21,21,1022,1750,7,621,2291092,4,5,103673,17,633,125178133,1244,1,0,4,1820,328668684,8,1314610040,16,35,4,1991,621,0,0,149612460,3655142,5511937541,0,617,596,4,3,1,14,14,2369,0,3,5507161120,5467888671,187009361,333472100,333488484,1,3,1,0,17340549232,73389,73389,14,14,14,333472104,7,3,221722,2346487,3095157,45745,5507161120,2291092,146522455,2161
1189884.49,28,253952,62,289206,19055096664,13,36596751,1581,23,23,1022,1912,8,621,2557175,4,5,113808,17,633,125491849,1244,1,0,4,1820,360845328,8,1443316888,16,37,4,1991,621,0,0,165551608,4164131,6053292349,0,617,596,4,3,1,14,14,2369,0,3,6049745715,6003662782,206059124,366132211,366132211,1,3,1,0,19037171068,73389,73389,14,14,14,366099447,7,3,233436,2618209,3411216,50236,6049745715,2557175,162146071,2161
1191895.37,41,253952,62,319015,21018544528,13,39024865,1753,24,24,1022,2102,9,639,2851190,4,5,125463,17,633,128743427,1280,1,0,4,1820,397866085,8,1591270588,16,38,4,1991,639,0,0,183933305,4658743,6684345074,0,635,616,4,3,1,14,14,2369,0,3,6679907476,6623044864,227289260,403817892,403817892,1,3,1,0,20998530416,73389,73389,14,14,14,403817896,7,3,252738,2918822,3790726,55476,6679907476,2851190,180148854,2235
1193903.40,49,253952,62,345445,22760125348,14,43809498,1911,24,24,1022,2278,10,684,3115913,4,5,135898,17,633,137188329,1370,1,0,4,1820,430834132,8,1723280568,16,38,4,1991,684,0,0,200226914,5167633,7253131581,0,680,673,4,3,1,14,14,2369,0,3,7247269730,7172857459,248872576,437194581,437225190,1,3,1,0,22733266276,73389,73389,14,14,14,437178201,7,3,256542,3189364,4074453,60201,7247269730,3115913,196159234,2407
1195908.80,52,253952,62,372034,24510779074,14,46182379,2071,24,24,1022,2443,10,792,3381787,4,5,146276,17,633,156295284,1586,1,0,4,1820,463787303,8,1854955376,16,38,4,1991,792,0,0,216275566,5567752,7842801609,0,788,781,4,3,1,14,14,2369,0,3,7836930823,7727213812,267688593,470665700,470682084,1,3,1,0,24473764464,73389,73389,14,14,14,470649320,7,3,267898,3461079,4418167,65106,7836930823,3381787,211864720,2807
1197913.15,52,253952,62,392302,25845545350,19,52949153,2156,24,24,1022,2572,10,855,3521900,4,5,154162,17,633,168697052,1712,1,0,4,1820,488786764,8,1955017996,16,38,4,1991,855,0,0,225367418,5572172,8308873761,0,851,826,4,3,1,14,14,2369,0,3,8302232179,8151682916,283560614,496070746,496070746,1,3,1,0,25795678824,73389,73389,14,14,14,496070750,7,3,269308,3604735,4579962,68981,8302232179,3521900,220795171,2968
1199917.82,53,253952,62,414863,27332108410,19,53595574,2266,27,27,1022,2713,10,945,3747457,4,5,162999,17,633,186194358,1892,1,0,4,1820,516769313,8,2067012624,16,41,4,1991,945,0,0,237975714,5686495,8842629999,0,941,950,4,3,1,14,14,2369,0,3,8835438189,8624769653,296893689,524321846,524338230,1,3,1,0,27264736024,73389,73389,14,14,14,524321850,7,3,289746,3835248,4864858,73402,8835438189,3747457,233119017,3324
1201930.55,54,253952,62,434649,28635979302,22,57919632,2355,30,30,1022,2836,11,990,3899804,4,5,170704,17,633,193946172,1982,1,0,4,1820,541223542,8,2164700676,16,44,4,1991,990,0,0,247386610,5720266,9307036194,0,986,999,4,3,1,14,14,2369,0,3,9300498997,9039640100,310698384,549108174,549124558,1,3,1,0,28553625080,73389,73389,14,14,14,549108178,7,3,302071,3991335,5051697,77254,9300498997,3899804,242343430,3499
1203940.09,58,253952,62,457620,30147973848,22,59545025,2503,31,31,1022,2979,12,1314,4139597,4,5,179633,17,633,251054163,2630,1,0,4,1820,569567168,8,2278010268,16,45,4,1991,1314,0,0,261387319,6201276,9853330940,0,1310,1389,4,3,1,14,14,2369,0,3,9845574858,9521105918,326776693,577855556,577871940,1,3,1,0,30048488944,73389,73389,14,14,14,577855560,7,3,316586,4236606,5348428,81757,9845574858,4139597,256047876,4736
1205540.36,65,253952,62,475315,31313678304,22,62635513,2613,32,32,1022,3130,12,1377,4321388,6,5,186584,24,633,270838661,2763,1,1229,4,1820,591599349,8,2366397396,23,53,16,2025,1377,1229,180,272481457,6675954,10276016920,8,1371,1454,6,3,1,14,14,2369,39775205,3,10266705950,9891966469,420993380,600037902,600037902,1,3,1,39775205,31201970936,73389,73389,14,14,14,600037906,7,3,322967,4422721,5564059,85216,10266705950,4321388,266926869,4984
