timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
634135.07,2,253952,62,260231,17145767450,33,72549054,0,676,37,37,7237,156,675,1663164,23,69087,33,117,146127764,1352,1,0,32,51,9,13,313,675,0,0,0,61552968,8604943,5063548456,0,675,390,2,1,14,14,396,0,1,5063281616,5015897218,153298628,389323258,389323258,1,2,1,0,17129502456,73389,73389,14,14,14,389306874,9,3,580756,1703226,2901683,38652,5063281616,1663164,58653580,1903
636145.32,2,253952,62,275087,18124679306,35,76560522,0,713,39,39,7237,159,675,1767728,23,73303,33,117,146658668,1352,1,0,32,53,9,13,313,675,0,0,0,65525952,10619271,5349843705,0,675,390,2,1,14,14,396,0,1,5349542864,5301958705,163433295,411562318,411578702,1,2,1,0,18108741992,73389,73389,14,14,14,411562318,9,3,586693,1810171,3040204,40836,5349542864,1767728,62488212,1903
638150.14,2,253952,62,288844,19030610210,37,80277622,0,764,40,40,7237,161,675,1851619,23,77168,33,117,146924120,1352,1,0,32,54,9,13,313,675,0,0,0,68927793,11098419,5614617951,0,675,390,2,1,14,14,396,0,1,5613525835,5566796734,171532191,432167296,432167296,1,2,1,0,19015361024,73389,73389,14,14,14,432167296,9,3,592835,1896109,3153097,42854,5613525835,1851619,65777301,1903
640161.05,2,253952,62,301072,19836497102,38,82860386,0,783,41,41,7237,163,675,1916830,23,80607,33,117,147189572,1352,1,0,32,55,9,13,313,675,0,0,0,71706330,11182151,5850269471,0,675,390,2,1,14,14,396,0,1,5848800075,5802369313,177053853,450472481,450488865,1,2,1,0,19820789164,73389,73389,14,14,14,450472481,9,3,599677,1962966,3256023,44649,5848800075,1916830,68453028,1903
642168.56,2,253952,62,315908,20813374034,38,85135855,0,830,43,43,7237,167,675,2018758,23,84873,33,117,147720476,1352,1,0,32,57,9,13,313,675,0,0,0,75810446,11773260,6135806697,0,675,390,2,1,14,14,396,0,1,6133781865,6087859731,184711435,472680932,472697316,1,2,1,0,20797961008,73389,73389,14,14,14,472680932,9,3,607722,2067199,3403053,46830,6133781865,2018758,72410275,1903
644176.67,2,253952,62,330444,21771338502,40,89688227,0,870,44,44,7237,169,675,2124929,23,88952,33,117,148251380,1352,1,0,32,58,9,13,313,675,0,0,0,79804607,12435798,6414756591,0,675,390,2,1,14,14,396,0,1,6413751657,6367906185,194436846,494461240,494483657,1,2,1,0,21756294560,73389,73389,14,14,14,494461240,9,3,618588,2175741,3532182,48966,6413751657,2124929,76275466,1903
646184.99,2,253952,62,344484,22696334932,42,94154633,0,907,46,46,7237,172,675,2228997,23,92986,33,117,148782284,1352,1,0,32,60,9,13,313,675,0,0,0,83805260,13387639,6683803315,0,675,390,2,1,14,14,396,0,1,6683308042,6638213582,204817641,515479692,515496076,1,2,1,0,22681106448,73389,73389,14,14,14,515479692,9,3,630349,2282036,3678321,51029,6683308042,2228997,80130130,1903
648189.65,2,253952,62,356522,23489504532,44,97657084,0,944,46,46,7237,174,675,2303843,23,96376,33,117,149047736,1352,1,0,32,60,9,13,313,675,0,0,0,86633952,13637664,6917880847,0,675,390,2,1,14,14,396,0,1,6915305482,6870188421,211591838,533508508,533508508,1,2,1,0,23474374352,73389,73389,14,14,14,533508508,9,3,631677,2358451,3748523,52799,6915305482,2303843,82888728,1903
650198.18,2,253952,62,369515,24345631384,44,99031176,0,978,48,48,7237,177,675,2389904,23,100086,33,117,149844092,1352,1,0,32,62,9,13,313,675,0,0,0,89882574,13976478,7166258845,0,675,390,2,1,14,14,396,0,1,7164336963,7120330478,216797924,552972639,552972639,1,2,1,0,24330796116,73389,73389,14,14,14,552972639,9,3,637756,2446365,3832873,54705,7164336963,2389904,86053132,1903
652207.48,2,253952,62,383826,25287934768,44,102507170,0,1018,48,48,7237,180,675,2493819,23,104180,33,117,149844092,1352,1,0,32,62,9,13,313,675,0,0,0,93768659,14607311,7441190900,0,675,390,2,1,14,14,396,0,1,7439319912,7395636994,225189412,574388625,574405009,1,2,1,0,25273099500,73389,73389,14,14,14,574388625,9,3,643448,2553110,3974188,56809,7439319912,2493819,89798050,1903
654213.35,2,253952,62,397220,26169194676,44,104701083,0,1063,49,49,7237,185,675,2582346,23,108070,33,117,151171352,1352,1,0,32,63,9,13,313,675,0,0,0,97602667,15311446,7696599751,0,675,390,2,1,14,14,396,0,1,7694522221,7653288837,232785811,594426196,594426196,1,2,1,0,26154752624,73389,73389,14,14,14,594426196,9,3,655843,2643716,4118726,58771,7694522221,2582346,93487652,1903
655163.88,2,253952,62,400982,26415782060,48,108591587,1,1073,49,49,7237,194,675,2599056,23,109422,40,117,158511825,1359,1,1038,39,70,9,32,630,675,590,1038,82,98634409,15319609,7767689433,8,675,390,2,1,14,14,396,61164555,1,7763869224,7725268584,360025679,600037902,600037902,1,2,1,61164555,26401667688,73389,73389,14,14,14,600037902,9,3,657439,2660845,4143278,59330,7763869224,2599056,94494872,1903
