timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
598569.93,11,253952,62,172680,11376612232,10,20004456,985,16,16,2673,1159,2,612,1360136,2,21,67952,16,123366747,1226,1,0,4,3826,215410399,6,861576844,15,30,0,7,3299,612,0,0,88407290,1241294,3614330839,0,610,427,2,3,1,14,14,4413,3,3612002628,3584582150,109551674,218582208,218598592,1,3,1,11366274848,73389,73389,14,14,14,218582212,7,3,180304,1390891,1880355,30010,3612009626,1360143,86530198,1619
600581.52,17,253952,62,189432,12479389018,10,22271818,1105,16,16,2673,1277,5,639,1510949,2,21,74540,16,128062349,1280,1,0,4,3826,236261077,6,944979716,15,30,0,7,3299,639,0,0,97852877,1580544,3965128442,0,637,451,2,3,1,14,14,4413,3,3962588022,3932093880,121593894,239781958,239781958,1,3,1,12467809880,73389,73389,14,14,14,239765578,7,3,188054,1544912,2062019,32939,3962588022,1510949,95794456,1705
602595.85,17,253952,62,205447,13534003712,10,24984677,1227,16,16,2673,1375,7,639,1657395,2,21,80851,16,128062349,1280,1,0,4,3826,256306611,6,1025097200,15,30,0,7,3299,639,0,0,106950622,1930610,4298540025,0,637,451,2,3,1,14,14,4413,3,4295015803,4264359899,133724621,260047190,260047190,1,3,1,13522453912,73389,73389,14,14,14,260047194,7,3,198089,1694529,2257116,35681,4295015803,1657395,104697419,1705
604600.49,17,253952,62,223462,14721814022,10,26425373,1320,16,16,2673,1492,7,639,1822953,2,21,87925,16,128062349,1280,1,0,4,3826,278810861,6,1115114116,15,30,0,7,3299,639,0,0,116767736,2188330,4674607672,0,637,451,2,3,1,14,14,4413,3,4671383234,4638330831,145229195,282885981,282902365,1,3,1,14710071044,73389,73389,14,14,14,282885985,7,3,209182,1863601,2484604,38802,4671383234,1822953,114287396,1705
606607.69,18,253952,62,237392,15639472440,13,29860350,1386,18,18,2673,1582,7,639,1907746,2,21,93426,16,128062349,1280,1,0,4,3826,296188832,6,1184626320,15,32,0,7,3299,639,0,0,122729441,2202248,4967151817,0,637,451,2,3,1,14,14,4413,3,4963835140,4927253328,154654749,300515548,300531932,1,3,1,15625956560,73389,73389,14,14,14,300499168,7,3,220276,1950450,2605558,41221,4963835140,1907746,120128393,1705
608621.26,20,253952,62,255651,16842115198,13,31353371,1473,19,19,2673,1701,8,639,2074433,2,21,100613,16,128062349,1280,1,0,4,3826,318958810,6,1275835240,15,33,0,7,3299,639,0,0,132825467,2515496,5351001447,0,637,451,2,3,1,14,14,4413,3,5347283117,5306512927,166521776,323592351,323625119,1,3,1,16826802284,73389,73389,14,14,14,323592355,7,3,226509,2120698,2803984,44401,5347283117,2074433,130026345,1705
610633.76,22,253952,62,273970,18050789600,13,33081846,1576,19,19,2673,1817,9,639,2243982,2,21,107823,16,128062349,1280,1,0,4,3826,341824538,6,1367298152,15,33,0,7,3299,639,0,0,142935098,2804159,5739563620,0,637,451,2,3,1,14,14,4413,3,5735649817,5687445167,178584025,346785113,346850649,1,3,1,18032825908,73389,73389,14,14,14,346785117,7,3,235364,2293866,2973429,47622,5735649817,2243982,139966916,1705
612644.22,25,253952,62,292465,19267957706,13,34662267,1682,19,19,2673,1937,9,639,2415952,2,21,115062,16,128062349,1280,1,0,4,3826,364842258,6,1459175080,15,33,0,7,3299,639,0,0,153093169,3187132,6138382081,0,637,451,2,3,1,14,14,4413,3,6133431569,6072134524,190736466,370146921,370146921,1,3,1,19247639924,73389,73389,14,14,14,370146925,7,3,242336,2469544,3173284,50915,6133431569,2415952,149925484,1705
614654.53,25,253952,62,311380,20514762482,13,35822523,1799,19,19,2673,2058,13,639,2589174,2,21,122506,16,128062349,1280,1,0,4,3826,388376623,6,1553506492,15,33,0,7,3299,639,0,0,163663763,3492241,6548080372,0,637,451,2,3,1,14,14,4413,3,6544458241,6466002080,202755455,394001520,394067056,1,3,1,20488079072,73389,73389,14,14,14,394001524,7,3,252523,2646603,3397917,54312,6544458241,2589174,160271822,1705
616659.11,25,253952,62,329160,21685663582,13,36859141,1907,19,19,2673,2169,13,648,2737765,2,21,129417,16,129560657,1298,1,0,4,3826,410436842,6,1641682576,15,33,0,7,3299,648,0,0,172888188,3663382,6936843711,0,646,456,2,3,1,14,14,4413,3,6931296632,6836228363,213172228,416457890,416457890,1,3,1,21655810312,73389,73389,14,14,14,416457894,7,3,265340,2798543,3608786,57513,6931296632,2737765,169285732,1733
618664.42,25,253952,62,343082,22603829938,16,40607024,1969,21,21,2673,2254,13,657,2827707,2,21,134900,16,131059481,1316,1,0,4,3826,427795294,6,1711116608,15,35,0,7,3299,657,0,0,179098745,3672920,7236918515,0,655,464,2,3,1,14,14,4413,3,7231122993,7126133038,223138209,434060278,434060278,1,3,1,22571134488,73389,73389,14,14,14,434060282,7,3,281461,2890648,3729736,59999,7231122993,2827707,175375593,1760
620669.13,25,253952,62,357483,23552307548,17,43599125,2018,21,21,2673,2350,14,657,2918371,2,21,140557,16,131059481,1316,1,0,4,3826,445709553,6,1782644236,15,35,0,7,3299,657,0,0,185291424,3677641,7555154935,0,655,464,2,3,1,14,14,4413,3,7548318070,7426389732,232329449,452197749,452197749,1,3,1,23514282980,73389,73389,14,14,14,452197753,7,3,286923,2983563,3838762,62639,7548318070,2918371,181459504,1760
622681.57,25,253952,62,371916,24502732068,18,45240498,2085,23,23,2673,2443,14,666,3016222,2,21,146221,16,132557944,1334,1,0,4,3826,463654673,6,1854489412,15,37,0,7,3299,666,0,0,191622296,3690712,7875193888,0,664,469,2,3,1,14,14,4413,3,7869668613,7727591147,240312027,470341253,470357637,1,3,1,24457745188,73389,73389,14,14,14,470341257,7,3,302057,3083713,3991547,65310,7869668613,3016222,187637845,1784
624692.09,25,253952,62,385951,25426457894,20,48275605,2160,25,25,2673,2531,14,711,3105434,2,21,151697,16,140269598,1424,1,0,4,3826,480949302,6,1923797208,15,39,0,7,3299,711,0,0,197774830,3700504,8185876863,0,709,495,2,3,1,14,14,4413,3,8178675960,8020323442,249506164,487991522,488007906,1,3,1,25375559176,73389,73389,14,14,14,487991526,7,3,316870,3175150,4111293,67886,8178675960,3105434,193670883,1934
626705.71,25,253952,62,404554,26653023746,20,48724771,2246,26,26,2673,2648,14,738,3275172,2,21,158979,16,145661406,1478,1,0,4,3826,504068610,6,2016209784,15,40,0,7,3299,738,0,0,207488662,3819905,8610807303,0,736,519,2,3,1,14,14,4413,3,8604152513,8410014737,259746299,511358475,511358475,1,3,1,26590640732,73389,73389,14,14,14,511358479,7,3,322646,3348662,4342409,71400,8604152513,3275172,203153958,2032
628710.24,25,253952,62,418872,27595597910,23,52687051,2346,26,26,2673,2739,14,765,3369139,2,21,164481,16,150814200,1532,1,0,4,3826,521597734,6,2086390936,15,40,0,7,3299,765,0,0,213496265,3833552,8942292962,0,763,542,2,3,1,14,14,4413,3,8934356034,8709110096,269747491,529332106,529332106,1,3,1,27525269544,73389,73389,14,14,14,529332110,7,3,336407,3444946,4471630,74134,8934356034,3369139,209032586,2116
630714.94,28,253952,62,432759,28510150106,25,55380808,2423,28,28,2673,2828,14,792,3462236,2,21,169926,16,155310929,1586,1,0,4,3826,538887940,6,2155551760,15,42,0,7,3299,792,0,0,219449911,3848204,9265739809,0,790,551,2,3,1,14,14,4413,3,9258617305,8999859518,278408098,546738330,546738330,1,3,1,28430393192,73389,73389,14,14,14,546738334,7,3,346539,3540259,4590513,76828,9258617305,3462236,214867585,2188
632720.76,30,253952,62,445676,29361260024,25,56633400,2497,29,29,2673,2904,14,927,3543459,2,21,174943,16,178672328,1856,1,0,4,3826,554791295,6,2219165180,15,43,0,7,3299,927,0,0,224806802,3848404,9564487437,0,925,635,2,3,1,14,14,4413,3,9557470979,9270431833,285019128,562917913,562934297,1,3,1,29271731508,73389,73389,14,14,14,562917917,7,3,356155,3623489,4697528,79304,9557470979,3543459,220117685,2559
634735.76,30,253952,62,460312,30325519012,26,58869279,2556,32,32,2673,3001,14,1179,3659833,2,21,180702,16,222700465,2360,1,0,4,3826,572875705,6,2291502820,15,46,0,7,3299,1179,0,0,231824964,3935712,9913963186,0,1177,846,2,3,1,14,14,4413,3,9906458653,9578005971,294265673,581210588,581243356,1,3,1,30222950608,73389,73389,14,14,14,581210592,7,3,368452,3742566,4830053,82199,9906458653,3659833,227002596,3316
636571.68,30,253952,62,475299,31312979642,27,61854553,2636,34,34,2673,3127,14,1413,3785073,2,21,186584,23,271796391,2835,1,1228,4,3826,591599349,6,2366397396,22,55,1,15,3333,1413,1228,118,239748549,4123290,10265621710,8,1411,1069,2,3,1,14,14,4413,3,10256654880,9891537985,421635214,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,7,3,380143,3870738,5006030,85046,10256654880,3785073,234751515,4113
