timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
401727.33,2,253952,62,243617,16050846950,1,1000516,0,1,29,29,5475,153,0,675,1901052,42,64400,41,1037,145596860,1352,1,0,40,43,15,11,1243,675,0,0,0,61519618,26365975,4739887861,0,675,606,2,1,14,14,444,1,4743465936,4695768179,259117765,364444659,364444659,1,2,1,16034844100,73389,73389,14,14,14,364428275,11,3,525614,1941000,3455625,36212,4743465936,1901052,58065784,2278
403736.93,2,253952,62,257526,16967430762,1,1000516,0,1,29,29,5475,156,0,675,2032477,42,68345,41,1037,146127764,1352,1,0,40,43,15,11,1243,675,0,0,0,66113338,29370894,5006587584,0,675,606,2,1,14,14,444,1,5011377104,4963780912,287162190,385268662,385268662,1,2,1,16951100232,73389,73389,14,14,14,385252278,11,3,550815,2078251,3696667,38256,5011377104,2032477,62418564,2278
405749.99,2,253952,62,271924,17916327130,1,1000516,0,1,29,29,5475,158,0,675,2171776,42,72383,41,1037,146658668,1352,1,0,40,43,15,11,1243,675,0,0,0,70143843,31948280,5286925056,0,675,606,2,1,14,14,444,1,5288856528,5241113522,305494547,406835978,406835978,1,2,1,17900783032,73389,73389,14,14,14,406835978,11,3,573502,2220732,3910919,40373,5288856528,2171776,66234929,2278
407758.86,2,253952,62,285863,18834611570,1,1000516,0,1,29,29,5475,160,0,675,2315507,42,76343,41,1037,146658668,1352,1,0,40,43,15,11,1243,675,0,0,0,74306624,34679827,5550284902,0,675,606,2,1,14,14,444,1,5556836750,5509516250,322737967,427711292,427711292,1,2,1,18818575952,73389,73389,14,14,14,427694908,11,3,595068,2366726,4140422,42419,5556836750,2315507,70168304,2278
409773.60,2,253952,62,299584,19738448630,1,1000516,0,1,29,29,5475,163,0,675,2436261,42,80210,41,1037,147189572,1352,1,0,40,43,15,11,1243,675,0,0,0,78879360,37729425,5817705337,0,675,606,2,1,14,14,444,1,5820226379,5773684428,358737466,448248575,448264959,1,2,1,19722937300,73389,73389,14,14,14,448248575,11,3,625405,2489742,4407885,44431,5820226379,2436261,74473676,2278
411783.72,2,253952,62,313190,20634450830,1,1000516,0,1,29,29,5475,166,0,675,2552814,42,84081,41,1037,147720476,1352,1,0,40,43,15,11,1243,675,0,0,0,82723353,40298484,6079059421,0,675,606,2,1,14,14,444,1,6081353065,6035583006,375257917,468624177,468624177,1,2,1,20618742892,73389,73389,14,14,14,468607793,11,3,639761,2608500,4613885,46430,6081353065,2552814,78111764,2278
413796.34,2,253952,62,327027,21546050598,1,1000516,0,1,29,29,5475,168,0,675,2670260,42,87972,41,1037,147985928,1352,1,0,40,43,15,11,1243,675,0,0,0,86855020,43142391,6344452272,0,675,606,2,1,14,14,444,1,6347822441,6302055719,397271321,489327459,489343843,1,2,1,21530408196,73389,73389,14,14,14,489327459,11,3,670479,2730750,4815421,48463,6347822441,2670260,82042003,2278
415803.30,2,253952,62,342288,22551621520,1,1000516,0,1,29,29,5475,172,1,675,2798563,42,92392,41,1037,148782284,1352,1,0,40,43,15,11,1243,675,0,0,0,91553211,45186545,6636150666,0,675,606,2,1,14,14,444,1,6640971786,6595923844,416679137,512184793,512201177,1,2,1,22536130892,73389,73389,14,14,14,512184793,11,3,686930,2861436,5035157,50706,6640971786,2798563,86520582,2278
417817.57,2,253952,62,356664,23498810644,2,2001300,0,2,29,29,5475,174,1,675,2931276,42,96445,41,1037,149047736,1352,1,0,40,43,15,11,1243,675,0,0,0,95812565,47470765,6916098354,0,675,606,2,1,14,14,444,1,6917926922,6872884246,479164804,533721500,533721500,1,2,1,23483025104,73389,73389,14,14,14,533705116,11,3,713556,2998759,5260666,52819,6917926922,2931276,90554535,2278
419838.85,2,253952,62,369857,24368044696,2,2001300,0,2,29,29,5475,177,1,675,3062736,42,100180,41,1037,149844092,1352,1,0,40,43,15,11,1243,675,0,0,0,100050263,50392307,7169291738,0,675,606,2,1,14,14,444,1,7171021635,7126858622,498384634,553480543,553496927,1,2,1,24353143892,73389,73389,14,14,14,553480543,11,3,738172,3132379,5497522,54756,7171021635,3062736,94555471,2278
421849.68,2,253952,62,383341,25256244804,2,2001300,0,2,29,29,5475,179,1,675,3190138,42,103977,41,1037,149844092,1352,1,0,40,43,15,11,1243,675,0,0,0,103970073,53173915,7429194327,0,675,606,2,1,14,14,444,1,7430431405,7386449271,513395557,573661696,573678080,1,2,1,25241114624,73389,73389,14,14,14,573661696,11,3,752189,3262031,5685877,56736,7430431405,3190138,98287027,2278
423859.56,2,253952,62,396042,26091727816,2,2001300,0,2,29,29,5475,185,1,675,3321997,42,107751,41,1037,151171352,1352,1,0,40,43,15,11,1243,675,0,0,0,107981666,56157379,7671382171,0,675,606,2,1,14,14,444,1,7671977837,7630610047,532248544,592667075,592667075,1,2,1,26077351300,73389,73389,14,14,14,592667075,11,3,770909,3395956,5882225,58599,7671977837,3321997,102102359,2278
424833.59,2,253952,62,400982,26415782060,10,2117903,8,10,29,29,5475,191,1,675,3356010,42,109422,47,1045,158511825,1359,1,1038,46,50,15,40,2375,675,955,1038,135,110518218,58112616,7766862284,8,675,606,2,1,14,14,444,1,7763869224,7725268584,1476999061,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,11,3,782113,3430761,5989395,59330,7763869224,3356010,104531816,2278
