timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
416011.41,51,253952,62,134930,8888961128,8,22988580,964,12,12,1799,918,8,585,1144100,0,6,53100,12,118044081,1172,1,0,4,780,168304585,7,673218340,11,26,3,299,585,0,0,75299740,3820354,2831020094,0,585,674,0,3,1,14,14,1332,3,2828962599,2801428941,101893549,170756163,170756163,1,3,1,8879320508,73389,73389,14,14,14,170756167,10,3,158303,1171176,1658950,23506,2828962599,1144100,73643551,2175
418024.00,54,253952,62,147170,9695188010,8,24698857,1045,13,13,1799,1003,9,585,1252434,0,6,57916,12,118357797,1172,1,0,4,780,183589692,7,734229636,11,27,3,299,585,0,0,82515744,4502290,3086408419,0,585,674,0,3,1,14,14,1332,3,3084309189,3054956782,111152950,186260128,186276512,1,3,1,9685526688,73389,73389,14,14,14,186260132,10,3,166052,1282074,1805256,25632,3084309189,1252434,80712521,2175
420033.40,59,253952,62,159638,10516381232,8,26784153,1124,13,13,1799,1078,9,585,1361938,0,6,62821,12,118357797,1172,1,0,4,780,199134224,7,796536896,11,27,3,299,585,0,0,89876856,5022257,3342763771,0,585,674,0,3,1,14,14,1332,3,3340023585,3313566119,121108497,202042621,202059005,1,3,1,10506216324,73389,73389,14,14,14,202042625,10,3,175635,1395529,1955564,27744,3340023585,1361938,87924575,2175
422042.38,59,253952,62,172009,11332436128,8,29184245,1213,13,13,1799,1157,9,585,1472101,0,6,67706,12,118357797,1172,1,0,4,780,214638658,7,858554632,11,27,3,299,585,0,0,97208843,5373036,3601519027,0,585,674,0,3,1,14,14,1332,3,3598768294,3570516590,131173808,217750942,217750942,1,3,1,11323049016,73389,73389,14,14,14,217750946,10,3,181928,1508318,2081542,29890,3598768294,1472101,95130839,2175
424051.95,63,253952,62,184692,12168322890,8,31515260,1307,13,13,1799,1242,9,585,1581113,0,6,72693,12,118357797,1172,1,0,4,780,230453299,7,921748348,11,27,3,299,585,0,0,104565213,5759251,3865337404,0,585,674,0,3,1,14,14,1332,3,3862454243,3834074177,141220303,233791261,233824029,1,3,1,12157145604,73389,73389,14,14,14,233791265,10,3,187445,1619940,2235735,32084,3862454243,1581113,102333268,2175
426064.63,63,253952,62,196570,12949872526,9,33992634,1387,14,14,1799,1315,9,585,1692891,0,6,77360,12,118357797,1172,1,0,4,780,245261319,7,980980716,11,28,3,299,585,0,0,111717887,6014015,4113625445,0,585,674,0,3,1,14,14,1332,3,4110380849,4080025381,150923178,248826567,248842951,1,3,1,12938981516,73389,73389,14,14,14,248826571,10,3,196301,1734211,2406447,34125,4110380849,1692891,109315472,2175
428079.03,65,253952,62,208753,13753389466,9,36041307,1467,14,14,1799,1394,9,594,1809252,0,6,82157,12,119879771,1190,1,0,4,780,260483323,7,1041868812,11,28,3,299,594,0,0,119356348,6456789,4369407438,0,594,686,0,3,1,14,14,1332,3,4365106773,4333199578,161205375,264283095,264283095,1,3,1,13742720972,73389,73389,14,14,14,264283099,10,3,206970,1853171,2567066,36249,4365106773,1809252,116793574,2212
430090.21,65,253952,62,221136,14569868814,9,37848363,1554,15,15,1799,1471,10,603,1921949,2,6,87015,12,121924738,1208,1,0,4,780,275868402,7,1103409072,11,29,3,299,603,0,0,127000371,6991913,4627479410,0,601,694,2,3,1,14,14,1332,3,4623579611,4590486042,170936790,279968999,279968999,1,3,1,14558387980,73389,73389,14,14,14,279969003,10,3,211881,1968586,2705114,38387,4623579611,1921949,124299799,2248
432094.75,65,253952,62,232278,15304161300,11,41076185,1619,15,15,1799,1548,10,603,2010433,2,6,91366,12,121924738,1208,1,0,4,780,289781126,7,1159060080,11,29,3,299,603,0,0,133161933,7106288,4860179013,0,601,694,2,3,1,14,14,1332,3,4856237393,4821497133,180665987,294096708,294096708,1,3,1,15293028848,73389,73389,14,14,14,294096712,10,3,222224,2059259,2832517,40321,4856237393,2010433,130334182,2248
434103.44,65,253952,62,241161,15888815250,13,43629429,1691,17,17,1799,1603,10,603,2081205,2,6,94895,12,121924738,1208,1,0,4,780,300894598,7,1203513644,11,31,3,299,603,0,0,138083433,7286624,5046533493,0,601,694,2,3,1,14,14,1332,3,5042504273,5006040664,188289895,305302476,305318860,1,3,1,15875728784,73389,73389,14,14,14,305302480,10,3,249116,2131705,3002335,41872,5042504273,2081205,135086047,2248
436111.08,66,253952,62,251488,16568340830,13,44351192,1781,17,17,1799,1669,10,612,2184554,4,6,98971,12,123366747,1226,1,0,4,780,313779740,7,1255054532,11,31,3,299,612,0,0,144979383,7733873,5261091585,0,608,705,4,3,1,14,14,1332,3,5256684356,5220096889,196364075,318355318,318371702,1,3,1,16554476568,73389,73389,14,14,14,318355322,10,3,249629,2237225,3112448,43643,5256684356,2184554,141872111,2285
438119.66,66,253952,62,262150,17272117184,13,45532969,1864,18,18,1799,1740,10,612,2295586,4,6,103182,12,123366747,1226,1,0,4,780,327137765,7,1308421892,11,32,3,299,612,0,0,152160379,8148194,5484710348,0,608,705,4,3,1,14,14,1332,3,5480084896,5441641035,205106313,331903110,331903110,1,3,1,17258961752,73389,73389,14,14,14,331903114,10,3,253359,2350631,3250834,45501,5480084896,2295586,148914945,2285
440126.59,66,253952,62,273025,17989201142,13,47738601,1960,18,18,1799,1806,10,612,2405010,4,6,107466,12,123366747,1226,1,0,4,780,340725216,7,1362836328,11,32,3,299,612,0,0,159495201,8542374,5715646746,0,608,705,4,3,1,14,14,1332,3,5710133953,5667774822,215022242,345668212,345668212,1,3,1,17974747056,73389,73389,14,14,14,345668216,10,3,260331,2462442,3386840,47412,5710133953,2405010,156113997,2285
442131.05,67,253952,62,281717,18561285778,16,51180583,2006,18,18,1799,1864,10,621,2463282,6,6,110834,12,124808895,1244,1,0,4,780,351464385,7,1405857540,11,32,3,299,621,0,0,163629725,8543689,5899774213,0,615,715,6,3,1,14,14,1332,3,5894090362,5848401494,222598897,356642445,356642445,1,3,1,18545407172,73389,73389,14,14,14,356642449,10,3,266699,2522149,3455548,48948,5894090362,2463282,160179980,2318
444135.83,67,253952,62,291593,19211421770,16,51775889,2070,20,20,1799,1927,12,630,2547096,6,6,114704,12,126307693,1262,1,0,4,780,363725038,7,1454835448,11,34,3,299,630,0,0,169115419,8664776,6113819291,0,624,723,6,3,1,14,14,1332,3,6108328414,6053929319,228779388,369095112,369095112,1,3,1,19192945856,73389,73389,14,14,14,369095116,10,3,280566,2607850,3580092,50730,6108328414,2547096,165541329,2349
446142.83,68,253952,62,300023,19766436176,18,54444973,2142,22,22,1799,1983,15,666,2607530,6,6,118046,12,132558062,1334,1,0,4,780,374232169,7,1496864116,11,36,3,299,666,0,0,173315619,8704841,6295032844,0,660,758,6,3,1,14,14,1332,3,6289502427,6229282720,235683053,379719248,379719248,1,3,1,19745400928,73389,73389,14,14,14,379719252,10,3,294575,2669726,3669004,52242,6289502427,2607530,169652787,2469
448157.51,70,253952,62,311085,20494889742,18,55530915,2249,23,23,1799,2053,15,711,2710515,8,6,122386,12,140948092,1424,1,0,4,780,387973373,7,1551893492,11,37,3,299,711,0,0,180024800,9110253,6533987902,0,703,816,8,3,1,14,14,1332,3,6528224133,6459614098,243848781,393656382,393656382,1,3,1,20470131896,73389,73389,14,14,14,393656386,10,3,296577,2775088,3807393,54225,6528224133,2710515,176223811,2673
450162.32,70,253952,62,322250,21230414816,19,57640016,2341,23,23,1799,2127,15,756,2813095,8,6,126735,12,148768757,1514,1,0,4,780,401802528,7,1607210112,11,37,3,299,756,0,0,186614334,9437124,6776010260,0,748,863,8,3,1,14,14,1332,3,6770016695,6692158622,252832193,407748079,407748079,1,3,1,21202900140,73389,73389,14,14,14,407748083,10,3,306455,2880100,3931266,56239,6770016695,2813095,182689707,2849
452168.21,70,253952,62,330160,21751603888,21,60437512,2412,24,24,1799,2178,15,774,2860033,8,6,129792,12,152334823,1550,1,0,4,780,411539788,7,1646159152,11,38,3,299,774,0,0,190183042,9439263,6950813466,0,766,875,8,3,1,14,14,1332,3,6944529661,6856932193,259215868,417722888,417722888,1,3,1,21721590208,73389,73389,14,14,14,417722892,10,3,318444,2928296,4012134,57685,6944529661,2860033,186177712,2896
454173.20,78,253952,62,338471,22299410744,22,61893031,2466,24,24,1799,2228,15,801,2917910,8,6,133055,12,157458349,1604,1,0,4,780,421849682,7,1687398728,11,38,3,299,801,0,0,194275935,9440054,7139364324,0,793,889,8,3,1,14,14,1332,3,7132652264,7030543959,264763673,428195250,428195250,1,3,1,22266153032,73389,73389,14,14,14,428195254,10,3,333509,2987640,4106991,59235,7132652264,2917910,190175918,2968
456184.22,78,253952,62,349375,23016398906,22,62793497,2555,27,27,1799,2304,15,882,3020315,8,6,137367,12,171512671,1766,1,0,4,780,435439854,7,1741759416,11,41,3,299,882,0,0,200864533,9729879,7381216324,0,874,968,8,3,1,14,14,1332,3,7374853863,7258164250,272524275,441864651,441864651,1,3,1,22976109916,73389,73389,14,14,14,441848271,10,3,346918,3092430,4270493,61248,7374853863,3020315,196601219,3292
458197.05,80,253952,62,360789,23767996326,23,65316838,2655,28,28,1799,2369,15,927,3133012,8,6,141832,12,180604927,1856,1,0,4,780,449635080,7,1798475840,11,42,3,299,927,0,0,207847259,10167345,7637695029,0,919,1022,8,3,1,14,14,1332,3,7631423527,7496142036,282363891,456229928,456229928,1,3,1,23723956288,73389,73389,14,14,14,456229932,10,3,353700,3207570,4404830,63376,7631423527,3133012,203449861,3450
460209.60,80,253952,62,373133,24582214316,23,67591858,2752,28,28,1799,2448,16,1053,3258174,8,6,146630,12,202841807,2108,1,0,4,780,464856533,7,1859296840,11,42,3,299,1053,0,0,215248104,10463430,7928630000,0,1045,1165,8,3,1,14,14,1332,3,7921462822,7755609898,292391116,471682138,471682138,1,3,1,24527471208,73389,73389,14,14,14,471682142,10,3,361286,3338320,4550732,65782,7921462822,3258174,210705068,3920
462214.32,80,253952,62,384344,25321414898,24,70319384,2848,28,28,1799,2517,16,1080,3364404,8,6,150978,12,208614515,2162,1,0,4,780,478702508,7,1914745296,11,42,3,299,1080,0,0,221840330,10711482,8193365042,0,1072,1200,8,3,1,14,14,1332,3,8185440662,7990322534,301903149,485758536,485758536,1,3,1,25259443904,73389,73389,14,14,14,485758540,10,3,368587,3446931,4690343,67959,8185440662,3364404,217157917,4009
464222.88,80,253952,62,393786,25942727604,25,72966110,2888,29,29,1799,2578,16,1080,3431832,8,6,154639,12,208928231,2162,1,0,4,780,490203486,7,1960749232,11,43,3,299,1080,0,0,226276996,10723948,8413953244,0,1072,1200,8,3,1,14,14,1332,3,8405974061,8187833308,309037123,497586896,497603280,1,3,1,25874518624,73389,73389,14,14,14,497586900,10,3,384467,3515994,4797232,69803,8405974061,3431832,221487883,4009
466236.76,80,253952,62,404599,26655284372,25,73944808,2980,29,29,1799,2647,16,1098,3542169,8,6,158886,12,212854445,2198,1,0,4,780,503707908,7,2014831632,11,43,3,299,1098,0,0,232921501,11158689,8670679811,0,1090,1215,8,3,1,14,14,1332,3,8662868025,8415183044,317068772,511089854,511106238,1,3,1,26576672440,73389,73389,14,14,14,511089858,10,3,388226,3629425,4930340,71945,8662868025,3542169,227999504,4082
468245.41,80,253952,62,416027,27407870865,25,74826498,3076,29,29,1799,2724,16,1368,3659539,8,6,163338,12,260460543,2738,1,0,4,780,517774945,7,2071099780,11,43,3,299,1368,0,0,239728317,11550790,8945493542,0,1360,1531,8,3,1,14,14,1332,3,8937184790,8655026650,325112000,525389595,525405979,1,3,1,27319407004,73389,73389,14,14,14,525373215,10,3,393204,3749302,5062362,74224,8937184790,3659539,234674534,5091
470250.95,81,253952,62,426209,28078453018,27,77426834,3147,30,30,1799,2783,16,1458,3746879,8,6,167261,12,277206165,2918,1,0,4,780,530375622,7,2121437692,11,44,3,299,1458,0,0,245219353,11748108,9190237442,0,1450,1628,8,3,1,14,14,1332,3,9181590591,8868523248,333377565,538151399,538151399,1,3,1,27983872780,73389,73389,14,14,14,538151403,10,3,404286,3838703,5173360,76224,9181590591,3746879,240054774,5436
472261.19,83,253952,62,435211,28671291864,28,79079852,3205,32,32,1799,2840,17,1467,3834609,8,6,170781,12,280001077,2936,1,0,4,780,541436512,7,2165681364,11,46,3,299,1467,0,0,249992571,11920392,9409976816,0,1459,1633,8,3,1,14,14,1332,3,9401409397,9058185024,339966876,549355008,549355008,1,3,1,28566460448,73389,73389,14,14,14,549355012,10,3,419602,3928239,5305178,78039,9401409397,3834609,244696366,5458
474268.95,83,253952,62,445420,29343811830,28,80394023,3288,32,32,1799,2903,17,1467,3939844,8,6,174742,12,281243875,2936,1,0,4,780,553963390,7,2215853560,11,46,3,299,1467,0,0,256352193,12274478,9657018199,0,1459,1633,8,3,1,14,14,1332,3,9648341002,9272717033,347985444,562110779,562110779,1,3,1,29229760540,73389,73389,14,14,14,562110783,10,3,424952,4035828,5431045,80078,9648341002,3939844,250930342,5458
476274.20,83,253952,62,455201,29987051656,29,82712923,3341,32,32,1799,2963,17,1467,4018128,8,6,178471,12,281883373,2936,1,0,4,780,565869716,7,2263478864,11,46,3,299,1467,0,0,261023836,12289192,9901129870,0,1459,1633,8,3,1,14,14,1332,3,9891760799,9478224119,354990209,574301746,574301746,1,3,1,29863690824,73389,73389,14,14,14,574301750,10,3,436177,4115856,5536173,82106,9891760799,4018128,255497046,5458
478279.74,84,253952,62,464431,30595218822,29,84317779,3391,32,32,1799,3021,19,1467,4093524,8,6,182037,12,283464019,2936,1,0,4,780,577302519,7,2309210076,11,46,3,299,1467,0,0,265620530,12290749,10128882568,0,1459,1633,8,3,1,14,14,1332,3,10119856707,9672605670,361176861,585798108,585814492,1,3,1,30461501648,73389,73389,14,14,14,585798112,10,3,444359,4192998,5629176,83998,10119856707,4093524,260000917,5458
480293.02,84,253952,62,473610,31201203398,29,85849142,3443,33,33,1799,3086,19,1467,4180362,8,6,185694,12,284067319,2936,1,0,4,780,588776779,7,2355042380,11,47,3,299,1467,0,0,271193643,12606947,10347962655,0,1459,1633,8,3,1,14,14,1332,3,10338852842,9865580213,368599810,597322476,597322476,1,3,1,31060768784,73389,73389,14,14,14,597322480,10,3,451832,4281771,5753753,85798,10338852842,4180362,265449647,5458
480794.05,84,253952,62,475743,31341631184,29,86194359,3459,34,34,1799,3127,19,1467,4201153,8,6,186584,16,291407792,2943,1,1228,4,780,591599349,7,2366397396,15,55,11,927,1467,1228,114,272709159,12751934,10395556997,8,1459,1633,8,3,1,14,14,1332,3,10385760256,9909547714,457492367,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,10,3,452548,4303045,5789140,86169,10385760256,4201153,266929831,5458
