timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
720008.17,253952,62,142754,9405177734,28,48369606,343,33,33,5375,137,675,926076,342,36002,43,24,142942340,1352,1,42,47,95,14,486,675,32945956,3208369,2800049852,675,440,2,1,14,14,1962,1,2802711344,2753234633,97370724,213399275,213399275,1,2,1,9388847204,73389,73389,14,14,14,213382891,16,3,528580,948288,2157931,21402,2802711344,926076,30789289,2049
722011.52,253952,62,161098,10613682046,29,51117428,365,37,37,5375,140,675,1017232,342,41168,43,24,143738696,1352,1,42,51,95,14,486,675,36891393,3587494,3152760542,675,440,2,1,14,14,1962,1,3155135440,3106367191,106434919,240860069,240876453,1,2,1,10597843036,73389,73389,14,14,14,240860069,16,3,534814,1041538,2273478,24094,3155135440,1017232,34619346,2049
724015.78,253952,62,183275,12074772026,29,51117428,365,37,37,5375,144,675,1088672,342,47435,43,24,144269600,1352,1,42,51,95,14,486,675,41067709,3587704,3581280212,675,440,2,1,14,14,1962,1,3582168016,3533515518,115024991,274056978,274073362,1,2,1,12058507032,73389,73389,14,14,14,274056978,16,3,620809,1114901,2488082,27352,3582168016,1088672,38581235,2049
726025.79,253952,62,196726,12961074898,35,57996589,407,40,40,5375,146,675,1184739,342,51217,43,24,144535052,1352,1,42,54,95,14,486,675,44612656,3834092,3840919553,675,440,2,1,14,14,1962,1,3840510928,3792528293,141010789,294211396,294227780,1,2,1,12945301424,73389,73389,14,14,14,294211396,16,3,666105,1213023,2719760,29323,3840510928,1184739,41894624,2049
728030.09,253952,62,209435,13798750058,37,62784152,464,40,40,5375,148,675,1292112,342,54789,43,24,145065956,1352,1,42,54,95,14,486,675,48196459,4317971,4086021210,675,440,2,1,14,14,1962,1,4085615568,4037399442,150166418,313259894,313259894,1,2,1,13783435336,73389,73389,14,14,14,313259894,16,3,670734,1322641,2831070,31193,4085615568,1292112,45367245,2049
730035.95,253952,62,219593,14468181074,39,65216431,479,43,43,5375,150,675,1353802,342,57675,43,24,145331408,1352,1,42,57,95,14,486,675,50508693,4378161,4281672881,675,440,2,1,14,14,1962,1,4281174992,4233119415,155045517,328458596,328474980,1,2,1,14452178224,73389,73389,14,14,14,328458596,16,3,677805,1385820,2910056,32685,4281174992,1353802,47600580,2049
732042.36,253952,62,233654,15394460906,40,69557523,530,44,44,5375,152,675,1469599,342,61616,43,24,145596860,1352,1,42,58,95,14,486,675,54620033,5144571,4550901575,675,440,2,1,14,14,1962,1,4551445456,4503844414,164769695,349530518,349530518,1,2,1,15378621896,73389,73389,14,14,14,349514134,16,3,689039,1504045,3053314,34747,4551445456,1469599,51568806,2049
734047.66,253952,62,246915,16268311938,40,73158894,581,45,45,5375,154,675,1583358,342,65393,43,24,145862312,1352,1,42,59,95,14,486,675,58494305,5799928,4806889016,675,440,2,1,14,14,1962,1,4806904784,4759273168,172300879,369381832,369398216,1,2,1,16252800608,73389,73389,14,14,14,369381832,16,3,699789,1619985,3234502,36696,4806904784,1583358,55262020,2049
736055.59,253952,62,256812,16920372606,43,77986373,605,45,45,5375,156,675,1630294,342,68156,43,24,146127764,1352,1,42,59,95,14,486,675,60724491,5816674,5000046357,675,440,2,1,14,14,1962,1,4997745616,4950055000,180397939,384197669,384197669,1,2,1,16904697436,73389,73389,14,14,14,384197669,16,3,700764,1668210,3286837,38152,4997745616,1630294,57439959,2049
738068.16,253952,62,270811,17843120110,45,81689967,646,49,49,5375,158,675,1737131,342,72082,43,24,146658668,1352,1,42,63,95,14,486,675,64679042,6394968,5268891332,675,440,2,1,14,14,1962,1,5266967504,5219668782,189002827,405175161,405175161,1,2,1,17827707084,73389,73389,14,14,14,405175161,16,3,714649,1777386,3444043,40206,5266967504,1737131,61237456,2049
740075.88,253952,62,284871,18769334406,45,84425889,693,49,49,5375,160,675,1856243,342,76029,43,24,146658668,1352,1,42,63,95,14,486,675,68563098,6983992,5539170629,675,440,2,1,14,14,1962,1,5537500112,5490412140,195736493,426214315,426230699,1,2,1,18753429860,73389,73389,14,14,14,426214315,16,3,720762,1898993,3598856,42271,5537631184,1856320,64966838,2049
742080.75,253952,62,294758,19420313730,47,88187319,718,49,49,5375,162,675,1918024,342,78830,43,24,146924120,1352,1,42,63,95,14,486,675,70818732,7004678,5728917616,675,440,2,1,14,14,1962,1,5727165259,5680776410,202610895,441021960,441021960,1,2,1,19404966240,73389,73389,14,14,14,441021960,16,3,721804,1961915,3658753,43721,5727165259,1918024,67162666,2049
744093.72,253952,62,309507,20392213234,47,89619691,762,52,52,5375,165,675,2061199,342,83008,43,24,147455024,1352,1,42,66,95,14,486,675,74602264,7803967,6011655154,675,440,2,1,14,14,1962,1,6011329355,5964807531,209097309,463113564,463113564,1,2,1,20376996816,73389,73389,14,14,14,463113564,16,3,736613,2107584,3857208,45889,6011329355,2061199,70747894,2049
746100.39,253952,62,324606,21386591586,48,94337925,798,53,53,5375,168,675,2189223,342,87316,43,24,147985928,1352,1,42,67,95,14,486,675,78665429,8772551,6302554906,675,440,2,1,14,14,1962,1,6301291881,6255443490,219841851,485704880,485721264,1,2,1,21371014720,73389,73389,14,14,14,485704880,16,3,746675,2238803,4044738,48108,6301291881,2189223,74623384,2049
748114.60,253952,62,339927,22395829216,48,97729092,844,54,54,5375,171,675,2318059,342,91687,43,24,148516832,1352,1,42,68,95,14,486,675,82596924,9630769,6595976180,675,440,2,1,14,14,1962,1,6595620874,6550372004,228744640,508662677,508662677,1,2,1,22381157788,73389,73389,14,14,14,508662677,16,3,755814,2370999,4205776,50360,6595620874,2318059,78394274,2049
750125.31,253952,62,355476,23420688424,50,102979961,889,54,54,5375,174,675,2446192,342,96095,43,24,149047736,1352,1,42,68,95,14,486,675,86705657,10360406,6897994695,675,440,2,1,14,14,1962,1,6895251466,6850036885,239563295,531945995,531945995,1,2,1,23404637432,73389,73389,14,14,14,531923578,16,3,759340,2501793,4360811,52646,6895251466,2446192,82348117,2049
752134.31,253952,62,370625,24418641796,50,105824063,926,54,54,5375,177,675,2583414,342,100387,43,24,149844092,1352,1,42,68,95,14,486,675,90669369,10916445,7185710133,675,440,2,1,14,14,1962,1,7186094915,7141655270,246521759,554633456,554633456,1,2,1,24403151168,73389,73389,14,14,14,554617072,16,3,764020,2641530,4530070,54871,7186094915,2583414,86142713,2049
754138.02,253952,62,390677,25738907344,50,107026015,940,58,58,5375,183,675,2663748,342,106183,43,24,150640448,1352,1,42,72,95,14,486,675,94629571,11089275,7570720412,675,440,2,1,14,14,1962,1,7570024327,7527449811,254312890,584633770,584656187,1,2,1,25723885880,73389,73389,14,14,14,584633770,16,3,773465,2723892,4643741,57814,7570024327,2663748,89989401,2049
