timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
403227.01,44,253952,62,181392,11950473444,14,38654999,1171,19,19,1026,1216,5,585,1624337,0,5,71372,31,118300303,1172,1,4,4379,226263268,10,904988388,30,33,14,4076,585,104609913,4752254,3804527899,585,630,0,3,1,14,14,5042,3,3801630235,3765896135,147831712,229574984,229591368,1,3,1,11937047232,73389,73389,14,14,14,229558604,10,3,215340,1660253,2280934,31582,3801630235,1624337,102332710,2427
405240.93,44,253952,62,193738,12764174372,14,41248736,1258,19,19,1026,1296,6,603,1737157,0,5,76236,31,121241473,1208,1,4,4379,241679887,10,966654856,30,33,14,4076,603,111901346,5139330,4064687527,603,647,0,3,1,14,14,5042,3,4061669070,4022532368,158129885,245195352,245211736,1,3,1,12750158336,73389,73389,14,14,14,245195356,10,3,223501,1775566,2441364,33746,4061669070,1737157,109463961,2492
407255.02,45,253952,62,205057,13509327030,14,43801968,1365,19,19,1026,1371,6,612,1845995,0,5,80691,31,122683621,1226,1,4,4379,255806842,10,1023162720,30,33,14,4076,612,118724777,5634260,4302581174,612,657,0,3,1,14,14,5042,3,4298933489,4257191795,167951336,259521828,259538212,1,3,1,13495135088,73389,73389,14,14,14,259521832,10,3,231812,1886697,2592114,35723,4298933489,1845995,116136876,2530
409270.18,46,253952,62,215976,14228039708,15,45845310,1447,20,20,1026,1440,6,612,1949904,0,5,84963,31,122683621,1226,1,4,4379,269338806,10,1077355224,30,34,14,4076,612,125260759,6069409,4534184297,612,657,0,3,1,14,14,5042,3,4530961866,4483994184,176956565,273311950,273328334,1,3,1,14211369464,73389,73389,14,14,14,273295570,10,3,234340,1992859,2729549,37649,4530961866,1949904,122535655,2530
411281.15,52,253952,62,226539,14923610952,15,49068948,1542,20,20,1026,1506,6,621,2047242,2,5,89111,31,124149357,1244,1,4,4379,282528491,10,1130049396,30,34,14,4076,621,131645094,6532184,4761466365,619,672,2,3,1,14,14,5042,3,4757366418,4703964989,187001889,286624777,286639002,1,3,1,14904488436,73389,73389,14,14,14,286624781,10,3,239929,2092365,2853626,39528,4757366418,2047242,128796148,2570
413297.32,53,253952,62,237082,15619033486,16,51385231,1629,21,21,1026,1578,9,621,2148467,2,5,93254,31,124438941,1244,1,4,4379,295645624,10,1182517988,30,35,14,4076,621,137997255,6917341,4992968926,619,672,2,3,1,14,14,5042,3,4988520156,4923814912,196033191,299961736,299961736,1,3,1,15598010304,73389,73389,14,14,14,299961740,10,3,252104,2195837,3002040,41464,4988520156,2148467,135000115,2570
415307.17,54,253952,62,247916,16334130296,17,53900626,1708,21,21,1026,1644,9,657,2244826,2,5,97500,31,131058616,1316,1,4,4379,309092029,10,1236368116,30,35,14,4076,657,144304916,7195645,5225345296,655,704,2,3,1,14,14,5042,3,5221069544,5149728210,205121212,313650951,313650951,1,3,1,16308997516,73389,73389,14,14,14,313634571,10,3,263636,2294413,3160845,43395,5221069544,2244826,141149197,2702
417319.56,55,253952,62,259912,17123294654,17,54754748,1791,22,22,1026,1725,9,666,2352973,2,5,102214,31,133184625,1334,1,4,4379,324036694,10,1296146776,30,36,14,4076,666,151355796,7469956,5486163275,664,720,2,3,1,14,14,5042,3,5481619131,5399274124,213278202,328742516,328742516,1,3,1,17094610864,73389,73389,14,14,14,328742520,10,3,272166,2405112,3287304,45565,5481619131,2352973,148073850,2736
419337.53,57,253952,62,272171,17930827050,17,57000643,1879,22,22,1026,1801,9,675,2472569,2,5,107012,31,135310181,1352,1,4,4379,339268727,10,1357074908,30,36,14,4076,675,158727042,8022174,5753907356,673,740,2,3,1,14,14,5042,3,5749144543,5654402454,223372971,344207680,344207680,1,3,1,17898799392,73389,73389,14,14,14,344207684,10,3,280019,2528235,3435287,47790,5749144543,2472569,155297369,2770
421351.48,58,253952,62,284401,18737605172,17,59079025,1975,22,22,1026,1880,9,702,2588720,2,5,111805,31,139690875,1406,1,4,4379,354488299,10,1417694748,30,36,14,4076,702,166118095,8494354,6022855169,700,770,2,3,1,14,14,5042,3,6017428591,5909258759,233350989,359662049,359662049,1,3,1,18702426580,73389,73389,14,14,14,359662053,10,3,291456,2647100,3586909,50017,6017428591,2588720,162537054,2892
423363.65,60,253952,62,296670,19544185886,17,61501291,2067,22,22,1026,1962,9,756,2704850,2,5,116623,31,149016384,1514,1,4,4379,369706723,10,1478826892,30,36,14,4076,756,173453532,8986887,6293769028,754,842,2,3,1,14,14,5042,3,6288220641,6164338508,243584231,375096604,375096604,1,3,1,19505023440,73389,73389,14,14,14,375096608,10,3,298057,2765995,3750791,52282,6288220641,2704850,169708864,3126
425372.96,60,253952,62,308769,20341024892,17,63641914,2159,22,22,1026,2036,16,837,2824712,2,5,121332,31,163445206,1676,1,4,4379,384645706,10,1538518316,30,36,14,4076,837,180542496,9317235,6565772060,835,928,2,3,1,14,14,5042,3,6560369471,6417432479,253036238,390280637,390280637,1,3,1,20294593156,73389,73389,14,14,14,390280641,10,3,305266,2888551,3923611,54538,6560369471,2824712,176625255,3450
427387.54,62,253952,62,320990,21145855460,17,65984713,2249,22,22,1026,2112,17,900,2946724,2,5,126118,31,174641969,1802,1,4,4379,399794679,10,1599178716,30,36,14,4076,900,188136441,9959717,6840812495,898,997,2,3,1,14,14,5042,3,6834770608,6672614503,263706776,405626795,405643179,1,3,1,21091741404,73389,73389,14,14,14,405610415,10,3,314513,3013428,4093903,56820,6834770608,2946724,184049177,3747
429403.35,63,253952,62,333524,21971510858,17,67840715,2322,22,22,1026,2191,18,963,3073449,2,5,131020,31,186391613,1928,1,4,4379,415332767,10,1661266396,30,36,14,4076,963,195818979,10475485,7124738967,961,1067,2,3,1,14,14,5042,3,7118295021,6934276997,273738967,421404970,421404970,1,3,1,21913058472,73389,73389,14,14,14,421404974,10,3,320236,3143060,4246933,59163,7118295021,3073449,191578942,3994
431410.49,63,253952,62,345893,22787531210,17,69467138,2407,22,22,1026,2271,18,1017,3203642,2,5,135851,31,196325458,2036,1,4,4379,430674996,10,1722699984,30,36,14,4076,1017,203091090,10880435,7407840305,1015,1138,2,3,1,14,14,5042,3,7401407678,7193381337,283023807,436949451,436949451,1,3,1,22721371484,73389,73389,14,14,14,436949455,10,3,323537,3276094,4396895,61508,7401407678,3203642,198701344,4232
433418.97,63,253952,62,355062,23391254238,20,72907639,2455,24,24,1026,2328,18,1107,3267723,2,5,139424,31,211911362,2216,1,4,4379,441982215,10,1767928860,30,38,14,4076,1107,207210976,10880628,7617769934,1105,1218,2,3,1,14,14,5042,3,7610779833,7384782608,290581255,448464356,448464356,1,3,1,23319294576,73389,73389,14,14,14,448447976,10,3,338557,3341744,4492888,63242,7610779833,3267723,202725408,4528
435434.52,64,253952,62,367101,24183644510,20,73706381,2554,24,24,1026,2405,18,1233,3392610,2,5,144128,31,234213939,2468,1,4,4379,456888881,10,1827555524,30,38,14,4076,1233,214070117,11280886,7899660802,1231,1416,2,3,1,14,14,5042,3,7892419472,7636927562,298608100,463536304,463552688,1,3,1,24103887840,73389,73389,14,14,14,463536308,10,3,344621,3469462,4632366,65579,7892419472,3392610,209445331,5058
437447.48,66,253952,62,379979,25031671294,20,75996592,2650,25,25,1026,2487,18,1242,3525625,2,5,149131,31,236629794,2486,1,4,4379,472756283,10,1891025132,30,39,14,4076,1242,221118738,11730403,8202784792,1240,1427,2,3,1,14,14,5042,3,8195146734,7906873354,308365346,479646477,479662861,1,3,1,24941616836,73389,73389,14,14,14,479646481,10,3,354090,3605407,4817417,68085,8195146734,3525625,216309174,5094
439457.34,68,253952,62,393252,25908154856,20,78456504,2735,25,25,1026,2575,18,1242,3667406,2,5,154329,31,237884658,2486,1,4,4379,489236580,10,1956946320,30,39,14,4076,1242,228457118,12127826,8515782014,1240,1427,2,3,1,14,14,5042,3,8508266058,8185358883,318539575,496345586,496361970,1,3,1,25809970504,73389,73389,14,14,14,496345590,10,3,375365,3750269,5026899,70685,8508266058,3667406,223438350,5094
441462.23,69,253952,62,404750,26665512706,22,80855025,2792,25,25,1026,2647,18,1350,3761916,2,5,158756,31,256520917,2702,1,4,4379,503312369,10,2013184884,30,39,14,4076,1350,233880413,12204555,8786294809,1348,1518,2,3,1,14,14,5042,3,8779213968,8426595920,326425949,510737598,510737598,1,3,1,26558355128,73389,73389,14,14,14,510737602,10,3,384140,3847031,5147061,72929,8779213968,3761916,228741696,5390
443468.93,70,253952,62,415762,27391107708,23,82361679,2858,27,27,1026,2720,18,1611,3843887,2,5,163090,31,302285700,3224,1,4,4379,517024589,10,2068033812,30,41,14,4076,1611,239151157,12306229,9051705266,1609,1791,2,3,1,14,14,5042,3,9043647120,8657683397,333288412,524543660,524543660,1,3,1,27276270352,73389,73389,14,14,14,524543664,10,3,398020,3931115,5268071,75113,9043647120,3843887,233891627,6214
445474.22,70,253952,62,424697,27979193662,25,84929529,2918,27,27,1026,2776,18,1611,3894770,2,5,166545,31,304143864,3224,1,4,4379,528007809,10,2112031236,30,41,14,4076,1611,242790406,12306560,9262821581,1609,1791,2,3,1,14,14,5042,3,9254354355,8844971468,339493420,535716660,535716660,1,3,1,27857266352,73389,73389,14,14,14,535716664,10,3,402944,3983438,5348119,76844,9254354355,3894770,237450977,6214
447486.20,71,253952,62,437215,28803096582,25,85880393,2992,29,29,1026,2852,18,1611,3996468,2,5,171417,31,305422860,3224,1,4,4379,543441224,10,2173700324,30,43,14,4076,1611,249190478,12564876,9564383157,1609,1791,2,3,1,14,14,5042,3,9556319309,9107538446,347090452,551356015,551356015,1,3,1,28670512812,73389,73389,14,14,14,551356019,10,3,418063,4090121,5483044,79324,9556319309,3996468,243716369,6214
449494.04,74,253952,62,449993,29645245462,25,86809430,3088,29,29,1026,2933,18,1611,4108603,2,5,176399,31,306955242,3224,1,4,4379,559239239,10,2236956956,30,43,14,4076,1611,255962815,12957770,9873533583,1609,1791,2,3,1,14,14,5042,3,9865206752,9375404661,355144636,567363566,567379950,1,3,1,29502905464,73389,73389,14,14,14,567363570,10,3,419385,4205120,5619736,81860,9865206752,4108603,250352283,6214
451499.05,75,253952,62,459946,30302243076,27,89517815,3155,29,29,1026,2992,18,1611,4177862,2,5,180233,31,307908456,3224,1,4,4379,571468695,10,2285874780,30,43,14,4076,1611,260476245,13019091,10116698841,1609,1791,2,3,1,14,14,5042,3,10108171060,9584710833,362424330,579848557,579864941,1,3,1,30152124996,73389,73389,14,14,14,579848561,10,3,432582,4276315,5725755,83863,10108171060,4177862,254759880,6214
453504.57,75,253952,62,469423,30926549370,27,89961986,3203,30,30,1026,3050,18,1611,4239712,2,5,183912,31,308861670,3224,1,4,4379,583093269,10,2332373076,30,44,14,4076,1611,264591622,13020154,10348311813,1609,1791,2,3,1,14,14,5042,3,10339232222,9785190301,366946899,591607063,591607063,1,3,1,30763567308,73389,73389,14,14,14,591607067,10,3,436784,4339857,5800859,85770,10339232222,4239712,258800320,6214
