timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
499050.37,15,253952,62,183631,12097470326,12,33974792,1185,15,15,4810,1234,11,612,1566499,0,18,72242,16,123736114,1226,1,0,4,4310,228998819,10,915866248,15,29,8,1618,612,0,0,98554310,4432836,3857577455,0,612,659,0,3,1,14,14,4957,3,3854381559,3813003186,136771683,232364138,232380522,1,3,1,12082935208,73389,73389,14,14,14,232364142,11,3,212958,1604526,2208355,32046,3854381559,1566499,96349685,2195
501056.03,16,253952,62,192721,12696040142,13,35565295,1231,16,16,4810,1290,11,612,1625809,0,18,75769,16,123736114,1226,1,0,4,4310,240174184,10,960696736,15,30,8,1618,612,0,0,102615215,4433122,4047603751,0,612,659,0,3,1,14,14,4957,3,4044628036,4001563454,142421778,243879043,243879043,1,3,1,12681710268,73389,73389,14,14,14,243879047,11,3,222520,1665438,2284183,33614,4044628036,1625809,100334935,2195
503064.37,16,253952,62,203738,13421476998,13,37021782,1278,17,17,4810,1363,11,612,1719715,0,18,80158,16,123736114,1226,1,0,4,4310,254106336,10,1016425344,15,31,8,1618,612,0,0,108719891,4567948,4275798783,0,612,659,0,3,1,14,14,4957,3,4272340424,4229972090,150105706,257822654,257822654,1,3,1,13406778040,73389,73389,14,14,14,257822658,11,3,234861,1761625,2428444,35507,4272340424,1719715,106295569,2195
505079.95,16,253952,62,215101,14171785322,13,38421847,1362,17,17,4810,1435,11,621,1821285,0,18,84646,16,125548855,1244,1,0,4,4310,268309169,10,1073236676,15,31,8,1618,621,0,0,115085853,4840199,4514236275,0,621,667,0,3,1,14,14,4957,3,4510280948,4466365975,158123529,272234480,272250864,1,3,1,14156192992,73389,73389,14,14,14,272234484,11,3,242639,1865606,2556718,37475,4510412020,1821285,112533484,2232
507088.85,17,253952,62,226968,14955251066,13,39503828,1459,17,17,4810,1517,11,630,1931902,0,18,89333,16,127360879,1262,1,0,4,4310,283142531,10,1132570124,15,31,8,1618,630,0,0,121771352,5182210,4762475483,0,630,677,0,3,1,14,14,4957,3,4758668146,4713108137,166196511,287297348,287313732,1,3,1,14939462128,73389,73389,14,14,14,287297352,11,3,247756,1978776,2697113,39540,4758668146,1931902,119078834,2263
509093.80,20,253952,62,238339,15703911798,13,40594782,1540,17,17,4810,1589,11,630,2027843,0,18,93777,16,127360879,1262,1,0,4,4310,297286468,10,1189145872,15,31,8,1618,630,0,0,127706471,5314005,4999245107,0,630,677,0,3,1,14,14,4957,3,4994556432,4948894251,173339241,301691519,301691519,1,3,1,15687959020,73389,73389,14,14,14,301691523,11,3,253928,2076973,2810259,41494,4994556432,2027843,124901020,2263
511100.06,20,253952,62,248245,16355621142,15,42780146,1566,19,19,4810,1649,11,630,2100233,0,18,97682,16,127360879,1262,1,0,4,4310,309675019,10,1238570828,15,33,8,1618,630,0,0,132382632,5357156,5210275751,0,630,677,0,3,1,14,14,4957,3,5205665778,5154194956,180242133,314208007,314208007,1,3,1,16338816396,73389,73389,14,14,14,314208011,11,3,270292,2151085,2930116,43240,5205665778,2100233,129457503,2263
513111.28,20,253952,62,260170,17140852494,15,43386534,1659,19,19,4810,1726,12,630,2209596,0,18,102382,16,127360879,1262,1,0,4,4310,324579459,10,1298317836,15,33,8,1618,630,0,0,139444781,5726686,5459353175,0,630,677,0,3,1,14,14,4957,3,5454760716,5401600353,188256674,329304531,329304531,1,3,1,17123835644,73389,73389,14,14,14,329304535,11,3,283459,2262988,3079810,45316,5454760716,2209596,136370208,2263
515122.85,20,253952,62,272164,17929726300,15,43993719,1758,19,19,4810,1803,12,648,2319727,0,18,107089,16,130358692,1298,1,0,4,4310,339477544,10,1357910176,15,33,8,1618,648,0,0,146540400,6086764,5712109856,0,648,693,0,3,1,14,14,4957,3,5707530493,5650716641,196313874,344433823,344433823,1,3,1,17909706860,73389,73389,14,14,14,344417443,11,3,288568,2375716,3216431,47406,5707530493,2319727,143329447,2324
517129.58,23,253952,62,284377,18734624702,16,45668099,1857,21,21,4810,1882,13,657,2438117,0,18,111898,16,132171511,1316,1,0,4,4310,354716946,10,1418867784,15,35,8,1618,657,0,0,153596499,6443936,5972819185,0,657,703,0,3,1,14,14,4957,3,5967200313,5904480265,205368901,359873967,359890351,1,3,1,18713446316,73389,73389,14,14,14,359873971,11,3,293052,2496758,3368264,49567,5967200313,2438117,150233953,2356
519141.35,26,253952,62,297066,19569013260,16,47678622,1955,21,21,4810,1964,13,684,2554953,2,18,116882,16,137180713,1370,1,0,4,4310,370524734,10,1482034404,15,35,8,1618,684,0,0,160796718,6706694,6240325627,0,682,729,2,3,1,14,14,4957,3,6234973368,6167421280,214827383,375920763,375937147,1,3,1,19547879708,73389,73389,14,14,14,375920767,11,3,298201,2616351,3508842,51804,6234973368,2554953,157293856,2452
521151.53,27,253952,62,310574,20457937938,16,50427660,2025,21,21,4810,2051,13,693,2689198,4,18,122158,16,138622861,1388,1,0,4,4310,387294584,10,1548984484,15,35,8,1618,693,0,0,168555369,6963114,6529788775,0,689,737,4,3,1,14,14,4957,3,6523639730,6448134432,225579375,392948440,392964824,1,3,1,20433318912,73389,73389,14,14,14,392948444,11,3,310032,2753612,3670510,54206,6523639730,2689198,164891103,2480
523156.77,27,253952,62,321330,21167069440,18,53936411,2063,21,21,4810,2123,13,702,2764453,4,18,126311,16,140435218,1406,1,0,4,4310,400581184,10,1602324736,15,35,8,1618,702,0,0,173202672,6965258,6766266485,0,698,743,4,3,1,14,14,4957,3,6760060498,6672888947,233734917,406506583,406506583,1,3,1,21137490380,73389,73389,14,14,14,406490203,11,3,323367,2830740,3767521,56175,6760060498,2764453,169441581,2508
525167.33,27,253952,62,334513,22036411964,18,55068869,2145,23,23,4810,2208,13,729,2890726,4,18,131568,16,144931258,1460,1,0,4,4310,417045301,10,1668181204,15,37,8,1618,729,0,0,180389030,7135315,7051234750,0,725,770,4,3,1,14,14,4957,3,7044633591,6947329710,242201428,423173368,423173368,1,3,1,22005015168,73389,73389,14,14,14,423173372,11,3,336232,2959708,3948269,58538,7044633591,2890726,176447458,2607
527176.62,28,253952,62,348734,22974923452,18,56819501,2211,23,23,4810,2297,13,882,3040275,6,18,137146,16,171063259,1766,1,0,4,4310,434752435,10,1739009740,15,37,8,1618,882,0,0,188481591,7354221,7367032022,0,876,949,6,3,1,14,14,4957,3,7360148498,7244523930,252254647,441099118,441099118,1,3,1,22937154168,73389,73389,14,14,14,441099122,11,3,344572,3112454,4120019,61158,7360148498,3040275,184368547,3225
529187.57,29,253952,62,363000,23915172498,18,58274682,2286,23,23,4810,2386,13,1053,3188036,6,18,142695,16,202129320,2108,1,0,4,4310,452360414,10,1809441656,15,37,8,1618,1053,0,0,196401083,7492311,7695564424,0,1047,1146,6,3,1,14,14,4957,3,7689033096,7542941190,261743573,459005054,459005054,1,3,1,23868262840,73389,73389,14,14,14,459005058,11,3,352709,3263338,4302022,63880,7689033096,3188036,192106314,3846
531192.82,29,253952,62,376013,24771680988,20,61969644,2365,23,23,4810,2469,13,1071,3299031,6,18,147722,16,205453189,2144,1,0,4,4310,468353735,10,1873414940,15,37,8,1618,1071,0,0,202716753,7559626,7998301412,0,1065,1169,6,3,1,14,14,4957,3,7991547065,7815231458,271821842,475311835,475311835,1,3,1,24716215452,73389,73389,14,14,14,475311839,11,3,366116,3376790,4460916,66393,7991547065,3299031,198263336,3907
533197.69,30,253952,62,387771,25546176860,21,63968804,2424,25,25,4810,2543,13,1080,3387871,6,18,152293,16,207880613,2162,1,0,4,4310,482856227,10,1931424908,15,39,8,1618,1080,0,0,208356040,7573432,8277426617,0,1074,1176,6,3,1,14,14,4957,3,8270313295,8061857440,279473223,490003707,490020091,1,3,1,25479340828,73389,73389,14,14,14,489987327,11,3,380194,3467834,4576823,68722,8270313295,3387871,203786951,3932
535202.51,31,253952,62,399588,26324416562,22,66110847,2494,27,27,4810,2618,13,1080,3488669,6,18,156896,16,208508045,2162,1,0,4,4310,497431470,10,1989661108,15,41,8,1618,1080,0,0,214330695,7653148,8563072244,0,1074,1176,6,3,1,14,14,4957,3,8555861666,8309818850,287666245,504805319,504805319,1,3,1,26249876620,73389,73389,14,14,14,504805323,11,3,387755,3571033,4722888,71100,8555861666,3488669,209615779,3932
537213.36,32,253952,62,411285,27094828142,24,69189011,2571,29,29,4810,2689,13,1080,3580441,6,18,161480,16,208520111,2162,1,0,4,4310,511943881,10,2047646212,15,43,8,1618,1080,0,0,220091076,7714447,8847758623,0,1074,1176,6,3,1,14,14,4957,3,8840452098,8555666700,296563771,519410323,519410323,1,3,1,27009336828,73389,73389,14,14,14,519410327,11,3,401832,3665127,4864706,73481,8840452098,3580441,215234571,3932
539226.37,32,253952,62,426085,28070418120,25,70935610,2692,30,30,4810,2783,13,1377,3736772,6,18,167226,16,260570046,2756,1,0,4,4310,530175949,10,2120509812,15,44,8,1618,1377,0,0,229022042,8132459,9203764225,0,1371,1510,6,3,1,14,14,4957,3,9196405135,8867019802,307626749,537901765,537918149,1,3,1,27970891812,73389,73389,14,14,14,537901769,11,3,410971,3824825,5061404,76427,9196405135,3736772,223969143,5079
541233.11,33,253952,62,441012,29053601882,25,71927618,2796,31,31,4810,2878,14,1449,3899486,6,18,173023,16,274875270,2900,1,0,4,4310,548561891,10,2194182880,15,45,8,1618,1449,0,0,238177262,8466454,9567704144,0,1443,1583,6,3,1,14,14,4957,3,9559921312,9180512054,317848896,556567398,556583782,1,3,1,28941504728,73389,73389,14,14,14,556567402,11,3,419293,3991050,5257087,79433,9559921312,3899486,232928982,5360
543246.35,35,253952,62,457895,30165548266,25,73819588,2889,31,31,4810,2984,14,1449,4080027,6,18,179567,16,277722846,2900,1,0,4,4310,569287326,10,2277084620,15,45,8,1618,1449,0,0,248103970,8701033,9983021922,0,1443,1583,6,3,1,14,14,4957,3,9975159168,9535477111,330144915,577633287,577649671,1,3,1,30036930956,73389,73389,14,14,14,577633291,11,3,426431,4175647,5471149,82862,9975159168,4080027,242641976,5360
545251.57,35,253952,62,474237,31242861572,30,79894793,2983,34,34,4810,3100,15,1449,4213217,6,18,185871,19,279267294,2900,1,0,4,4310,589436378,10,2357681000,18,48,8,1738,1449,0,0,256291929,8853847,10376653626,0,1443,1583,6,3,1,14,14,4957,3,10367561661,9878398774,344572160,598123133,598123133,1,3,1,31102402948,73389,73389,14,14,14,598123137,11,3,440804,4312086,5646172,86079,10367561661,4213217,250655237,5360
545533.84,35,253952,62,475752,31342486460,30,80120720,2992,34,34,4810,3127,15,1449,4222450,6,18,186584,26,286619833,2907,1,1228,4,4310,591599349,10,2366397396,25,55,18,1764,1449,1228,62,257196327,8853851,10410338510,8,1443,1583,6,3,1,14,14,4957,3,10400812766,9909786993,426383088,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,11,3,442891,4321574,5658316,86346,10400812766,4222450,251547529,5360
