timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
640753.41,1,253952,62,153247,10096063154,12,23090906,0,861,18,18,2417,1042,1,594,1091656,0,20,60259,19,2,120239417,1190,1,0,4,1038,191025881,6,763845428,18,32,90,11,162,594,0,0,71938557,611615,3242670241,0,594,399,0,3,1,14,14,1593,0,3,3241709225,3184053614,95549938,193799754,193816138,1,3,1,0,10077587240,73389,73389,14,14,14,193799758,7,3,483059,1118546,2065689,26964,3241709225,1091656,69875667,1544
642761.43,4,253952,62,173371,11422450868,12,24317541,0,997,19,19,2417,1168,1,603,1269815,0,20,68176,20,2,121680570,1208,1,0,4,1038,216149691,6,864469596,19,33,90,11,180,603,0,0,82688119,773360,3664473358,0,603,406,0,3,1,14,14,1593,0,3,3661802790,3601976141,107691191,219298786,219298786,1,3,1,0,11403536904,73389,73389,14,14,14,219298790,7,3,501261,1300875,2306588,30446,3661802790,1269815,80384742,1573
644778.90,6,253952,62,191598,12623273992,13,27186790,0,1080,19,19,2417,1282,1,612,1440969,0,20,75359,20,2,123492410,1226,1,0,4,1038,238874752,6,955499008,19,33,90,11,180,612,0,0,92710917,1032054,4046622190,0,612,413,0,3,1,14,14,1593,0,3,4044286790,3980467169,120756958,242365238,242365238,1,3,1,0,12602992408,73389,73389,14,14,14,242365242,7,3,513883,1476006,2537285,33617,4044286790,1440969,90177214,1604
646785.79,11,253952,62,210552,13872996652,13,29026580,0,1175,19,19,2417,1407,1,612,1622418,0,20,82823,20,2,123794060,1226,1,0,4,1038,262551528,6,1050141500,19,33,90,11,180,612,0,0,102752748,1189602,4447429712,0,612,413,0,3,1,14,14,1593,0,3,4443790654,4374036137,132627440,266381518,266381518,1,3,1,0,13851838968,73389,73389,14,14,14,266381522,7,3,524260,1661518,2757187,36933,4443790654,1622418,99999521,1604
648790.03,11,253952,62,226084,14895571346,16,32523498,0,1245,19,19,2417,1508,1,612,1714394,0,20,88890,20,2,123794060,1226,1,0,4,1038,281872501,6,1127425412,19,33,90,11,180,612,0,0,109250584,1194893,4771254336,0,612,413,0,3,1,14,14,1593,0,3,4767766585,4696112755,142771838,286042701,286042701,1,3,1,0,14874220484,73389,73389,14,14,14,286042705,7,3,532901,1755951,2875134,39640,4767766585,1714394,106379673,1604
650802.48,14,253952,62,246596,16245854646,16,33159833,0,1376,22,22,2417,1639,1,612,1885679,0,20,96955,20,2,124107776,1226,1,0,4,1038,307386131,6,1229415228,19,36,90,11,180,612,0,0,119874164,1372285,5212581896,0,612,413,0,3,1,14,14,1593,0,3,5208563973,5122823144,154184842,311904784,311921168,1,3,1,0,16219048800,73389,73389,14,14,14,311904788,7,3,552538,1931303,3127252,43298,5208563973,1885679,116751530,1604
652809.31,16,253952,62,266159,17535021342,16,33987978,0,1522,22,22,2417,1763,1,621,2062524,0,20,104642,20,2,125920698,1244,1,0,4,1038,331751443,6,1326941204,19,36,90,11,180,621,0,0,130295886,1594798,5632650794,0,621,420,0,3,1,14,14,1593,0,3,5629415041,5529981821,165631547,336601000,336617384,1,3,1,0,17503252032,73389,73389,14,14,14,336601004,7,3,560943,2112281,3365103,46792,5629415041,2062524,126935787,1635
654814.61,16,253952,62,281863,18570372804,18,36669223,0,1619,23,23,2417,1861,1,630,2182293,0,20,110757,20,2,127419850,1262,1,0,4,1038,351325932,6,1405238940,19,37,90,11,180,630,0,0,138021409,1696948,5973788087,0,630,424,0,3,1,14,14,1593,0,3,5968948087,5857017622,176133552,356454029,356454029,1,3,1,0,18535609540,73389,73389,14,14,14,356454033,7,3,578038,2235016,3530738,49617,5968948087,2182293,134495970,1659
656831.48,16,253952,62,297910,19628351580,20,39599202,0,1713,27,27,2417,1967,1,657,2311404,0,20,117084,20,2,132544018,1316,1,0,4,1038,371216401,6,1484671824,19,41,90,11,180,657,0,0,145626652,1789368,6333882218,0,657,438,0,3,1,14,14,1593,0,3,6329711740,6192663128,186755719,376628705,376628705,1,3,1,0,19582988756,73389,73389,14,14,14,376595941,7,3,599508,2367099,3715791,52605,6329711740,2311404,141916457,1738
658839.91,18,253952,62,322123,21224007060,20,40631320,0,1869,27,27,2417,2121,1,729,2549412,0,20,126561,20,2,145788627,1460,1,0,4,1038,401252534,6,1604945704,19,41,90,11,180,729,0,0,158446006,2062832,6882635201,0,729,515,0,3,1,14,14,1593,0,3,6877813035,6698531735,200854496,407061036,407077420,1,3,1,0,21167173904,73389,73389,14,14,14,407061040,7,3,606541,2610235,3973746,57141,6877813035,2549412,154478336,2022
660844.51,21,253952,62,343337,22620465312,21,42693849,0,1984,27,27,2417,2255,1,774,2719638,0,20,134810,20,2,153631606,1550,1,0,4,1038,427444331,6,1709777324,19,41,90,11,180,774,0,0,168572654,2162749,7343622579,0,774,561,0,3,1,14,14,1593,0,3,7339842584,7140099544,213051725,433787153,433787153,1,3,1,0,22556080020,73389,73389,14,14,14,433770773,7,3,617256,2784380,4191478,60974,7339842584,2719638,164387643,2190
662849.79,21,253952,62,361310,23803737342,23,46117742,0,2035,30,30,2417,2366,2,783,2843313,0,20,141874,20,2,155456630,1568,1,0,4,1038,449874579,6,1799368968,19,44,90,11,180,783,0,0,177019854,2216305,7736750125,0,783,571,0,3,1,14,14,1593,0,3,7731039460,7514283690,225049467,456442290,456442290,1,3,1,0,23734999112,73389,73389,14,14,14,456442294,7,3,637623,2911144,4377437,64219,7731039460,2843313,172649203,2222
664859.05,21,253952,62,376700,24820291062,27,50618047,0,2102,33,33,2417,2469,2,810,2933453,0,20,147917,20,2,161125833,1622,1,0,4,1038,468928886,6,1875715544,19,47,90,11,180,810,0,0,183504006,2216960,8074020910,0,810,588,0,3,1,14,14,1593,0,3,8069607172,7835787687,236040608,475883116,475883116,1,3,1,0,24744218128,73389,73389,14,14,14,475850352,7,3,650858,3003582,4487512,67030,8069607172,2933453,179031208,2294
666877.29,24,253952,62,397634,26198604600,27,51331392,0,2247,33,33,2417,2601,2,909,3130787,0,20,156099,20,2,178869822,1820,1,0,4,1038,494886377,6,1979545508,19,47,90,11,180,909,0,0,194712081,2391119,8565465919,0,909,701,0,3,1,14,14,1593,0,3,8559145920,8273926637,248102015,502078912,502095296,1,3,1,0,26108103456,73389,73389,14,14,14,502078916,7,3,655561,3205217,4707394,71081,8559145920,3130787,190012139,2638
668882.79,25,253952,62,419059,27611256128,27,52000361,0,2357,33,33,2417,2736,2,1053,3328730,0,20,164440,20,2,204204409,2108,1,0,4,1038,521370111,6,2085351188,19,47,90,11,180,1053,0,0,206033629,2524439,9076150994,0,1053,864,0,3,1,14,14,1593,0,3,9069410505,8723922155,260202275,528939531,528939531,1,3,1,0,27504855644,73389,73389,14,14,14,528939535,7,3,659179,3407593,4943048,75282,9069410505,3328730,201098463,3127
670891.59,28,253952,62,442080,29126280704,27,53759138,0,2452,34,34,2417,2877,2,1251,3521891,0,20,173367,20,2,239325813,2504,1,0,4,1038,549695893,6,2198718848,19,48,90,11,180,1251,0,0,218025029,2639585,9625449121,0,1251,1072,0,3,1,14,14,1593,0,3,9618373142,9207051219,273950475,557684754,557684754,1,3,1,0,28999607240,73389,73389,14,14,14,557684758,7,3,672748,3605684,5223767,79809,9618373142,3521891,212809593,3827
672900.73,36,253952,62,465464,30666624044,28,56784330,0,2568,35,35,2417,3027,2,1287,3717183,2,20,182434,21,2,247961115,2576,1,0,4,1038,578450410,6,2313608036,20,49,90,11,188,1287,0,0,230113877,2866915,10198163534,0,1285,1100,2,3,1,14,14,1593,0,3,10190456540,9698749832,289371742,586882252,586882252,1,3,1,0,30517877136,73389,73389,14,14,14,586882256,7,3,682161,3805991,5475549,84562,10190456540,3717183,224647115,3960
674302.31,36,253952,62,475895,31352316616,33,60998889,2,2622,35,35,2417,3130,2,1593,3774728,8,20,186584,28,2,306475442,3195,1,1228,4,1038,591599349,6,2366397396,27,56,90,20,210,1593,1228,91,234745502,2867688,10436383881,8,1585,1301,8,3,1,14,14,1593,53628129,3,10427508058,9915272436,405489882,600037902,600037902,1,3,1,53628129,31201970936,73389,73389,14,14,14,600037906,7,3,719563,3865202,5580695,86504,10427508058,3774728,229173780,4772
