timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1053674.68,253952,62,153106,10086998362,30,54405583,342,32,32,7066,139,675,1144356,30,38931,43,80,143473244,1352,1,42,46,4,14,182,675,37308412,8297313,3002362284,675,261,2,1,14,14,279,1,3001256912,2952470876,157970580,228898922,228898922,1,2,1,10071552568,73389,73389,14,14,14,228898922,5,3,576106,1165869,2154236,22920,3001256912,1144356,35155529,1526
1055681.15,253952,62,162671,10717301078,31,55994840,391,33,33,7066,140,675,1205164,30,41595,43,80,143738696,1352,1,42,47,4,14,182,675,39541168,8331042,3186339826,675,261,2,1,14,14,279,1,3185413072,3136684243,161824885,243215047,243231431,1,2,1,10701462068,73389,73389,14,14,14,243215047,5,3,580741,1227889,2229083,24325,3185413072,1205164,37313517,1526
1057688.12,253952,62,175336,11551827202,31,58122705,421,36,36,7066,142,675,1315856,30,45159,43,80,144004148,1352,1,42,50,4,14,182,675,43117270,9569392,3427620560,675,261,2,1,14,14,279,1,3429206992,3380553893,169523255,262183784,262200168,1,2,1,11536086496,73389,73389,14,14,14,262183784,5,3,597727,1340558,2415183,26185,3429206992,1315856,40703626,1526
1059697.43,253952,62,188647,12428955034,32,61835561,460,38,38,7066,145,675,1450901,30,48956,43,80,144269600,1352,1,42,52,4,14,182,675,46980406,10896143,3685032564,675,261,2,1,14,14,279,1,3685583824,3637019720,178556868,282125210,282125210,1,2,1,12413509240,73389,73389,14,14,14,282125210,5,3,604161,1477780,2584846,28141,3685583824,1450901,44397225,1526
1061702.18,253952,62,201094,13248952990,33,65902767,508,38,38,7066,147,675,1561782,30,52460,43,80,144559184,1352,1,42,52,4,14,182,675,50718600,12060354,3924091585,675,261,2,1,14,14,279,1,3925183440,3876711658,189072409,300760234,300760234,1,2,1,13233450296,73389,73389,14,14,14,300760234,5,3,613311,1590659,2732363,29969,3925183440,1561782,47988017,1526
1063708.67,253952,62,210160,13846529110,36,70770184,524,38,38,7066,148,675,1616488,30,54995,43,80,145065956,1352,1,42,52,4,14,182,675,52856584,12076419,4099682985,675,261,2,1,14,14,279,1,4099771344,4051358731,196265582,314347271,314347271,1,2,1,13830559028,73389,73389,14,14,14,314330887,5,3,616518,1646495,2805411,31301,4099771344,1616488,50053042,1526
1065723.97,253952,62,223632,14734208238,36,73612824,564,41,41,7066,150,675,1744902,30,58772,43,80,145331408,1352,1,42,55,4,14,182,675,56776249,13057218,4357765879,675,261,2,1,14,14,279,1,4358769616,4310926895,204681507,334518073,334518073,1,2,1,14718074316,73389,73389,14,14,14,334501689,5,3,628560,1777996,2987147,33277,4358769616,1744902,53828316,1526
1067735.01,253952,62,237417,15642400134,37,78448641,601,42,42,7066,152,675,1870802,30,62656,43,80,145596860,1352,1,42,56,4,14,182,675,60791259,14060209,4624629120,675,261,2,1,14,14,279,1,4624190416,4576345526,215078955,355164011,355164011,1,2,1,15627216484,73389,73389,14,14,14,355164011,5,3,637024,1906086,3150244,35302,4624190416,1870802,57643152,1526
1069742.42,253952,62,251100,16544172810,38,81266789,644,42,42,7066,155,675,1992618,30,66549,43,80,146127764,1352,1,42,56,4,14,182,675,64696734,15211006,4888203135,675,261,2,1,14,14,279,1,4887776208,4840029994,223292801,375635758,375652142,1,2,1,16527973352,73389,73389,14,14,14,375635758,5,3,646920,2030051,3321235,37313,4887776208,1992618,61377753,1526
1071746.33,253952,62,261080,17201672966,40,85094117,663,42,42,7066,156,675,2049485,30,69312,43,80,146127764,1352,1,42,56,4,14,182,675,66893087,15225700,5082015536,675,261,2,1,14,14,279,1,5079927760,5032276833,229745504,390590859,390590859,1,2,1,17185997796,73389,73389,14,14,14,390590859,5,3,646946,2088124,3395196,38779,5079927760,2049485,63500228,1526
1073753.27,253952,62,274835,18108164234,40,86178687,692,47,47,7066,158,675,2159173,30,73176,43,80,146658668,1352,1,42,61,4,14,182,675,70650854,16038996,5343109586,675,261,2,1,14,14,279,1,5344693200,5297164970,236667447,411185486,411201870,1,2,1,18092161384,73389,73389,14,14,14,411185486,5,3,665249,2199915,3580594,40799,5344693200,2159173,67072732,1526
1075760.65,253952,62,288570,19012653346,42,93082498,737,47,47,7066,161,675,2276584,30,77087,43,80,146924120,1352,1,42,61,4,14,182,675,74683695,17143739,5609720175,675,261,2,1,14,14,279,1,5608151883,5561571677,249543635,431741312,431757696,1,2,1,18996617728,73389,73389,14,14,14,431741312,5,3,673880,2319450,3749980,42813,5608151883,2276584,70936327,1526
1077767.63,253952,62,302422,19925236154,43,96478136,776,47,47,7066,163,675,2404190,30,80976,43,80,147189572,1352,1,42,61,4,14,182,675,78712145,18161337,5876069098,675,261,2,1,14,14,279,1,5874752331,5828299963,259001977,452493746,452510130,1,2,1,19909724824,73389,73389,14,14,14,452493746,5,3,679042,2449321,3907709,44847,5874752331,2404190,74807197,1526
1079770.40,253952,62,318025,20952910102,43,99460012,807,51,51,7066,167,675,2509304,30,85451,43,80,147720476,1352,1,42,65,4,14,182,675,82625079,18785084,6174441226,675,261,2,1,14,14,279,1,6174676329,6128689638,266433848,475844759,475861143,1,2,1,20937169396,73389,73389,14,14,14,475844759,5,3,684123,2558660,4046528,47142,6174676329,2509304,78581462,1526
1081773.07,253952,62,340058,22404679884,43,99460012,808,59,59,7066,171,675,2588010,30,91723,43,80,148516832,1352,1,42,73,4,14,182,675,86479635,18785399,6596344640,675,261,2,1,14,14,279,1,6598242314,6552902695,274433664,508865318,508865318,1,2,1,22390073992,73389,73389,14,14,14,508865318,5,3,692370,2639341,4152202,50380,6598242314,2588010,82330522,1526
1083775.37,253952,62,362046,23853223028,43,100323656,808,59,59,7066,176,675,2666145,30,97993,43,80,149578640,1352,1,42,73,4,14,182,675,90443939,18785609,7019613699,675,261,2,1,14,14,279,1,7020813123,6976437374,280877049,541781540,541781540,1,2,1,23838387760,73389,73389,14,14,14,541781540,5,3,697919,2719465,4273711,53610,7020813123,2666145,86173494,1526
1085777.82,253952,62,384350,25322541084,43,100323656,808,59,59,7066,180,675,2730078,30,104293,43,80,150109544,1352,1,42,73,4,14,182,675,94402548,18785661,7447469961,675,261,2,1,14,14,279,1,7449412456,7405827971,286862818,575181090,575181090,1,2,1,25307967960,73389,73389,14,14,14,575181090,5,3,700627,2785353,4365062,56886,7449412456,2730078,90040933,1526
