timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
243337.28,3,253952,62,147895,9743956474,33,47783211,0,300,35,35,5594,138,0,675,950088,74,37460,33,801,143207792,1352,1,0,32,49,11,6,1200,675,0,0,0,32793358,3992234,2901847080,0,675,471,2,1,14,14,2151,1,2901670704,2852241203,145965519,221101026,221101026,1,2,1,9728445144,73389,73389,14,14,14,221101026,16,3,553976,970215,2164867,22157,2901670704,950088,30629712,2129
245342.73,3,253952,62,158836,10464643258,34,49531501,0,330,36,36,5594,140,0,675,1004601,74,40550,33,801,143738696,1352,1,0,32,50,11,6,1200,675,0,0,0,35158406,4006111,3112151311,0,675,471,2,1,14,14,2151,1,3111488464,3062817457,150115059,237483250,237483250,1,2,1,10449263000,73389,73389,14,14,14,237483250,16,3,554356,1026076,2227607,23761,3111488464,1004601,32932111,2129
247349.74,3,253952,62,172008,11332396134,34,51468888,0,365,38,38,5594,142,0,675,1103025,74,44252,33,801,144004148,1352,1,0,32,52,11,6,1200,675,0,0,0,38453098,4548409,3362750394,0,675,471,2,1,14,14,2151,1,3364981712,3316438887,155357099,257205651,257205651,1,2,1,11317048644,73389,73389,14,14,14,257205651,16,3,557520,1126391,2339662,25695,3364981712,1103025,36114863,2129
249357.85,3,253952,62,186972,12318385878,35,54751142,0,408,39,39,5594,144,0,675,1208769,74,48445,33,801,144269600,1352,1,0,32,53,11,6,1200,675,0,0,0,42485197,5498413,3651120496,0,675,471,2,1,14,14,2151,1,3653077968,3604772847,165092103,279608551,279608551,1,2,1,12302776244,73389,73389,14,14,14,279608551,16,3,567418,1234409,2491955,27893,3653077968,1208769,39994815,2129
251366.94,3,253952,62,202612,13349208862,35,58606044,0,451,41,41,5594,147,0,675,1326509,74,52877,33,801,144800504,1352,1,0,32,55,11,6,1200,675,0,0,0,46652796,6454221,3954179574,0,675,471,2,1,14,14,2151,1,3954281424,3905974088,174253457,303039325,303055709,1,2,1,13333730300,73389,73389,14,14,14,303039325,16,3,577717,1354436,2657096,30191,3954281424,1326509,43997434,2129
253385.65,3,253952,62,217739,14345880974,37,64303884,0,494,42,42,5594,149,0,675,1443500,74,57112,33,801,145065956,1352,1,0,32,56,11,6,1200,675,0,0,0,50725065,7646749,4242950327,0,675,471,2,1,14,14,2151,1,4244999120,4197347339,186510101,325696177,325696177,1,2,1,14330631788,73389,73389,14,14,14,325696177,16,3,584561,1473640,2823447,32409,4244999120,1443500,47903505,2129
255390.28,3,253952,62,229605,15127802514,40,69584826,0,535,42,42,5594,151,0,675,1510303,74,60456,33,801,145596860,1352,1,0,32,56,11,6,1200,675,0,0,0,53423810,8873291,4474261551,0,675,471,2,1,14,14,2151,1,4473588688,4425957763,195379299,343454657,343471041,1,2,1,15112004908,73389,73389,14,14,14,343454657,16,3,587573,1541911,2895536,34153,4473588688,1510303,50530259,2129
257402.55,3,253952,62,242896,16003330042,40,70774339,0,566,45,45,5594,153,0,675,1605973,74,64193,33,801,145596860,1352,1,0,32,59,11,6,1200,675,0,0,0,56797062,9385977,4730368654,0,675,471,2,1,14,14,2151,1,4729834448,4681835932,200777990,363357282,363373666,1,2,1,15987720408,73389,73389,14,14,14,363357282,16,3,603407,1639480,3024063,36108,4729834448,1605973,53775105,2129
259414.83,3,253952,62,257533,16967889514,40,75999839,0,606,45,45,5594,156,0,675,1722856,74,68348,33,801,146127764,1352,1,0,32,59,11,6,1200,675,0,0,0,60788116,10427766,5011522399,0,675,471,2,1,14,14,2151,1,5011508176,4963929877,209298686,385268662,385285046,1,2,1,16951821128,73389,73389,14,14,14,385268662,16,3,611949,1758602,3174559,38257,5011508176,1722856,57615796,2129
261425.88,3,253952,62,272385,17946804678,41,80073650,0,647,45,45,5594,158,0,675,1843156,74,72515,33,801,146658668,1352,1,0,32,59,11,6,1200,675,0,0,0,64825099,11454351,5298576861,0,675,471,2,1,14,14,2151,1,5297507280,5250006992,221205481,407530139,407530139,1,2,1,17930605220,73389,73389,14,14,14,407513755,16,3,622070,1881183,3353474,40439,5297507280,1843156,61474006,2129
263440.83,3,253952,62,287183,18921224010,44,85510465,0,690,49,49,5594,161,0,675,1962339,74,76708,33,801,146924120,1352,1,0,32,63,11,6,1200,675,0,0,0,68904682,12431697,5582363927,0,675,471,2,1,14,14,2151,1,5581544267,5534837027,231581612,429681246,429681246,1,2,1,18905974824,73389,73389,14,14,14,429681246,16,3,640990,2002590,3516979,42610,5581544267,1962339,65390218,2129
265444.99,3,253952,62,301422,19859434702,45,89437072,0,752,49,49,5594,163,0,675,2067785,74,80705,33,801,147189572,1352,1,0,32,63,11,6,1200,675,0,0,0,72690921,13037255,5855777968,0,675,471,2,1,14,14,2151,1,5855484747,5809074066,240927741,450996769,451013153,1,2,1,19843857836,73389,73389,14,14,14,450996769,16,3,648343,2110164,3643612,44700,5855484747,2067785,69049959,2129
267452.15,3,253952,62,312404,20582674082,47,93107741,0,772,50,50,5594,166,0,675,2122109,74,83864,33,801,147720476,1352,1,0,32,64,11,6,1200,675,0,0,0,75022596,13051479,6067447257,0,675,471,2,1,14,14,2151,1,6066410857,6020416698,247666452,467438496,467454880,1,2,1,20567293824,73389,73389,14,14,14,467438496,16,3,651435,2165737,3704864,46316,6066410857,2122109,71320468,2129
269467.43,3,253952,62,327245,21560602898,47,96933244,0,812,52,52,5594,169,1,675,2231264,74,88081,33,801,147985928,1352,1,0,32,66,11,6,1200,675,0,0,0,78930492,13878265,6352405039,0,675,471,2,1,14,14,2151,1,6352409961,6306273754,256786188,489669364,489685748,1,2,1,21545452016,73389,73389,14,14,14,489669364,16,3,663113,2277172,3887806,48498,6352409961,2231264,75045559,2129
271472.24,3,253952,62,339520,22369156064,51,102284747,0,857,53,53,5594,171,1,675,2301127,74,91574,33,801,148516832,1352,1,0,32,67,11,6,1200,675,0,0,0,81890989,14153677,6590478717,0,675,471,2,1,14,14,2151,1,6588018698,6542550561,265654768,508056469,508056469,1,2,1,22354484636,73389,73389,14,14,14,508056469,16,3,669656,2348650,3972918,50302,6588018698,2301127,77921047,2129
273476.59,3,253952,62,351176,23137025460,51,103953371,0,903,53,53,5594,173,1,675,2351454,74,94862,33,801,148782284,1352,1,0,32,67,11,6,1200,675,0,0,0,84240271,14154123,6814689336,0,675,471,2,1,14,14,2151,1,6812020746,6767066897,269678943,525489428,525505812,1,2,1,23121534832,73389,73389,14,14,14,525489428,16,3,674743,2400233,4043933,52011,6812020746,2351454,80199392,2129
275483.98,3,253952,62,366137,24122923516,51,105521620,0,947,57,57,5594,177,1,675,2448278,74,99163,33,801,149844092,1352,1,0,32,71,11,6,1200,675,0,0,0,88115932,15008836,7101752953,0,675,471,2,1,14,14,2151,1,7099456323,7055203768,276730553,547912586,547912586,1,2,1,24108153784,73389,73389,14,14,14,547912586,16,3,682950,2499283,4173922,54210,7099456323,2448278,83945204,2129
277496.86,3,253952,62,381698,25148038252,53,109916920,0,993,58,58,5594,179,1,675,2563208,74,103519,33,801,149844092,1352,1,0,32,72,11,6,1200,675,0,0,0,92126071,16028899,7399960580,0,675,471,2,1,14,14,2151,1,7398824771,7354823288,286805460,571208414,571224798,1,2,1,25133170216,73389,73389,14,14,14,571208414,16,3,683608,2616505,4298429,56494,7398824771,2563208,87831001,2129
279507.59,3,253952,62,396647,26131377096,53,113245819,0,1034,58,58,5594,185,1,675,2668167,74,107918,33,801,151171352,1352,1,0,32,72,11,6,1200,675,0,0,0,96225338,17034810,7684654000,0,675,471,2,1,14,14,2151,1,7683512173,7642240025,295487836,593551811,593568195,1,2,1,26116279684,73389,73389,14,14,14,593551811,16,3,700161,2723717,4473945,58687,7683512173,2668167,91754892,2129
280255.75,3,253952,62,400982,26415782060,54,115042563,1,1050,59,59,5594,191,1,675,2700999,74,109422,38,809,158511825,1359,1,1038,37,80,11,32,1394,675,479,1038,952,97770950,17605426,7767421298,8,675,471,2,1,14,14,2151,1,7763869224,7725268584,357624871,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,16,3,705501,2757189,4538547,59330,7763869224,2700999,93235949,2129
