timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
107306.73,253952,62,289735,19089268238,39,86996825,0,840,44,44,5720,161,0,675,2156943,16,77405,30,15,146924120,1352,1,0,29,58,4,1051,675,0,0,0,75701044,13275580,5632287903,0,675,346,2,1,14,14,451,1,5630565195,5583965645,193801765,433500433,433500433,1,2,1,19074019052,73389,73389,14,14,14,433500433,12,3,631948,2206079,3828869,42984,5630565195,2156943,71874828,1855
109316.67,253952,62,304007,20029907070,40,91531863,0,880,45,45,5720,164,0,675,2270716,16,81466,30,15,147455024,1352,1,0,29,59,4,1051,675,0,0,0,80005769,14058628,5907153012,0,675,346,2,1,14,14,451,1,5905423179,5858903408,205664830,454879333,454879333,1,2,1,20013969756,73389,73389,14,14,14,454862949,12,3,641148,2322248,3998463,45081,5905423179,2270716,76010092,1855
111326.87,253952,62,317773,20936395030,41,94769945,0,923,47,47,5720,167,0,675,2384686,16,85382,30,15,147720476,1352,1,0,29,61,4,1051,675,0,0,0,84012474,15083995,6170767772,0,675,346,2,1,14,14,451,1,6169826665,6123874561,214308971,475484311,475484311,1,2,1,20921309684,73389,73389,14,14,14,475484311,12,3,651568,2438500,4154002,47105,6169826665,2384686,79861387,1855
113334.77,253952,62,331881,21866020506,42,100604441,0,965,47,47,5720,169,0,675,2494775,16,89346,30,15,148251380,1352,1,0,29,61,4,1051,675,0,0,0,88111481,16245159,6442230446,0,675,346,2,1,14,14,451,1,6441407849,6395542373,225990877,496603226,496619610,1,2,1,21850541944,73389,73389,14,14,14,496603226,12,3,661598,2550893,4310369,49177,6441407849,2494775,83804170,1855
115342.85,253952,62,345521,22764561216,45,106324284,0,998,49,49,5720,172,0,675,2606416,16,93279,30,15,148782284,1352,1,0,29,63,4,1051,675,0,0,0,92209692,17464228,6704052292,0,675,346,2,1,14,14,451,1,6703493130,6658159949,238494769,517042205,517058589,1,2,1,22749857020,73389,73389,14,14,14,517042205,12,3,667943,2664754,4460443,51183,6703493130,2606416,87752430,1855
117351.50,253952,62,359352,23676033220,46,110049655,0,1042,52,52,5720,175,0,675,2727317,16,97208,30,15,149047736,1352,1,0,29,66,4,1051,675,0,0,0,96172819,18359578,6968165097,0,675,346,2,1,14,14,451,1,6969831434,6924671813,247682667,537751520,537751520,1,2,1,23660345984,73389,73389,14,14,14,537735136,12,3,675506,2787979,4629688,53215,6969831434,2727317,91546444,1855
119359.39,253952,62,373110,24582295112,48,115424764,0,1086,53,53,5720,178,0,675,2845276,16,101119,30,15,149844092,1352,1,0,29,67,4,1051,675,0,0,0,100360402,19594035,7235279796,0,675,346,2,1,14,14,451,1,7233542979,7189491661,259216463,558354339,558354339,1,2,1,24567590916,73389,73389,14,14,14,558354339,12,3,681706,2908171,4787379,55233,7233542979,2845276,95576471,1855
121367.88,253952,62,386242,25447066100,49,119038983,0,1136,53,53,5720,180,0,675,2963663,16,104815,30,15,150109544,1352,1,0,29,67,4,1051,675,0,0,0,104401106,20355030,7488727244,0,675,346,2,1,14,14,451,1,7485939134,7442238097,266673355,578011204,578011204,1,2,1,25431772080,73389,73389,14,14,14,577994820,12,3,683985,3029697,4936267,57165,7485939134,2963663,99468428,1855
123374.50,253952,62,398974,26284675724,50,122981426,0,1177,54,54,5720,185,1,675,3065545,16,108554,30,15,151171352,1352,1,0,29,68,4,1051,675,0,0,0,108443616,21130489,7729378843,0,675,346,2,1,14,14,451,1,7728165315,7687006932,276567208,597043318,597059702,1,2,1,26269905992,73389,73389,14,14,14,597043318,12,3,693341,3133796,5077390,59028,7728165315,3065545,103369953,1855
123876.14,253952,62,400982,26415782060,51,123992369,1,1184,55,55,5720,191,1,675,3079916,16,109422,34,15,158511825,1359,1,1037,33,76,29,1076,675,648,1037,1610,109536697,21477190,7767604277,8,675,346,2,1,14,14,451,1,7763869224,7725268584,338928462,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,12,3,695841,3148525,5115444,59330,7763869224,3079916,104425005,1855
