timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
662682.89,21,253952,62,188182,12398672440,12,23313027,0,1002,19,19,1632,1251,10,603,1415310,2,24,73980,16,121923495,1208,1,0,4,4333,234548130,9,938128036,15,33,7,4783,603,0,0,94094028,1391610,3982848350,0,601,623,2,3,1,14,14,4954,0,3,3979979861,3909921653,118538809,238023922,238023922,1,3,1,0,12377243976,73389,73389,14,14,14,238023926,12,3,195457,1450125,1941123,33088,3979979861,1415310,92156431,1960
664687.47,21,253952,62,204292,13458638852,16,27830738,0,1068,20,20,1632,1359,10,603,1502748,2,24,80303,16,122237211,1208,1,0,4,4333,254595804,9,1018383216,15,34,7,4783,603,0,0,100583694,1393990,4322813278,0,601,623,2,3,1,14,14,4954,0,3,4319043298,4244273788,129664061,258373233,258373233,1,3,1,0,13435408148,73389,73389,14,14,14,258373237,12,3,199114,1539916,2050856,35901,4319043298,1502748,98536621,1960
666694.25,21,253952,62,225824,14877252990,16,28467054,0,1190,22,22,1632,1510,10,612,1673898,2,24,88803,16,123735519,1226,1,0,4,4333,281519621,9,1126013940,15,36,7,4783,612,0,0,111592787,1603396,4773913615,0,610,625,2,3,1,14,14,4954,0,3,4770641004,4691107742,141494371,285617161,285649929,1,3,1,0,14852092404,73389,73389,14,14,14,285617165,12,3,209182,1715251,2245983,39667,4770641004,1673898,109351011,1982
668701.06,24,253952,62,247473,16304246734,16,29334461,0,1338,23,23,1632,1649,10,612,1856928,2,24,97312,16,123735519,1226,1,0,4,4333,308503254,9,1234013016,15,37,7,4783,612,0,0,122762816,1768754,5231008962,0,610,625,2,3,1,14,14,4954,0,3,5228014586,5141432565,153671006,312987843,313020611,1,3,1,0,16275367868,73389,73389,14,14,14,312987847,12,3,214765,1902601,2444707,43458,5228014586,1856928,120322729,1982
670713.81,25,253952,62,270683,17833307470,16,31176659,0,1456,23,23,1632,1788,10,621,2051276,2,24,106420,16,125234053,1244,1,0,4,4333,337402100,9,1349543820,15,37,7,4783,621,0,0,134797534,2015241,5731231719,0,619,633,2,3,1,14,14,4954,0,3,5727076520,5624186272,167733663,342314254,342330638,1,3,1,0,17800341240,73389,73389,14,14,14,342314258,12,3,221815,2103313,2672479,47594,5727076520,2051276,132130135,2011
672723.54,34,253952,62,294226,19384715982,17,33981636,0,1568,24,24,1632,1939,10,621,2262054,2,24,115642,17,125547769,1244,1,0,4,4333,366633301,9,1466533204,16,38,7,4792,621,0,0,146927518,2200944,6244302853,0,619,633,2,3,1,14,14,4954,0,3,6239690488,6114781007,182852143,371978696,372011464,1,3,1,0,19342892224,73389,73389,14,14,14,371978700,12,3,232876,2318959,2932651,51847,6239690488,2262054,144000412,2011
674727.52,35,253952,62,311380,20515101504,20,38449457,0,1647,24,24,1632,2046,10,630,2364752,2,24,122356,17,126989785,1262,1,0,4,4333,387968643,9,1551809964,16,38,7,4792,630,0,0,154091474,2203934,6618261103,0,628,637,2,3,1,14,14,4954,0,3,6613500514,6472474079,194482719,393633965,393633965,1,3,1,0,20468966212,73389,73389,14,14,14,393633969,12,3,243047,2424380,3061757,54945,6613500514,2364752,151035548,2035
676733.19,38,253952,62,338539,22304580748,20,40248375,0,1823,29,29,1632,2224,10,648,2604789,2,24,132991,18,130614505,1298,1,0,4,4333,421661496,9,1686516716,17,43,7,4808,648,0,0,168208265,2366881,7229827062,0,646,649,2,3,1,14,14,4954,0,3,7225461568,7039969491,210565283,427774669,427791053,1,3,1,0,22244282820,73389,73389,14,14,14,427774673,12,3,264706,2669901,3350348,60015,7225461568,2604789,164864284,2092
678741.24,43,253952,62,365442,24077734668,20,43574552,0,1987,29,29,1632,2392,11,675,2857236,2,24,143501,18,135423782,1352,1,0,4,4333,454991976,9,1819903280,17,43,7,4808,675,0,0,182748252,2526770,7841113847,0,673,672,2,3,1,14,14,4954,0,3,7836110075,7602763975,228170516,461581660,461614428,1,3,1,0,24002246352,73389,73389,14,14,14,461581664,12,3,284238,2927987,3670908,65088,7836110075,2857236,179084223,2189
680753.07,45,253952,62,391053,25764661216,21,46285932,0,2136,29,29,1632,2554,12,693,3109571,2,24,153472,18,138633363,1388,1,0,4,4333,486628548,9,1946449724,17,43,7,4808,693,0,0,196950467,2750507,8430072325,0,691,684,2,3,1,14,14,4954,0,3,8423779416,8138269560,245696787,493717927,493750695,1,3,1,0,25673332236,73389,73389,14,14,14,493717931,12,3,289888,3185955,3985951,69962,8423779416,3109571,192971907,2252
682763.52,48,253952,62,417538,27508709004,21,48032159,0,2292,30,30,1632,2727,13,720,3383049,2,24,163800,18,143386362,1442,1,0,4,4333,519359125,9,2077307304,17,44,7,4808,720,0,0,211945223,2955451,9057224193,0,718,706,2,3,1,14,14,4954,0,3,9049979439,8693320227,262638144,526898452,526931220,1,3,1,0,27398719536,73389,73389,14,14,14,526898456,12,3,302918,3465367,4319431,75197,9049979439,3383049,207633700,2349
684769.58,56,253952,62,445245,29334361151,21,50164869,0,2440,30,30,1632,2901,13,945,3669506,2,24,174569,18,182692053,1892,1,0,4,4333,553499603,9,2213933800,17,44,7,4808,945,0,0,227714499,3179828,9723444661,0,943,987,2,3,1,14,14,4954,0,3,9717392676,9275651992,280666443,561526358,561559126,1,3,1,0,29199370648,73389,73389,14,14,14,561526362,12,3,321091,3758121,4688049,80730,9717499513,3669559,223033902,3173
686779.85,62,253952,62,473091,31168360860,21,51920257,0,2603,30,30,1632,3085,22,1881,3942972,6,24,185378,18,343594918,3764,1,0,4,4333,587808680,9,2350976480,17,44,7,4808,1881,0,0,243773096,3410672,10398655358,0,1875,2054,6,3,1,14,14,4954,0,3,10390482677,9859706086,298757717,596357979,596357979,1,3,1,0,31010614940,73389,73389,14,14,14,596357983,12,3,342990,4037593,5021192,86282,10390482677,3942972,238760896,6721
687073.24,62,253952,62,476008,31360023834,24,52440320,3,2631,38,38,1632,3130,22,1881,3969707,6,24,186584,31,351574889,3771,1,1228,4,4333,591599349,9,2366397396,30,59,25,5824,1881,1228,981,245866875,3481241,10462679522,8,1875,2054,6,3,1,14,14,4954,44452945,3,10453636205,9920049397,390593067,600037902,600037902,1,3,1,44452945,31201970936,73389,73389,14,14,14,600037906,12,3,347007,4064955,5082275,86766,10453636205,3969707,240792661,6721
