event,value,description
CompileExpressionsMicroseconds,243779,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,6644,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,982646518689,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,3930586074756,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,16437,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,17988154,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,21802183,Total time spent executing query plan optimizations.
SelectedParts,6628,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,6628,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,6628,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,243211146,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,243211146,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,1988525614499,Number of rows SELECTed from all tables.
SelectedBytes,95468430495906,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,1988525607228,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1988525607228,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,15,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1835091,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,19627,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,33027972,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,1648255,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,638405,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,483,Time spent resetting task for Common executor.
ContextLock,5714327,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,11421200,Context lock wait time in microseconds
RWLockAcquiredReadLocks,7304,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,25,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,1807047,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,10,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,613,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,238153,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,12157,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,256778,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,23164436909389,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,643583071259,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,21958335980,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,12756,Total time spent for memory allocator purge
SoftPageFaults,2201965149,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,578,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,2345699473465,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,665538220398,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,11121156096,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,29804451610566,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,26552,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1446854929,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,237421236,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,29661437389813,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,17468236814,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,840475779573,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2215,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,18844,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1700,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4372,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,640,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,873,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,1652233,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,12439166,Cumulative time spend in logging
InterfaceHTTPSendBytes,3791379,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,3585785,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,901,Number of created server HTTP connections
HTTPServerConnectionsReused,3294,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,3314,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,25,Number of expired server HTTP connections.
HTTPServerConnectionsReset,5,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,129038,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,630086343048,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,538038352070,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,13140199,Total number of CPU preemptions
ConcurrencyControlUpscales,129038,Total number of CPU upscaling events
ConcurrencyControlDownscales,129038,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,2259,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,156942,Total time a query was waiting for a query slots
MemoryWorkerRun,224769,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,362269182,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
