event,start_value,end_value,diff,description
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,12439166,12439166,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,1256981,1977980,720999,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,12756,12756,0,Total time spent for memory allocator purge
MemoryWorkerRun,143960,224769,80809,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,216483243,362269182,145785939,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,768,873,105,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1397,1700,303,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,563,640,77,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3738,4372,634,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,17276,18844,1568,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,1010530,1648255,637725,Total time spent while merging sorted columns
NetworkReceiveBytes,2260465,3585785,1325320,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,70987,105738,34751,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,2424422,3791379,1366957,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,434966,694499,259533,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,420339504762,665538220398,245198715636,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,2075831880118,2345699473465,269867593347,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,11121156096,11121156096,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,18982329707422,29804451610566,10822121903144,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,16912,26552,9640,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1255451,1976276,720825,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,2796901,5079717,2282816,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,1715,1889,174,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,1806959,1807047,88,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,8,10,2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,530,613,83,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,5279,8295,3016,Count queries with all subqueries
Query,2115,3320,1205,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,4211,6619,2408,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,4229,6637,2408,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,18534295,21802183,3267888,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,370999308672,924910577796,553911269124,Total time of all queries.
RWLockAcquiredReadLocks,4808,7304,2496,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,17,25,8,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2563084,4057218,1494134,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,18900345066797,29674354483232,10774009416435,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,18564408084122,29165890138381,10601482054259,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,20186228357307,23164436909389,2978208552082,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,4476,9560,5084,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,1266079973220,1988525607228,722445634008,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,1266079973220,1988525607228,722445634008,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,4220,9036,4816,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,143960,224769,80809,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,5279,8295,3016,Count SELECT queries with all subqueries
SelectQuery,2115,3320,1205,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,370999308672,924910577796,553911269124,Total time of SELECT queries.
SelectedBytes,60767038509557,95468430495906,34701391986349,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,154850790,243211146,88360356,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,154850790,243211146,88360356,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,4220,6628,2408,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,4220,6628,2408,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,4220,6628,2408,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,1266079977924,1988525614499,722445636575,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2215,2215,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,140597,238153,97556,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3816,12157,8341,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,160177,256778,96601,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1147871551,2201965149,1054093598,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,713890796510,840475779573,126584983063,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,12868995249,21958335980,9089340731,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1057274379,1446854929,389580550,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,151201820,237421236,86219416,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,18892175903683,29661437389813,10769261486130,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,11200069648,17468236814,6268167166,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,407472167424,643583071259,236110903835,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,22143827,33027972,10884145,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
