event,start_value,end_value,diff,description
OSReadBytes,11121156096,11121156096,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,9620882243456,18982329704249,9361447460793,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,8456,16904,8448,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,628920,1255451,626531,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,978473,2796901,1818428,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,991,1715,724,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,1806842,1806959,117,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,3,8,5,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,453,530,77,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,2640,5278,2638,Count queries with all subqueries
Query,1058,2114,1056,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,2101,4211,2110,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,2119,4229,2110,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,1652134,18534259,16882125,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,79113926919,370999307643,291885380724,Total time of all queries.
RWLockAcquiredReadLocks,2627,4807,2180,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,7,17,10,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,1167316,2562736,1395420,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,9581091726165,18900344020944,9319252294779,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,9301933477461,18564408084122,9262474606661,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,986073496350,20186228355816,19200154859466,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,4476,4476,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,633039986610,1266079973220,633039986610,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,633039986610,1266079973220,633039986610,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,4220,4220,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,71355,143933,72578,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,2640,5278,2638,Count SELECT queries with all subqueries
SelectQuery,1058,2114,1056,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,79113926919,370999307643,291885380724,Total time of SELECT queries.
SelectedBytes,30383519250411,60767038491096,30383519240685,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,77425395,154850790,77425395,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,77425395,154850790,77425395,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,2110,4220,2110,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,2110,4220,2110,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,2110,4220,2110,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,633039988929,1266079977785,633039988856,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2215,2215,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,72008,140594,68586,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,2465,3816,1351,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,86391,160155,73764,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,471700856,1147871539,676170683,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,32713181673,713890796510,681177614837,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,6310979175,12868995248,6558016073,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,224426652,1057274379,832847727,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,76691554,151201820,74510266,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,9577510626058,18892175903683,9314665277625,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,5494589574,11200069648,5705480074,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,194995983505,407472166458,212476182953,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,9429686,22143827,12714141,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
