event,start_value,end_value,diff,description
HTTPServerConnectionsReused,0,223,223,Number of reused server HTTP connections
IOBufferAllocBytes,25644550,47143298889,47117654339,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,278,298005,297727,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,5,2929,2924,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,952561,952312,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,25495509,25495509,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,1347,14814,13467,Number of bytes received through native interfaces
InterfaceNativeSendBytes,338441,3676325,3337884,Number of bytes sent through native interfaces
JoinBuildTableRowCount,0,416,416,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,121233,121233,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,61526332296,61526332296,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,665,665,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,246105329184,246105329184,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2735830,2735830,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,10643271,199564661764,199554018493,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,119,24173,24054,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,7271,283987400,283980129,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,171,15720650,15720479,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,31,144677305,144677274,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,67,24038,23971,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,4776,3321159,3316383,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,6653911,6653911,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,133070,133070,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,2681,2681,0,Total time spent for memory allocator purge
MemoryWorkerRun,216,23639,23423,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,275673,65697005,65421332,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,208,690,482,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,156,996,840,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,132,446,314,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,631,2924,2293,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,3797,28783,24986,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,48565,48565,Total time spent while merging sorted columns
NetworkReceiveBytes,1596,967375,965779,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,2291536,421062865,418771329,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,338441,29171834,28833393,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,479,610890,610411,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,15359,38986267609,38986252250,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,30,6521746411,6521746381,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,4539,1975114708852,1975114704313,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,32,23424,23392,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,132715,132715,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,18,115194,115176,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,161,560,399,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2730461,2730669,208,Total time spent holding data parts lock in MergeTree tables
PartsLocks,70,395,325,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,12,3277,3265,Count queries with all subqueries
Query,5,2929,2924,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,439,439,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,453,453,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,440,511439,510999,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,13640,6435166751,6435153111,Total time of all queries.
RWLockAcquiredReadLocks,479,4561,4082,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,13,13,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,4072,409221,405149,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,12727202,1967977525598,1967964798396,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,599687,1944306295949,1944305696262,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,24410,211955817590,211955793180,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,1237,1237,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,133808452146,133808452146,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,133808452146,133808452146,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,446,446,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,216,23639,23423,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,12,3277,3265,Count SELECT queries with all subqueries
SelectQuery,5,2929,2924,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,13640,6435166751,6435153111,Total time of SELECT queries.
SelectedBytes,1840486,6386877169860,6386875329374,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,16365747,16365747,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,16365747,16365747,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,446,446,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,446,446,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,446,446,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,26686,133808738329,133808711643,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2765,2765,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,684,15536,14852,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,241,241,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,753,30369,29616,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,1283,88887645,88886362,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1627,5031632758,5031631131,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,4011,1096662112,1096658101,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,6,4,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,64,38492246,38492182,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,56,15694046,15693990,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254901,1966720005512,1966719750611,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,221,961896942,961896721,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,11352,37890321724,37890310372,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,2437544,2437544,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
