event,value,description
MarkCacheMisses,292,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,283,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,317,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,66987,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,1449839321,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,410891,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,1037056542,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,497566,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,607088,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,28043372,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,798,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolThreadCreationMicroseconds,256198,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,37752,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,13017,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,30868513,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,10354,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,10244,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,1125199,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,14648080,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,5176750,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,27584594253,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,115729312,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,86357,Total time spent analyzing index of patch parts
InsertedRows,2265,Number of rows INSERTed to all tables.
InsertedBytes,27837637,Number of bytes (uncompressed; for columns as they stored in memory) INSERTed to all tables.
CompileFunction,3,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,375850,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,24576,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,128,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,18931179168,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,75724716672,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,499,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,57211,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,503318,Total time spent executing query plan optimizations.
SelectedParts,300,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,300,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,300,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,5504175,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,5504175,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,45003081338,Number of rows SELECTed from all tables.
SelectedBytes,2133804469823,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,45003169812,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,45002842650,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,20,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,3877778,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,1109,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,2150284,Time spent loading marks
LoadedMarksFiles,292,Number of mark files loaded.
LoadedMarksCount,2988571,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,7283816,Size of in-memory representations of loaded marks.
Merge,37,Number of launched background merges.
MergeSourceParts,259,Number of source parts scheduled for merges.
MergedRows,327162,Rows read for background merges. This is the number of rows before merge.
MergedColumns,56906,Number of columns merged during the horizontal stage of merges.
MergedUncompressedBytes,364110208,Uncompressed bytes (for columns as they stored in memory) that was read for background merges. This is the number before merge.
MergeTotalMilliseconds,267358,Total time spent for background merges
MergeExecuteMilliseconds,267278,Total busy time spent for execution of background merges
MergeHorizontalStageTotalMilliseconds,226360,Total time spent for horizontal stage of background merges
MergeHorizontalStageExecuteMilliseconds,226315,Total busy time spent for execution of horizontal stage of background merges
MergeVerticalStageTotalMilliseconds,7,Total time spent for vertical stage of background merges
MergeProjectionStageTotalMilliseconds,40991,Total time spent for projection stage of background merges
MergeProjectionStageExecuteMilliseconds,40963,Total busy time spent for execution of projection stage of background merges
MergingSortedMilliseconds,29700,Total time spent while merging sorted columns
MergeTreeDataWriterRows,2265,Number of rows INSERTed to MergeTree tables.
MergeTreeDataWriterUncompressedBytes,27837637,Uncompressed bytes (for columns as they stored in memory) INSERTed to MergeTree tables.
MergeTreeDataWriterCompressedBytes,48142270,Bytes written to filesystem for data INSERTed to MergeTree tables.
MergeTreeDataWriterBlocks,223,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.
MergeTreeDataWriterBlocksAlreadySorted,223,Number of blocks INSERTed to MergeTree tables that appeared to be already sorted.
MergeMutateBackgroundExecutorTaskExecuteStepMicroseconds,268261209,Time spent in executeStep() for MergeMutate executor tasks.
MergeMutateBackgroundExecutorTaskResetMicroseconds,437618,Time spent resetting task for MergeMutate executor.
CommonBackgroundExecutorTaskExecuteStepMicroseconds,54758342,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,1277,Time spent resetting task for Common executor.
MergeTreeDataWriterSortingBlocksMicroseconds,1244,Time spent sorting blocks
InsertedCompactParts,223,Number of parts inserted in Compact format.
MergedIntoWideParts,12,Number of parts merged into Wide format.
MergedIntoCompactParts,25,Number of parts merged into Compact format.
ContextLock,238301,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,7295,Context lock wait time in microseconds
RWLockAcquiredReadLocks,5647,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,11,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,6502086,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,108,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,2173,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,191386,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,28409,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,71585,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,35009176729,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,23194965417,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,387057908,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,3,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,8943,Total time spent for memory allocator purge
SoftPageFaults,20765725,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,932,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,943063268,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,23581633057,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,8316796928,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSWriteBytes,428720128,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSReadChars,652296126350,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,202363246,"Number of bytes written to filesystem, including page cache, as well as network and other files."
CannotWriteToWriteBufferDiscard,38340,Number of stack traces dropped by query profiler or signal handler because pipe is full or cannot write to pipe.
MemoryAllocatedWithoutCheck,22755769,Number of times memory has been allocated without checking for memory constraints.
MemoryAllocatedWithoutCheckBytes,9102587257484,Amount of bytes that has been allocated without checking for memory constraints.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,14992576,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,5166042,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,649428304015,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1054071843,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,1952305577,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,3813,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,205774,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,61498,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,35853,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,2849,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,12837,Amount of candidate parts for merge
MergerMutatorSelectRangePartsCount,259,Amount of parts in selected range for merge
AsyncLoaderWaitMicroseconds,3022511,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,50,Number of log messages with level Info
LogWarning,4,Number of log messages with level Warning
LogError,4,Number of log messages with level Error
LoggerElapsedNanoseconds,14291727,Cumulative time spend in logging
InterfaceHTTPSendBytes,27706384,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,604202,Number of bytes received through HTTP interfaces
InterfaceNativeSendBytes,336988,Number of bytes sent through native interfaces
InterfaceNativeReceiveBytes,2886,Number of bytes received through native interfaces
HTTPServerConnectionsCreated,2025,Number of created server HTTP connections
HTTPServerConnectionsReused,74,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,75,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1988,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1987,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsGranted,223,Number of CPU slot granted according to guarantee of 1 thread per query and for queries with setting 'use_concurrency_control' = 0
ConcurrencyControlSlotsAcquired,1938,Total number of CPU slots acquired
ConcurrencyControlSlotsAcquiredNonCompeting,223,Total number of noncompeting CPU slot acquired
ConcurrencyControlWaitMicroseconds,523824544,Total time a query was waiting on resource requests for CPU slots.
MemoryWorkerRun,38513,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,344429332,Total time spent by MemoryWorker for background work
FilterTransformPassedRows,27165,Number of rows that passed the filter in the query
FilterTransformPassedBytes,9425683,Number of bytes that passed the filter in the query
AsyncLoggingConsoleTotalMessages,60,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,60,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,8,How many messages (accepted or dropped) have been sent to the async queue for the error file log
