event,value,description
LocalThreadPoolThreadCreationMicroseconds,2651817,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,341006223,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,15321995,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,193285344507,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,332029586,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,50821,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,81705,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,476,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,57630494100,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,230521136440,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,1055,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,343499,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,499750,Total time spent executing query plan optimizations.
SelectedParts,488,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,488,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,488,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,17906916,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,17906916,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,128850941037,Number of rows SELECTed from all tables.
SelectedBytes,6137171939035,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,128851022408,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,128851251784,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,15,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2772017,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,1361,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,4862087,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,95214,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,148589,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,208,Time spent resetting task for Common executor.
ContextLock,343596,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,14480,Context lock wait time in microseconds
RWLockAcquiredReadLocks,937,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2762180,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,378,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,15452,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,190,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,18547,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,246477900703,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,38700441804,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,1323633991,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,13238,Total time spent for memory allocator purge
SoftPageFaults,81147241,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
OSCPUWaitMicroseconds,13570577702,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,40024278365,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadChars,1927613857781,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,1456,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,49288091,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,15309716,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,1919059609508,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1112544931,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,8752853901,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2796,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,22244,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1107,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3225,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,432,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,588,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2593408,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,48,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LogError,14,Number of log messages with level Error
LoggerElapsedNanoseconds,7286361,Cumulative time spend in logging
InterfaceHTTPSendBytes,216084,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,274447,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,92,Number of created server HTTP connections
HTTPServerConnectionsReused,188,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,188,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,1,Number of expired server HTTP connections.
HTTPServerConnectionsReset,1,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,10414,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,24517039389,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,24151208845,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,595874,Total number of CPU preemptions
ConcurrencyControlUpscales,10414,Total number of CPU upscaling events
ConcurrencyControlDownscales,10081,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,251,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,56109801,Total time a query was waiting for a query slots
MemoryWorkerRun,13744,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,28520492,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,67,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,67,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,17,How many messages (accepted or dropped) have been sent to the async queue for the error file log
