event,start_value,end_value,diff,description
ConcurrentQueryWaitMicroseconds,0,56109801,56109801,Total time a query was waiting for a query slots
ContextLock,1086,343596,342510,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,3,14480,14477,Context lock wait time in microseconds
CreatedReadBufferOrdinary,167,145062,144895,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,328279,1202410698,1202082419,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,10,0,Total time spent waiting for write syscall. This include writes to page cache.
FailedQuery,0,7,7,"Number of total failed queries, both internal and user queries."
FailedSelectQuery,0,7,7,"Same as FailedQuery, but only for SELECT queries."
FairPolicyDequeue,0,3955543,3955543,Number of dequeues invoked at all FairPolicyNodes
FileOpen,224,374,150,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,0,1361,1361,Time spent filtering parts by PK.
FunctionExecute,0,31009414,31009414,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,661,1755,1094,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,451193,5135891,4684698,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,711,6910,6199,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,361,41618,41257,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,90563,632789,542226,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,92,91,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,1,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,188,188,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,188,188,Number of reused server HTTP connections
IOBufferAllocBytes,21110981,32826555772,32805444791,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,249,292096,291847,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,246,245,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,274447,274198,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,216084,216084,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,476,476,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,343499,343499,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,57630494100,57630494100,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,1055,1055,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,230521136440,230521136440,Total number of rows in the result of a JOIN operation.
LoadedDataParts,15,15,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,2772017,2772017,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,8286677,193285344507,193277057830,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,121,6075,5954,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,11673,332029586,332017913,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,165,15321995,15321830,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,13,341006223,341006210,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,63,5211,5148,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,9921,2651817,2641896,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,0,14,14,Number of log messages with level Error
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,7007794,7286361,278567,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,144851,144851,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,22,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,13238,13238,0,Total time spent for memory allocator purge
MemoryWorkerRun,270,13744,13474,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,236231,28520492,28284261,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,214,588,374,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,174,1107,933,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,158,432,274,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,563,3225,2662,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,3548,22244,18696,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,95214,95214,Total time spent while merging sorted columns
NetworkReceiveBytes,249,274447,274198,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,10,15109,15099,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,216084,216084,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,36228,36228,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,40024278365,40024278365,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,13570577702,13570577702,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,1927613857781,1927613857781,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,1456,1456,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,144755,144755,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,27,255946,255919,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,141,281,140,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,2761921,2762180,259,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,1,1,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,87,378,291,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,609,608,Count queries with all subqueries
Query,1,246,245,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,477,477,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,499,499,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,46,499750,499704,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,17445974912,17445974912,Total time of all queries.
RWLockAcquiredReadLocks,180,937,757,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,1,1,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,4217,230468,226251,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,12818502,1919769851281,1919757032779,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,1871208827868,1871208337757,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,246477900703,246477900703,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,879,879,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,128851022408,128851022408,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,128851251784,128851251784,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,878,878,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,270,13744,13474,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,609,608,Count SELECT queries with all subqueries
SelectQuery,1,246,245,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,17445974912,17445974912,Total time of SELECT queries.
SelectedBytes,0,6137171939035,6137171939035,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,17906916,17906916,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,17906916,17906916,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,488,488,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,488,488,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,488,488,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,128850941037,128850941037,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,2796,2796,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,438,15452,15014,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,190,190,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,872,18547,17675,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,81147241,81147241,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,3584,8752853901,8752850317,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,1323633991,1323633991,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,87,49288091,49288004,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,15309716,15309662,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,1919059609508,1919059354688,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,190,1112544931,1112544741,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,0,38700441804,38700441804,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,4862087,4862087,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,61,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
