event,start_value,end_value,diff,description
ReadBufferFromFileDescriptorReadBytes,14553371,0,-14553371,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,490111,0,-490111,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
Seek,293,0,-293,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,0,-1,Count SELECT queries with all subqueries
SelectQuery,1,0,-1,"Same as Query, but only for SELECT queries."
ServerStartupMilliseconds,2382,0,-2382,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,389,0,-389,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,4,0,-4,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,974,0,-974,Number of times shared data parts lock has been acquired for MergeTree tables
SynchronousReadWaitMicroseconds,1723,0,-1723,Time spent in waiting for synchronous reads in asynchronous local read.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,68,0,-68,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,54,0,-54,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,254820,0,-254820,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,133,0,-133,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
WriteBufferFromFileDescriptorWrite,1,0,-1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,0,-60,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
