event,start_value,end_value,diff,description
GlobalThreadPoolJobWaitTimeMicroseconds,179276286,179439693,163407,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,12935,13372,437,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,305582,315586,10004,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,3087,3087,0,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,30900170,30900170,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,171,197,26,Number of created server HTTP connections
HTTPServerConnectionsExpired,87,104,17,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,200,202,2,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,87,104,17,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,200,202,2,Number of reused server HTTP connections
HardPageFaults,29,29,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,44681060510,47536641570,2855581060,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,394357,420692,26335,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,338,362,24,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,362450,389430,26980,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,310779,331839,21060,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,1259,1259,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,245592,245592,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,616,660,44,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,3315823,3333552,17729,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,80112228996,84384272470,4272043474,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,1444,1547,103,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,320447946576,337536055776,17088109200,Total number of rows in the result of a JOIN operation.
LoadedDataParts,15,15,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1681230,1681230,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,807301,0,Number of marks loaded (total across columns).
LoadedMarksFiles,22,22,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,937931688420,960410199141,22478510721,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,12009,12422,413,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,2004641863,2028119734,23477871,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,21559140,22500196,941056,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,7148461778,7184134438,35672660,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,11214,11616,402,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,39701785,39951764,249979,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,180,216,36,Number of log messages with level Error
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,66137766,76816008,10678242,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,195503,208571,13068,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,22,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryAllocatorPurge,1,1,0,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,31642,31642,0,Total time spent for memory allocator purge
MemoryWorkerRun,39569,40463,894,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,91027571,92893729,1866158,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,634,634,0,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,868,868,0,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,464,464,0,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,2356,2356,0,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,12910,12910,0,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,142040,148218,6178,Total time spent while merging sorted columns
NetworkReceiveBytes,363709,390689,26980,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,44157689,44158162,473,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,556371,577431,21060,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,330201,335819,5618,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,57995410138,60719107068,2723696930,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,140382644665,141636299907,1253655242,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,3887104,3887104,0,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,2715198342296,2832563247081,117364904785,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,4096,4096,0,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,2329,2465,136,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,195359,208427,13068,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,709784,749141,39357,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,329,329,0,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,7481,7481,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,1651745,1651745,0,Total time spent holding data parts lock in MergeTree tables
PartsLocks,408,408,0,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,828,886,58,Count queries with all subqueries
Query,338,362,24,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,623,669,46,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,693,739,46,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,3843306,3878728,35422,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,31558050493,35159672421,3601621928,Total time of all queries.
RWLockAcquiredReadLocks,1449,1495,46,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,1,1,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,675122,690774,15652,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,2705075304044,2821936832869,116861528825,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,2648782935887,2762634520743,113851584856,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,1020951337741,1049058320321,28106982580,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,938,1000,62,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,182989428877,190617739660,7628310783,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,182989789325,190618122525,7628333200,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,920,1006,86,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,39569,40463,894,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,827,885,58,Count SELECT queries with all subqueries
SelectQuery,337,361,24,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,31558043012,35159664940,3601621928,Total time of SELECT queries.
SelectedBytes,8701691494559,9071978297550,370286802991,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,24144981,25832928,1687947,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,24144981,25832928,1687947,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,658,704,46,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,658,704,46,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,658,704,46,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,182989324915,190617701428,7628376513,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,1760,1760,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,24626,25494,868,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,250,256,6,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,47676,48779,1103,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,118664417,126503494,7839077,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,46586876504,47377083135,790206631,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1868967853,1965920447,96952594,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,111503386,115103700,3600314,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,21540853,22481181,940328,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,2702973626644,2819786297362,116812670718,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,1671580883,1745754172,74173289,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,56125894371,58752595118,2626700747,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,10408977,10625543,216566,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,150,150,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
