event,start_value,end_value,diff,description
MarkCacheMisses,77,77,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,25187,37317,12130,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,3533869,5939314,2405445,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,864,895,31,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1382,1436,54,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,329,340,11,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3364,3521,157,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,15063,15689,626,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,67858,150022,82164,Total time spent while merging sorted columns
NetworkReceiveBytes,2445218,3976345,1531127,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,140188,1074334,934146,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,2683894,4385423,1701529,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,229099,441683,212584,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,44978043453,81080923936,36102880483,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,39224919520,292666562318,253441642798,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,2165437547675,3540157381648,1374719833973,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,18752,30728,11976,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,1571213,2531300,960087,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,5848844,34593341,28744497,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,8864,10265,1401,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,7936,7966,30,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,2,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,303,316,13,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,5821,9562,3741,Count queries with all subqueries
Query,2345,3842,1497,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,16369,26841,10472,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,16391,26863,10472,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,6880991,56095624,49214633,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,9091257855,32277122206,23185864351,Total time of all queries.
RWLockAcquiredReadLocks,4962,7966,3004,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,3,3,0,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,224984,346861,121877,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,2164599152496,3538163909923,1373564757427,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,2064267512337,3386306009136,1322038496799,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,366678682919,1812615560383,1445936877464,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,604,604,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,140367361680,230106495472,89739133792,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,140367361680,230106495472,89739133792,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,2340,2340,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,25187,37317,12130,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,5821,9562,3741,Count SELECT queries with all subqueries
SelectQuery,2345,3842,1497,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,9091257855,32277122206,23185864351,Total time of SELECT queries.
SelectedBytes,6721317250069,11028795713312,4307478463243,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,17241120,28263648,11022528,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,17241120,28263648,11022528,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,16380,26852,10472,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,16380,26852,10472,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,16380,26852,10472,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,140367366671,230106503587,89739136916,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,92,92,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,60214,257425,197211,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3143,3502,359,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,29354,42765,13411,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,624310395,882255817,257945422,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1733969360,7468923613,5734954253,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,2391150407,3889202155,1498051748,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,17651992,28861606,11209614,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,2164012663401,3537232305477,1373219642076,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1699344762,7319196706,5619851944,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,42588382706,77194844356,34606461650,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,33078986,125521237,92442251,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,59,59,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
