event,start_value,end_value,diff,description
HTTPServerConnectionsReset,2,3,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,73,148,75,Number of reused server HTTP connections
IOBufferAllocBytes,19607151985,39188107180,19580955195,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,189074,377539,188465,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,101,197,96,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,103442,206384,102942,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,133433,257762,124329,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,1281,1281,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,229584,229584,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,192,384,192,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,311832,525714,213882,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,28396768752,56793537504,28396768752,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,830,1695,865,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,113587075008,227174150016,113587075008,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,37340,37340,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807422,807422,0,Number of marks loaded (total across columns).
LoadedMarksFiles,143,143,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3661568,3661568,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,118203131809,237038707340,118835575531,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,5385,10807,5422,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,6794576,13682643,6888067,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,12495,24486,11991,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,973584,1950013,976429,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,5337,10759,5422,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,2092399,2889584,797185,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1895394,1895394,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,93547,187291,93744,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,143,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,7166,14097,6931,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,2951641,5814485,2862844,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1245,1337,92,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2708,2902,194,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,293,312,19,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,5681,6074,393,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,31761,35691,3930,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,92652,185539,92887,Total time spent while merging sorted columns
NetworkReceiveBytes,104723,207665,102942,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,241962709,592330415,350367706,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,363017,487346,124329,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,26518,46340,19822,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,37854043716,75267221760,37413178044,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,8279563154,17063141705,8783578551,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,846071880653,1691823020381,845751139728,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,800,1568,768,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,93331,186676,93345,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,234675,498003,263328,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,782,1181,399,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,30004,30148,144,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,13,17,4,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,261,283,22,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,251,490,239,Count queries with all subqueries
Query,101,197,96,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,1186,2421,1235,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,1284,2519,1235,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,467631,803344,335713,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,7330976890,14368940350,7037963460,Total time of all queries.
RWLockAcquiredReadLocks,818,1029,211,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,0,3,3,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,75969,150922,74953,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,845348040276,1690389680742,845041640466,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,836010402096,1671957360956,835946958860,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,132851666168,265751093734,132899427566,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,355,708,353,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,57003600690,114007201380,57003600690,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,57003600690,114007201380,57003600690,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,190,380,190,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,7166,14097,6931,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,251,490,239,Count SELECT queries with all subqueries
SelectQuery,101,197,96,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,7330976890,14368940350,7037963460,Total time of SELECT queries.
SelectedBytes,2738574344100,5477147347684,2738573003584,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,6971955,13943910,6971955,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,6971955,13943910,6971955,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,1235,2470,1235,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,1235,2470,1235,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,1235,2470,1235,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,57003621865,114007222882,57003601017,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,105,105,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,32109,48081,15972,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,189,353,164,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,8394,14511,6117,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,111192780,216957512,105764732,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,714974935,1385474396,670499461,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1282091243,2510580248,1228489005,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,2,2,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,6774377,13546133,6771756,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,845138409238,1689969168948,844830759710,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,698333817,1352404787,654070970,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,36572989508,72758626842,36185637334,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,2664033,3680365,1016332,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
