event,start_value,end_value,diff,description
DiskWriteElapsedMicroseconds,8,8,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,0,3737672,3737672,Number of dequeues invoked at all FairPolicyNodes
FileOpen,357,864,507,Number of files opened.
FilterTransformPassedBytes,0,1258657,1258657,Number of bytes that passed the filter in the query
FilterTransformPassedRows,0,20582,20582,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,0,6696,6696,Time spent filtering parts by PK.
FunctionExecute,0,14112957,14112957,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,670,1396,726,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,2541053,5383110,2842057,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,705,6069,5364,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,73,852392,852319,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,34930,1225936,1191006,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,41,40,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,23,23,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,95,95,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,73,73,Number of reused server HTTP connections
IOBufferAllocBytes,21191413,19600860151,19579668738,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,420,189068,188648,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,100,99,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,250,103192,102942,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,116827,116827,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,0,1281,1281,Number of bytes received through native interfaces
InterfaceNativeSendBytes,0,229584,229584,Number of bytes sent through native interfaces
JoinBuildTableRowCount,0,192,192,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,311832,311832,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,28396768752,28396768752,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,830,830,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,113587075008,113587075008,Total number of rows in the result of a JOIN operation.
LoadedDataParts,34,34,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,37340,37340,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807422,807422,Number of marks loaded (total across columns).
LoadedMarksFiles,0,143,143,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3661568,3661568,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,116859,118203131612,118203014753,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,118,5381,5263,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,49639,6794149,6744510,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,118,12491,12373,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,23,973584,973561,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,70,5333,5263,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,5329,2092392,2087063,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,48,48,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1895394,1895394,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,93547,93547,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,0,143,143,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,212,7166,6954,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,12776,2951641,2938865,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,469,1245,776,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,714,2708,1994,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,107,293,186,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,1112,5681,4569,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,4839,31761,26922,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,0,92652,92652,Total time spent while merging sorted columns
NetworkReceiveBytes,250,104473,104223,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,6,241962701,241962695,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,0,346411,346411,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,0,26451,26451,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,0,37854042424,37854042424,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,0,8279563154,8279563154,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadChars,0,846071877356,846071877356,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,0,792,792,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,0,93331,93331,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,41,234675,234634,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,280,782,502,"Number of times a file has been found in the opened file cache, so we had to open it again."
PartsLockHoldMicroseconds,29019,30004,985,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,0,13,13,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,61,261,200,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,1,250,249,Count queries with all subqueries
Query,1,100,99,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,0,1186,1186,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,0,1284,1284,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,63,467604,467541,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,0,7330975549,7330975549,Total time of all queries.
RWLockAcquiredReadLocks,124,817,693,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,2489,75969,73480,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,5202063,845348040276,845342838213,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,308927,836010402096,836010093169,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,0,132851664321,132851664321,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,0,355,355,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,0,57003600690,57003600690,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,0,57003600690,57003600690,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,0,190,190,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,212,7166,6954,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,1,250,249,Count SELECT queries with all subqueries
SelectQuery,1,100,99,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,0,7330975549,7330975549,Total time of SELECT queries.
SelectedBytes,0,2738574326780,2738574326780,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,0,6971955,6971955,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,0,6971955,6971955,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,0,1235,1235,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,0,1235,1235,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,0,1235,1235,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,0,57003621730,57003621730,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,105,105,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,1843,32109,30266,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,0,189,189,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,943,8394,7451,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,0,111192665,111192665,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,306,714974935,714974629,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,0,1282091222,1282091222,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,0,2,2,Number of table function calls.
ThreadPoolReaderPageCacheHit,40,6774377,6774337,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,254132,845138409238,845138155106,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,224,698333817,698333593,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,0,36572988235,36572988235,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,0,2664033,2664033,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
