event,start_value,end_value,diff,description
ConcurrencyControlWaitMicroseconds,1662459428,1662459428,0,Total time a query was waiting on resource requests for CPU slots.
ContextLock,611261,611797,536,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,4518,4518,0,Context lock wait time in microseconds
CreatedReadBufferDirectIO,172873,172929,56,Number of times a read buffer with O_DIRECT was created for reading data (while choosing among other read methods).
CreatedReadBufferOrdinary,4878,4878,0,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,9107428616,9121724496,14295880,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,22,22,0,Total time spent waiting for write syscall. This include writes to page cache.
FailedQuery,8,8,0,"Number of total failed queries, both internal and user queries."
FailedSelectQuery,8,8,0,"Same as FailedQuery, but only for SELECT queries."
FairPolicyDequeue,802888,802888,0,Number of dequeues invoked at all FairPolicyNodes
FileOpen,21053,21109,56,Number of files opened.
FileSync,1,1,0,Number of times the F_FULLFSYNC/fsync/fdatasync function was called for files.
FileSyncElapsedMicroseconds,371,371,0,Total time spent waiting for F_FULLFSYNC/fsync/fdatasync syscall for files.
FilterTransformPassedBytes,638757759,638757759,0,Number of bytes that passed the filter in the query
FilterTransformPassedRows,2369989,2369989,0,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,8889,8890,1,Time spent filtering parts by PK.
FunctionExecute,26792220,26957464,165244,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1435,1435,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,3136228,3136918,690,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,34532,34539,7,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,169726,169726,0,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,252968,252968,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,223,225,2,Number of created server HTTP connections
HTTPServerConnectionsExpired,181,182,1,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,92,93,1,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,168,169,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,79,80,1,Number of reused server HTTP connections
HashJoinPreallocatedElementsInHashTables,5508285812,5508285812,0,How many elements were preallocated in hash tables for hash join.
IOBufferAllocBytes,40935278272,40961342989,26064717,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,355651,355776,125,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,279,281,2,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,233958,234704,746,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,2251631954,2251651658,19704,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,19195,19195,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,2683211,2683211,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,23500544099,23500544099,0,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,175389,175389,0,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,41891911964,41891911964,0,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,1450,1450,0,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,108980632991,108980632991,0,Total number of rows in the result of a JOIN operation.
LoadedDataParts,37,37,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,15529,15529,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,1133398,1133398,0,Number of marks loaded (total across columns).
LoadedMarksFiles,308,308,0,Number of mark files loaded.
LoadedMarksMemoryBytes,4857936,4857936,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,139377492646,139394548991,17056345,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,33666,33671,5,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,363763726,366933628,3169902,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,15526395,15584603,58208,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,39001343,39001522,179,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,33518,33523,5,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,515467,515478,11,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogError,15,15,0,Number of log messages with level Error
LogInfo,50,50,0,Number of log messages with level Info
LogWarning,2,2,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,1574992,1574992,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,176811,176867,56,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,308,308,0,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
MemoryWorkerRun,56690,57554,864,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,4109858,4146357,36499,Total time spent by MemoryWorker for background work
MergerMutatorPartsInRangesForMergeCount,1628,1628,0,Amount of candidate parts for merge
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2245,2245,0,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorRangesForMergeCount,352,352,0,Amount of candidate ranges for merge
MergerMutatorSelectPartsForMergeElapsedMicroseconds,3899,3899,0,Time spent to select parts from ranges which can be merged.
MergerMutatorsGetPartsForMergeElapsedMicroseconds,16709,16709,0,Time spent to take data parts snapshot to build ranges from them.
MergingSortedMilliseconds,21277,21277,0,Total time spent while merging sorted columns
NetworkReceiveBytes,253153,253899,746,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveElapsedMicroseconds,225591019,225591059,40,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,2254315165,2254334869,19704,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,782125,782447,322,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
OSCPUVirtualTimeMicroseconds,23280282461,23306963099,26680638,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSCPUWaitMicroseconds,1369261218,1369267213,5995,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSReadBytes,1934836568064,1942460620800,7624052736,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,1973106007798,1980760856106,7654848308,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteBytes,4096,4096,0,Number of bytes written to disks or block devices. Doesn't include bytes that are in page cache dirty pages. May not include data that was written by OS asynchronously.
OSWriteChars,591444,591460,16,"Number of bytes written to filesystem, including page cache, as well as network and other files."
OpenedFileCacheHits,156801,156801,0,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMicroseconds,130696,130725,29,Amount of time spent executing OpenedFileCache methods.
OpenedFileCacheMisses,20930,20986,56,"Number of times a file has been found in the opened file cache, so we had to open it again."
OtherQueryTimeMicroseconds,846,846,0,Total time of queries that are not SELECT or INSERT.
PartsLockHoldMicroseconds,12864,12864,0,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,1,1,0,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,320,320,0,Number of times data parts lock has been acquired for MergeTree tables
QueriesWithSubqueries,499,501,2,Count queries with all subqueries
Query,279,281,2,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
QueryConditionCacheHits,4009,4009,0,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,4275,4303,28,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryPlanOptimizeMicroseconds,950133,950776,643,Total time spent executing query plan optimizations.
QueryTimeMicroseconds,4529546055,4572456489,42910434,Total time of all queries.
RWLockAcquiredReadLocks,2166,2168,2,Number of times a read lock was acquired (in a heavy RWLock).
ReadBufferFromFileDescriptorRead,443701,450665,6964,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,1965430134679,1973071121360,7640986681,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
ReadCompressedBytes,1938933593854,1946557531449,7623937595,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
RealTimeMicroseconds,148031534428,148132700454,101166026,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,284,284,0,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,138903750361,139503788263,600037902,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,147866505951,149666619657,1800113706,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,102,102,0,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,56690,57554,864,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,498,500,2,Count SELECT queries with all subqueries
SelectQuery,278,280,2,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,4529545209,4572455643,42910434,Total time of SELECT queries.
SelectedBytes,5521670027431,5537271032477,15601005046,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,17744555,17817944,73389,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,17744555,17817944,73389,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,4436,4450,14,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,4436,4450,14,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,4436,4450,14,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,144904192081,145504230135,600038054,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,91,91,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,38911,39259,348,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,72,72,0,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,50007,50714,707,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,532951049,532953049,2000,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,20948158306,20969097918,20939612,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,1541151712,1544063268,2911556,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
TableFunctionExecute,6,6,0,Number of table function calls.
ThreadPoolReaderPageCacheHit,246043,246043,0,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,29588508913,29588508913,0,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,10358511,10358511,0,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,15418441,15476641,58200,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,1934773079565,1942397017160,7623937595,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,9073942968,9087919955,13976987,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
UserTimeMicroseconds,21748680631,21772484892,23804261,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,4005343,4005600,257,Time spent loading marks
WriteBufferFromFileDescriptorWrite,2,2,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,119,119,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
