event,start_value,end_value,diff,description
RealTimeMicroseconds,286188566314,432995452367,146806886053,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
RecomputeWeight,2118,3364,1246,Number of weight recomputes triggered at all FairPolicyNodes
RowsReadByMainReader,319220163864,512432368308,193212204444,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,319220163864,512432368308,193212204444,Number of rows read from MergeTree tables (in total) by prewhere readers.
SchedulerNodeUpdate,1064,1708,644,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Seek,113433,138187,24754,Number of times the 'lseek' function was called.
SelectQueriesWithSubqueries,17140,25676,8536,Count SELECT queries with all subqueries
SelectQuery,16314,24373,8059,"Same as Query, but only for SELECT queries."
SelectQueryTimeMicroseconds,33770762341,48394795987,14624033646,Total time of SELECT queries.
SelectedBytes,15458330658036,24704170993354,9245840335318,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
SelectedMarks,39042948,62674206,23631258,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,39042948,62674206,23631258,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedParts,7448,11956,4508,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,7448,11956,4508,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,7448,11956,4508,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedRows,319220507325,512432832405,193212325080,Number of rows SELECTed from all tables.
ServerStartupMilliseconds,90,90,0,Time elapsed from starting server to listening to sockets in milliseconds
SharedPartsLockHoldMicroseconds,64089,96715,32626,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,166,310,144,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,95943,116983,21040,Number of times shared data parts lock has been acquired for MergeTree tables
SoftPageFaults,326839707,519718129,192878422,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
SynchronousReadWaitMicroseconds,1821631929,2936226118,1114594189,Time spent in waiting for synchronous reads in asynchronous local read.
SystemTimeMicroseconds,2716357014,4369014444,1652657430,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
ThreadPoolReaderPageCacheHit,39570490,62730764,23160274,Number of times the read inside ThreadPoolReader was done from the page cache.
ThreadPoolReaderPageCacheHitBytes,4915630964943,7809676780642,2894045815699,Number of bytes read inside ThreadPoolReader when it was done from the page cache.
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1780554394,2870575129,1090020735,Time spent reading data from page cache in ThreadPoolReader.
UserTimeMicroseconds,93780018317,149086812859,55306794542,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
WaitMarksLoadMicroseconds,3205517,4524229,1318712,Time spent loading marks
WriteBufferFromFileDescriptorWrite,1,1,0,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,60,0,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
