event,value,description
WaitMarksLoadMicroseconds,29390967,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,1187196,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,615117,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,628,Time spent resetting task for Common executor.
ContextLock,5466327,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,3003824,Context lock wait time in microseconds
RWLockAcquiredReadLocks,7066,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,20,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2530737,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,701,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,292331,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,5187,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,380916,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,12289836394220,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,623269569445,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,21238016442,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1673,Total time spent for memory allocator purge
SoftPageFaults,1871607390,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,10,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,1212046339122,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,644514537276,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,610652160,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,28246085800042,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,25304,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,1218446192,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,224976269,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,28117353902905,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,18422407307,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,425399671208,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2527,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,19619,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,2020,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4914,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,734,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1136,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2330453,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6788936,Cumulative time spend in logging
InterfaceHTTPSendBytes,3647008,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,3367217,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,907,Number of created server HTTP connections
HTTPServerConnectionsReused,3151,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,3156,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,12,Number of expired server HTTP connections.
HTTPServerConnectionsReset,7,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,70275,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,45842043657,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,46116937369,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1351932,Total number of CPU preemptions
ConcurrencyControlUpscales,70275,Total number of CPU upscaling events
ConcurrencyControlDownscales,70275,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,1356,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,53234,Total time a query was waiting for a query slots
MemoryWorkerRun,328043,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,272318012,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
