event,value,description
WaitMarksLoadMicroseconds,18938094,Time spent loading marks
LoadedMarksFiles,22,Number of mark files loaded.
LoadedMarksCount,807301,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3652160,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,818262,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,496083,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,532,Time spent resetting task for Common executor.
ContextLock,3916801,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,1745659,Context lock wait time in microseconds
RWLockAcquiredReadLocks,5199,Number of times a read lock was acquired (in a heavy RWLock).
RWLockReadersWaitMilliseconds,17,Total time spent waiting for a read lock to be acquired (in a heavy RWLock).
PartsLockHoldMicroseconds,2530649,Total time spent holding data parts lock in MergeTree tables
PartsLockWaitMicroseconds,2,Total time spent waiting for data parts lock in MergeTree tables
PartsLocks,629,Number of times data parts lock has been acquired for MergeTree tables
SharedPartsLockHoldMicroseconds,206958,Total time spent holding shared data parts lock in MergeTree tables
SharedPartsLockWaitMicroseconds,3707,Total time spent waiting for shared data parts lock in MergeTree tables
SharedPartsLocks,298012,Number of times shared data parts lock has been acquired for MergeTree tables
RealTimeMicroseconds,6761152565466,Total (wall clock) time spent in processing (queries and other tasks) threads (note that this is a sum).
UserTimeMicroseconds,436972192183,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in user mode. This includes time CPU pipeline was stalled due to main memory access, cache misses, branch mispredictions, hyper-threading, etc."
SystemTimeMicroseconds,14738258791,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel mode. This is time spent in syscalls, excluding waiting time during blocking syscalls."
MemoryAllocatorPurge,1,Total number of times memory allocator purge was requested
MemoryAllocatorPurgeTimeMicroseconds,1673,Total time spent for memory allocator purge
SoftPageFaults,1227270749,"The number of soft page faults in query execution threads. Soft page fault usually means a miss in the memory allocator cache, which requires a new memory mapping from the OS and subsequent allocation of a page of physical memory."
HardPageFaults,10,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
OSCPUWaitMicroseconds,625931035131,"Total time a thread was ready for execution but waiting to be scheduled by OS, from the OS point of view."
OSCPUVirtualTimeMicroseconds,451715101645,CPU time spent seen by OS. Does not include involuntary waits due to virtualization.
OSReadBytes,610652160,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc."
OSReadChars,20259967729492,"Number of bytes read from filesystem, including page cache, as well as network and other files."
OSWriteChars,18096,"Number of bytes written to filesystem, including page cache, as well as network and other files."
ThreadPoolReaderPageCacheHitElapsedMicroseconds,752717059,Time spent reading data from page cache in ThreadPoolReader.
ThreadPoolReaderPageCacheMiss,161392332,Number of times the read inside ThreadPoolReader was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissBytes,20168964619149,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.
ThreadPoolReaderPageCacheMissElapsedMicroseconds,12974731408,Time spent reading data inside the asynchronous job in ThreadPoolReader - when read was not done from the page cache.
SynchronousReadWaitMicroseconds,228228613444,Time spent in waiting for synchronous reads in asynchronous local read.
MainConfigLoads,1,Number of times the main configuration was reloaded.
ServerStartupMilliseconds,2527,Time elapsed from starting server to listening to sockets in milliseconds
MergerMutatorsGetPartsForMergeElapsedMicroseconds,18085,Time spent to take data parts snapshot to build ranges from them.
MergerMutatorPrepareRangesForMergeElapsedMicroseconds,1677,Time spent to prepare parts ranges which can be merged according to merge predicate.
MergerMutatorSelectPartsForMergeElapsedMicroseconds,4222,Time spent to select parts from ranges which can be merged.
MergerMutatorRangesForMergeCount,668,Amount of candidate ranges for merge
MergerMutatorPartsInRangesForMergeCount,1034,Amount of candidate parts for merge
AsyncLoaderWaitMicroseconds,2330453,Total time a query was waiting for async loader jobs.
LogDebug,1,Number of log messages with level Debug
LogInfo,49,Number of log messages with level Info
LogWarning,3,Number of log messages with level Warning
LoggerElapsedNanoseconds,6788936,Cumulative time spend in logging
InterfaceHTTPSendBytes,2621275,Number of bytes sent through HTTP interfaces
InterfaceHTTPReceiveBytes,2428115,Number of bytes received through HTTP interfaces
HTTPServerConnectionsCreated,653,Number of created server HTTP connections
HTTPServerConnectionsReused,2251,Number of reused server HTTP connections
HTTPServerConnectionsPreserved,2256,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsExpired,11,Number of expired server HTTP connections.
HTTPServerConnectionsReset,6,Number of reset server HTTP connections. Server closes connection
ConcurrencyControlSlotsAcquired,70275,Total number of CPU slots acquired
ConcurrencyControlWaitMicroseconds,45842043657,Total time a query was waiting on resource requests for CPU slots.
ConcurrencyControlPreemptedMicroseconds,46116937369,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,1351932,Total number of CPU preemptions
ConcurrencyControlUpscales,70275,Total number of CPU upscaling events
ConcurrencyControlDownscales,70275,Total number of CPU downscaling events
ConcurrentQuerySlotsAcquired,1356,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,53234,Total time a query was waiting for a query slots
MemoryWorkerRun,257435,Number of runs done by MemoryWorker in background
MemoryWorkerRunElapsedMicroseconds,184699639,Total time spent by MemoryWorker for background work
AsyncLoggingConsoleTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingFileLogTotalMessages,54,How many messages (accepted or dropped) have been sent to the async queue for the file log
AsyncLoggingErrorFileLogTotalMessages,3,How many messages (accepted or dropped) have been sent to the async queue for the error file log
